Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Порецкая																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	153	8	4	5	0	0	3	3	6	4	12	0	0	4	0	5	12	2	10	12	13	12	11	2	7	3	3	4	2	0	6	0					
		1.54%	1.83%	1.39%	2.40%	0.0%	0.0%	0.65%	3.12%	2.30%	2.35%	1.21%	0.0%	0.0%	1.80%	0.0%	6.41%	2.12%	1.32%	1.30%	2.31%	1.69%	1.84%	1.48%	0.73%	2.33%	3.19%	0.92%	0.94%	1.88%	0.0%	1.71%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	248	3	5	2	0	0	7	8	2	0	54	0	0	2	0	0	7	0	23	10	21	9	33	7	4	0	3	4	0	0	44	0					
		2.50%	0.68%	1.74%	0.96%	0.0%	0.0%	1.52%	8.33%	0.76%	0.0%	5.44%	0.0%	0.0%	0.90%	0.0%	0.0%	1.24%	0.0%	2.99%	1.93%	2.73%	1.38%	4.45%	2.58%	1.33%	0.0%	0.92%	0.94%	0.0%	0.0%	12.57%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	104	5	5	2	4	0	13	1	1	5	5	1	1	2	2	0	5	2	7	6	4	8	7	1	7	2	3	2	1	0	2	0					
		1.05%	1.14%	1.74%	0.96%	1.30%	0.0%	2.83%	1.04%	0.38%	2.94%	0.50%	1.69%	2.85%	0.90%	2.38%	0.0%	0.88%	1.32%	0.91%	1.15%	0.52%	1.22%	0.94%	0.36%	2.33%	2.12%	0.92%	0.47%	0.94%	0.0%	0.57%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	64	2	7	0	2	0	8	1	4	0	1	0	0	0	0	0	3	1	5	7	7	5	5	1	1	2	0	0	1	0	1	0					
		0.64%	0.45%	2.44%	0.0%	0.65%	0.0%	1.74%	1.04%	1.53%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.66%	0.65%	1.35%	0.91%	0.76%	0.67%	0.36%	0.33%	2.12%	0.0%	0.0%	0.94%	0.0%	0.28%	0.0%					
22	"5. ""За Русь Святую"""	52	2	1	0	1	0	0	1	3	1	4	1	0	3	1	0	2	0	1	7	6	5	2	3	3	0	2	1	0	0	2	0					
		0.52%	0.45%	0.34%	0.0%	0.32%	0.0%	0.0%	1.04%	1.15%	0.58%	0.40%	1.69%	0.0%	1.35%	1.19%	0.0%	0.35%	0.0%	0.13%	1.35%	0.78%	0.76%	0.27%	1.10%	1.0%	0.0%	0.61%	0.23%	0.0%	0.0%	0.57%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	3	0	0	0	1	0	2	6	0	0	0	0	0	0	1	2	0	1	0	0	3	0	1	0	0	0	0	0	0	1	0					
		0.21%	0.68%	0.0%	0.0%	0.0%	1.20%	0.0%	2.08%	2.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.35%	0.0%	0.13%	0.0%	0.0%	0.46%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	20	1	1	3	0	0	0	0	1	1	2	0	0	0	1	0	2	1	1	0	1	0	1	0	0	0	0	2	0	0	2	0					
		0.20%	0.22%	0.34%	1.44%	0.0%	0.0%	0.0%	0.0%	0.38%	0.58%	0.20%	0.0%	0.0%	0.0%	1.19%	0.0%	0.35%	0.66%	0.13%	0.0%	0.13%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.57%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.13%	0.19%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.28%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	1	0	0	0	4	0	0	0	2	0	0	1	0	0	1	1	1	3	0	0	1	0	1	0	0	2	0	0	0	0					
		0.19%	0.22%	0.34%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.45%	0.0%	0.0%	0.17%	0.66%	0.13%	0.57%	0.0%	0.0%	0.13%	0.0%	0.33%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1305	94	92	12	28	11	100	13	25	33	103	7	0	21	7	8	78	22	110	61	84	85	55	36	34	0	31	30	21	22	82	0					
		13.17%	21.60%	32.16%	5.76%	9.12%	13.25%	21.83%	13.54%	9.61%	19.41%	10.39%	11.86%	0.0%	9.45%	8.33%	10.25%	13.82%	14.56%	14.30%	11.77%	10.93%	13.03%	7.43%	13.28%	11.33%	0.0%	9.56%	7.05%	19.81%	30.13%	23.42%	0.0%					
28	"11. ""Истинные патриоты России"""	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	8	4	1	1	0	2	1	0	2	10	1	0	0	1	0	0	2	5	2	7	8	4	1	1	1	3	1	0	1	5	0					
		0.72%	1.83%	1.39%	0.48%	0.32%	0.0%	0.43%	1.04%	0.0%	1.17%	1.00%	1.69%	0.0%	0.0%	1.19%	0.0%	0.0%	1.32%	0.65%	0.38%	0.91%	1.22%	0.54%	0.36%	0.33%	1.06%	0.92%	0.23%	0.0%	1.36%	1.42%	0.0%					
30	"13. ""Демократическая партия России"""	17	1	0	0	0	0	0	0	2	0	2	0	0	1	0	0	1	0	1	1	0	2	4	0	0	1	0	1	0	0	0	0					
		0.17%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.20%	0.0%	0.0%	0.45%	0.0%	0.0%	0.17%	0.0%	0.13%	0.19%	0.0%	0.30%	0.54%	0.0%	0.0%	1.06%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	4	1	0	0	0	1	0	0	0	3	0	0	1	1	0	0	1	2	0	0	1	4	0	0	0	0	0	0	0	0	0					
		0.19%	0.91%	0.34%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.45%	1.19%	0.0%	0.0%	0.66%	0.26%	0.0%	0.0%	0.15%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	2	2	0	0	1	0	0	1	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.10%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.26%	0.30%	0.0%	0.0%	0.33%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	309	11	4	0	3	3	15	0	11	2	24	4	0	3	1	0	23	3	31	16	49	26	41	7	7	3	7	0	1	2	12	0					
		3.12%	2.52%	1.39%	0.0%	0.97%	3.61%	3.27%	0.0%	4.23%	1.17%	2.42%	6.77%	0.0%	1.35%	1.19%	0.0%	4.07%	1.98%	4.03%	3.08%	6.38%	3.98%	5.54%	2.58%	2.33%	3.19%	2.16%	0.0%	0.94%	2.73%	3.42%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	4	1	0	0	0	0	1	2	2	4	0	0	0	1	1	1	0	2	1	2	2	1	1	0	0	0	0	1	2	1	0					
		0.30%	0.91%	0.34%	0.0%	0.0%	0.0%	0.0%	1.04%	0.76%	1.17%	0.40%	0.0%	0.0%	0.0%	1.19%	1.28%	0.17%	0.0%	0.26%	0.19%	0.26%	0.30%	0.13%	0.36%	0.0%	0.0%	0.0%	0.0%	0.94%	2.73%	0.28%	0.0%					
35	"18. ""ЛДПР"""	593	28	11	2	11	7	27	3	12	6	58	3	1	12	7	4	19	1	73	36	73	43	69	22	14	2	13	16	5	5	9	1					
		5.98%	6.43%	3.84%	0.96%	3.58%	8.43%	5.89%	3.12%	4.61%	3.52%	5.85%	5.08%	2.85%	5.40%	8.33%	5.12%	3.36%	0.66%	9.49%	6.94%	9.50%	6.59%	9.32%	8.11%	4.66%	2.12%	4.01%	3.76%	4.71%	6.84%	2.57%	3.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	97	5	5	1	1	0	4	1	7	0	3	0	0	2	0	0	7	3	10	2	6	6	9	6	6	1	3	4	1	0	4	0					
		0.97%	1.14%	1.74%	0.48%	0.32%	0.0%	0.87%	1.04%	2.69%	0.0%	0.30%	0.0%	0.0%	0.90%	0.0%	0.0%	1.24%	1.98%	1.30%	0.38%	0.78%	0.92%	1.21%	2.21%	2.0%	1.06%	0.92%	0.94%	0.94%	0.0%	1.14%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5293	205	90	168	238	52	178	47	131	92	600	40	33	146	53	53	339	96	350	254	356	314	328	150	177	63	223	274	52	28	138	25					
		53.44%	47.12%	31.46%	80.76%	77.52%	62.65%	38.86%	48.95%	50.38%	54.11%	60.54%	67.79%	94.28%	65.76%	63.09%	67.94%	60.10%	63.57%	45.51%	49.03%	46.35%	48.15%	44.32%	55.35%	59.0%	67.02%	68.82%	64.47%	49.05%	38.35%	39.42%	96.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	0	0	0	1	2	0	1	0	2	0	0	0	1	0	0	0	5	3	0	2	4	1	0	0	2	1	0	1	0	0					
		0.27%	0.22%	0.0%	0.0%	0.0%	1.20%	0.43%	0.0%	0.38%	0.0%	0.20%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.65%	0.57%	0.0%	0.30%	0.54%	0.36%	0.0%	0.0%	0.61%	0.23%	0.0%	1.36%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	1	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	2	0	2	2	0	0	0	0	1	0	0	3	0					
		0.18%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	1.76%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.38%	0.0%	0.30%	0.27%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.85%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	965	43	41	3	15	6	60	7	36	13	60	2	0	14	3	4	47	13	84	63	102	79	127	18	26	6	26	9	20	10	28	0					
		9.74%	9.88%	14.33%	1.44%	4.88%	7.22%	13.10%	7.29%	13.84%	7.64%	6.05%	3.38%	0.0%	6.30%	3.57%	5.12%	8.33%	8.60%	10.92%	12.16%	13.28%	12.11%	17.16%	6.64%	8.66%	6.38%	8.02%	2.11%	18.86%	13.69%	8.0%	0.0%					
																																						
41	Против всех	174	6	4	1	3	2	8	2	4	0	16	0	0	3	1	1	7	1	18	15	24	14	20	4	8	1	1	2	1	1	6	0					
		1.75%	1.37%	1.39%	0.48%	0.97%	2.40%	1.74%	2.08%	1.53%	0.0%	1.61%	0.0%	0.0%	1.35%	1.19%	1.28%	1.24%	0.66%	2.34%	2.89%	3.12%	2.14%	2.70%	1.47%	2.66%	1.06%	0.30%	0.47%	0.94%	1.36%	1.71%	0.0%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
