Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Октябрьская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085					
		0.22%	0.93%	0.69%	0.06%	0.26%	0.34%	0.07%	0.26%	0.14%	0.0%	0.31%	0.21%	0.22%	0.06%	0.06%	0.18%	0.19%	0.27%	0.23%	0.54%	0.20%	0.10%	0.0%	0.06%	0.12%	0.0%	0.27%	1.53%	0.04%	0.0%	0.13%	0.27%	0.29%	0.19%	0.07%	0.04%	0.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	394	2	6	15	18	7	9	10	11	15	12	1	7	9	9	11	11	14	13	0	11	1	2	19	20	14	10	13	17	13	15	20	16	22	4	14	3					
		0.71%	0.46%	0.59%	0.91%	1.18%	0.48%	0.64%	0.66%	0.77%	1.02%	0.63%	0.21%	0.53%	0.62%	0.56%	0.66%	0.70%	0.77%	0.77%	0.0%	0.73%	0.10%	0.29%	1.15%	1.22%	0.97%	0.69%	0.83%	0.82%	0.57%	0.67%	0.90%	0.78%	1.06%	0.29%	0.63%	0.32%					
27	"10. ""Аграрная партия России"""	1593	13	32	48	25	42	38	47	46	32	55	4	31	45	45	34	49	48	56	44	56	18	27	52	42	54	34	43	60	61	63	76	45	77	59	69	23					
		2.90%	3.03%	3.18%	2.91%	1.65%	2.91%	2.72%	3.10%	3.23%	2.17%	2.92%	0.84%	2.35%	3.14%	2.83%	2.05%	3.15%	2.65%	3.32%	2.97%	3.73%	1.87%	3.96%	3.17%	2.57%	3.77%	2.37%	2.74%	2.91%	2.70%	2.83%	3.43%	2.19%	3.74%	4.34%	3.12%	2.46%					
28	"11. ""Истинные патриоты России"""	210	3	6	6	6	6	4	8	7	4	14	2	8	5	2	10	5	9	3	3	2	3	1	8	5	5	1	7	14	15	5	4	5	5	12	4	3					
		0.38%	0.70%	0.59%	0.36%	0.39%	0.41%	0.28%	0.52%	0.49%	0.27%	0.74%	0.42%	0.60%	0.34%	0.12%	0.60%	0.32%	0.49%	0.17%	0.20%	0.13%	0.31%	0.14%	0.48%	0.30%	0.34%	0.06%	0.44%	0.67%	0.66%	0.22%	0.18%	0.24%	0.24%	0.88%	0.18%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	616	11	8	28	26	30	13	20	22	10	15	10	10	17	16	17	25	24	21	19	14	8	6	16	20	11	15	16	21	12	26	27	21	15	13	21	12					
		1.12%	2.57%	0.79%	1.70%	1.71%	2.07%	0.93%	1.32%	1.54%	0.68%	0.79%	2.10%	0.75%	1.18%	1.00%	1.02%	1.61%	1.32%	1.24%	1.28%	0.93%	0.83%	0.88%	0.97%	1.22%	0.76%	1.04%	1.02%	1.01%	0.53%	1.16%	1.21%	1.02%	0.72%	0.95%	0.95%	1.28%					
30	"13. ""Демократическая партия России"""	178	2	5	11	7	4	5	2	3	3	8	2	2	4	5	12	2	9	5	1	8	4	3	2	5	2	2	9	8	9	4	7	9	6	4	2	2					
		0.32%	0.46%	0.49%	0.66%	0.46%	0.27%	0.35%	0.13%	0.21%	0.20%	0.42%	0.42%	0.15%	0.27%	0.31%	0.72%	0.12%	0.49%	0.29%	0.06%	0.53%	0.41%	0.44%	0.12%	0.30%	0.13%	0.13%	0.57%	0.38%	0.39%	0.17%	0.31%	0.43%	0.29%	0.29%	0.09%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	191	2	6	4	5	2	6	3	4	7	10	2	8	5	3	7	6	7	5	3	5	5	0	11	5	5	3	6	4	3	13	4	4	9	7	10	2					
		0.34%	0.46%	0.59%	0.24%	0.33%	0.13%	0.42%	0.19%	0.28%	0.47%	0.53%	0.42%	0.60%	0.34%	0.18%	0.42%	0.38%	0.38%	0.29%	0.20%	0.33%	0.51%	0.0%	0.67%	0.30%	0.34%	0.20%	0.38%	0.19%	0.13%	0.58%	0.18%	0.19%	0.43%	0.51%	0.45%	0.21%					
32	"15. ""Партия СЛОН"""	115	1	2	3	0	4	4	2	2	3	5	1	4	2	3	2	1	8	4	4	6	2	5	6	6	2	2	3	2	2	5	5	2	3	3	3	3					
		0.20%	0.23%	0.19%	0.18%	0.0%	0.27%	0.28%	0.13%	0.14%	0.20%	0.26%	0.21%	0.30%	0.13%	0.18%	0.12%	0.06%	0.44%	0.23%	0.27%	0.40%	0.20%	0.73%	0.36%	0.36%	0.13%	0.13%	0.19%	0.09%	0.08%	0.22%	0.22%	0.09%	0.14%	0.22%	0.13%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5353	31	69	162	164	128	172	149	169	128	131	14	124	145	165	212	161	189	189	161	152	105	62	121	157	126	88	147	183	269	241	203	222	201	121	223	69					
		9.74%	7.24%	6.87%	9.83%	10.82%	8.87%	12.32%	9.85%	11.88%	8.71%	6.96%	2.94%	9.40%	10.11%	10.38%	12.80%	10.38%	10.44%	11.22%	10.87%	10.14%	10.91%	9.10%	7.38%	9.62%	8.81%	6.15%	9.39%	8.88%	11.91%	10.82%	9.16%	10.84%	9.77%	8.90%	10.09%	7.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	224	1	4	6	15	3	8	4	6	6	5	3	5	2	14	12	7	6	6	3	7	4	4	6	6	10	2	4	2	6	13	8	4	6	6	15	5					
		0.40%	0.23%	0.39%	0.36%	0.99%	0.20%	0.57%	0.26%	0.42%	0.40%	0.26%	0.63%	0.37%	0.13%	0.88%	0.72%	0.45%	0.33%	0.35%	0.20%	0.46%	0.41%	0.58%	0.36%	0.36%	0.69%	0.13%	0.25%	0.09%	0.26%	0.58%	0.36%	0.19%	0.29%	0.44%	0.67%	0.53%					
35	"18. ""ЛДПР"""	6983	40	99	203	203	173	183	185	162	179	207	9	175	159	180	191	215	255	209	155	187	132	75	217	232	171	253	218	288	293	320	280	257	259	195	290	134					
		12.71%	9.34%	9.86%	12.32%	13.39%	11.98%	13.10%	12.23%	11.39%	12.18%	10.99%	1.89%	13.27%	11.09%	11.32%	11.54%	13.86%	14.08%	12.41%	10.47%	12.47%	13.72%	11.01%	13.23%	14.21%	11.95%	17.69%	13.93%	13.98%	12.98%	14.37%	12.64%	12.55%	12.59%	14.34%	13.13%	14.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1319	11	27	54	31	32	40	36	31	41	43	9	35	38	51	22	34	42	44	39	42	19	14	20	33	50	35	33	50	64	35	61	54	56	23	48	22					
		2.40%	2.57%	2.68%	3.27%	2.04%	2.21%	2.86%	2.38%	2.18%	2.79%	2.28%	1.89%	2.65%	2.65%	3.20%	1.32%	2.19%	2.32%	2.61%	2.63%	2.80%	1.97%	2.05%	1.22%	2.02%	3.49%	2.44%	2.10%	2.42%	2.83%	1.57%	2.75%	2.63%	2.72%	1.69%	2.17%	2.36%					
37	"20. ""Политическая партия ""Единая Россия"""	14947	153	270	356	378	374	326	401	375	452	590	303	355	375	438	453	408	506	503	387	401	260	179	438	459	368	393	366	606	525	629	583	547	531	353	642	264					
		27.22%	35.74%	26.89%	21.61%	24.95%	25.91%	23.35%	26.52%	26.37%	30.76%	31.34%	63.78%	26.93%	26.16%	27.56%	27.37%	26.30%	27.95%	29.86%	26.14%	26.75%	27.02%	26.28%	26.72%	28.12%	25.73%	27.48%	23.40%	29.41%	23.26%	28.25%	26.32%	26.72%	25.81%	25.97%	29.07%	28.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	119	2	1	3	2	3	4	4	6	0	5	4	6	8	2	3	6	5	3	6	3	3	1	3	5	1	1	3	5	3	3	3	6	3	0	3	0					
		0.21%	0.46%	0.09%	0.18%	0.13%	0.20%	0.28%	0.26%	0.42%	0.0%	0.26%	0.84%	0.45%	0.55%	0.12%	0.18%	0.38%	0.27%	0.17%	0.40%	0.20%	0.31%	0.14%	0.18%	0.30%	0.06%	0.06%	0.19%	0.24%	0.13%	0.13%	0.13%	0.29%	0.14%	0.0%	0.13%	0.0%					
39	"22. ""Развитие предпринимательства"""	388	2	5	11	6	13	14	9	8	13	21	2	10	11	8	11	11	12	12	8	5	10	6	14	9	14	11	7	15	28	13	12	11	19	10	14	3					
		0.70%	0.46%	0.49%	0.66%	0.39%	0.90%	1.00%	0.59%	0.56%	0.88%	1.11%	0.42%	0.75%	0.76%	0.50%	0.66%	0.70%	0.66%	0.71%	0.54%	0.33%	1.03%	0.88%	0.85%	0.55%	0.97%	0.76%	0.44%	0.72%	1.24%	0.58%	0.54%	0.53%	0.92%	0.73%	0.63%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8915	52	195	336	277	228	242	255	209	247	337	36	207	225	246	277	220	267	203	280	241	117	113	264	286	237	274	279	334	389	272	317	362	363	202	359	167					
		16.23%	12.14%	19.42%	20.40%	18.28%	15.80%	17.33%	16.86%	14.69%	16.81%	17.90%	7.57%	15.70%	15.70%	15.48%	16.73%	14.18%	14.75%	12.05%	18.91%	16.07%	12.16%	16.59%	16.10%	17.52%	16.57%	19.16%	17.83%	16.21%	17.23%	12.21%	14.31%	17.68%	17.64%	14.86%	16.25%	17.91%					
																																											
41	Против всех	2063	13	38	68	54	43	24	38	53	58	63	10	57	38	72	54	63	84	55	48	62	35	26	72	66	62	70	68	96	100	79	80	81	70	56	70	37					
		3.75%	3.03%	3.78%	4.12%	3.56%	2.97%	1.71%	2.51%	3.72%	3.94%	3.34%	2.10%	4.32%	2.65%	4.53%	3.26%	4.06%	4.64%	3.26%	3.24%	4.13%	3.63%	3.81%	4.39%	4.04%	4.33%	4.89%	4.34%	4.66%	4.43%	3.54%	3.61%	3.95%	3.40%	4.12%	3.17%	3.96%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
