Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Наровчатская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	103	0	0	0	1	4	1	12	1	9	2	2	5	2	8	2	2	1	0	3	1	9	2	3	1	1	3	11	15	1	1					
		1.22%	0.00%	0.00%	0.00%	0.21%	1.75%	0.53%	2.59%	2.38%	2.05%	1.02%	2.38%	1.51%	1.79%	1.58%	1.37%	1.60%	0.57%	0.00%	3.85%	0.70%	4.15%	1.67%	2.44%	0.71%	0.47%	1.15%	0.73%	1.43%	0.39%	0.89%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	6	0	2	1	0	0	0	1	0	5	2	0	0					
		0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	2.40%	0.00%	2.82%	0.00%	1.40%	0.46%	0.00%	0.00%	0.00%	0.47%	0.00%	0.33%	0.19%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	1	1	1	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1					
		0.14%	0.00%	0.00%	0.00%	0.21%	0.44%	0.53%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	1.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.89%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	663	2	5	21	30	33	23	49	6	20	10	2	21	11	26	8	16	11	10	5	9	7	10	3	11	11	29	137	106	29	2					
		7.84%	3.70%	8.33%	5.26%	6.28%	14.47%	12.23%	10.58%	14.29%	4.55%	5.08%	2.38%	6.34%	9.82%	5.13%	5.48%	12.80%	6.32%	4.69%	6.41%	6.29%	3.23%	8.33%	2.44%	7.80%	5.12%	11.15%	9.09%	10.10%	11.42%	1.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.04%	1.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.07%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.89%					
24	7.Политическая партия «Либерально-демократическая партия России»	331	0	0	10	6	10	10	9	1	18	11	2	22	6	24	4	7	5	5	5	1	6	7	13	3	10	7	77	44	8	0					
		3.91%	0.00%	0.00%	2.51%	1.26%	4.39%	5.32%	1.94%	2.38%	4.09%	5.58%	2.38%	6.65%	5.36%	4.73%	2.74%	5.60%	2.87%	2.35%	6.41%	0.70%	2.76%	5.83%	10.57%	2.13%	4.65%	2.69%	5.11%	4.19%	3.15%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	189	0	0	6	2	3	3	10	0	15	1	0	7	3	14	1	6	2	5	0	2	7	4	3	1	1	8	51	29	3	2					
		2.23%	0.00%	0.00%	1.50%	0.42%	1.32%	1.60%	2.16%	0.00%	3.41%	0.51%	0.00%	2.11%	2.68%	2.76%	0.68%	4.80%	1.15%	2.35%	0.00%	1.40%	3.23%	3.33%	2.44%	0.71%	0.47%	3.08%	3.38%	2.76%	1.18%	1.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	0	0	0	1	2	3	2	0	0	2	3	3	2	0	0	1	0	1	0	0	1	4	2	2	1	3	4	1	1	0					
		0.46%	0.00%	0.00%	0.00%	0.21%	0.88%	1.60%	0.43%	0.00%	0.00%	1.02%	3.57%	0.91%	1.79%	0.00%	0.00%	0.80%	0.00%	0.47%	0.00%	0.00%	0.46%	3.33%	1.63%	1.42%	0.47%	1.15%	0.27%	0.10%	0.39%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6955	51	54	348	434	169	147	376	32	365	167	75	263	86	424	122	86	153	181	60	123	174	85	96	122	188	199	1214	851	208	102					
		82.20%	94.44%	90.00%	87.22%	90.79%	74.12%	78.19%	81.21%	76.19%	82.95%	84.77%	89.29%	79.46%	76.79%	83.63%	83.56%	68.80%	87.93%	84.98%	76.92%	86.01%	80.18%	70.83%	78.05%	86.52%	87.44%	76.54%	80.56%	81.05%	81.89%	91.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	11	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	2	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.22%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.10%	0.79%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
