Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Каспийская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	326	0	3	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	312					
		0.75%	0.00%	0.11%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	13.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	47	0	4	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	29					
		0.11%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20					
		0.08%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	39175	1882	2566	2605	1600	1345	1988	974	1640	2038	1464	1946	1349	1678	1545	2583	2340	1352	2388	2116	2034	1742					
		90.05%	90.52%	90.16%	92.08%	91.80%	90.88%	94.08%	96.44%	90.41%	87.24%	83.66%	90.01%	88.63%	90.02%	88.08%	92.05%	90.00%	91.04%	93.03%	92.77%	91.99%	77.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
