Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Ижморская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	249	5	5	5	5	7	5	5	10	5	5	5	7	5	5	7	5	5	7	5	5	7	5	5	10	5	5	5	15	15	15	15	15	15	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	46	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	3	1	0	0	3	9	10	6	6	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	52	0	2	2	0	0	2	1	1	4	3	0	4	3	1	0	1	1	1	2	0	0	3	2	1	2	2	5	2	2	4	0	0	0	1					
14	Число погашенных открепительных удостоверений	203	5	5	5	5	7	5	5	8	5	5	4	7	5	5	6	5	5	6	5	5	6	5	5	7	4	5	5	12	6	5	9	9	13	4					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	109	1	2	3	3	6	2	1	3	2	5	5	7	3	5	3	2	0	4	1	0	6	0	4	6	0	0	1	11	5	9	4	3	2	0					
		1.10%	0.28%	2.22%	0.86%	1.07%	1.23%	1.18%	0.98%	0.47%	1.51%	1.40%	1.87%	1.87%	1.10%	5.05%	0.68%	1.25%	0.0%	1.33%	1.51%	0.0%	1.53%	0.0%	5.26%	1.22%	0.0%	0.0%	0.40%	1.89%	0.73%	1.43%	0.66%	0.53%	1.06%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	35	0	0	0	0	2	0	0	3	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	4	5	5	1	0					
		0.35%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	1.60%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.17%	0.29%	0.63%	0.82%	0.89%	0.53%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	95	0	1	0	2	7	2	1	6	0	0	0	9	4	1	3	0	0	1	1	0	6	0	1	1	0	3	7	13	8	6	5	7	0	0					
		0.96%	0.0%	1.11%	0.0%	0.71%	1.43%	1.18%	0.98%	0.94%	0.0%	0.0%	0.0%	2.40%	1.47%	1.01%	0.68%	0.0%	0.0%	0.33%	1.51%	0.0%	1.53%	0.0%	1.31%	0.20%	0.0%	4.41%	2.83%	2.23%	1.18%	0.95%	0.82%	1.25%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	78	3	3	1	1	4	0	2	2	1	0	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	10	9	9	10	12	4	0					
		0.78%	0.86%	3.33%	0.28%	0.35%	0.82%	0.0%	1.96%	0.31%	0.75%	0.0%	0.0%	0.80%	0.0%	0.0%	0.22%	0.0%	1.66%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	1.71%	1.32%	1.43%	1.65%	2.15%	2.12%	0.0%					
22	"5. ""За Русь Святую"""	19	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	2	3	3	1	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.40%	0.0%	0.0%	0.80%	0.34%	0.44%	0.47%	0.16%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	0	1	2	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	1	0	1	4	0	1					
		0.21%	0.0%	0.0%	0.28%	0.71%	0.0%	0.59%	0.0%	0.0%	0.75%	0.0%	1.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.34%	0.14%	0.0%	0.16%	0.71%	0.0%	0.99%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	0	0	1	0	2	0	0	4	0	0	0	2	2	0	0	1	0	0	1	0	1	0	1	1	0	0	1	2	2	6	4	4	5	0					
		0.40%	0.0%	0.0%	0.28%	0.0%	0.41%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.53%	0.73%	0.0%	0.0%	0.62%	0.0%	0.0%	1.51%	0.0%	0.25%	0.0%	1.31%	0.20%	0.0%	0.0%	0.40%	0.34%	0.29%	0.95%	0.66%	0.71%	2.65%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	1	0	0					
		0.11%	0.0%	1.11%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.17%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	1	1	1	1	1	0					
		0.15%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	1.21%	0.51%	0.14%	0.15%	0.16%	0.17%	0.53%	0.0%					
27	"10. ""Аграрная партия России"""	343	1	0	20	2	24	5	1	19	3	23	9	20	10	5	29	1	1	16	5	1	34	12	0	5	2	5	7	8	18	14	23	16	3	1					
		3.47%	0.28%	0.0%	5.74%	0.71%	4.92%	2.95%	0.98%	2.99%	2.27%	6.47%	3.38%	5.34%	3.67%	5.05%	6.65%	0.62%	1.66%	5.35%	7.57%	1.53%	8.71%	6.97%	0.0%	1.02%	3.38%	7.35%	2.83%	1.37%	2.65%	2.23%	3.79%	2.87%	1.59%	0.99%					
28	"11. ""Истинные патриоты России"""	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0					
		0.06%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	37	0	0	1	0	0	2	0	0	0	1	2	1	1	1	2	0	0	0	0	1	1	0	0	2	0	0	1	2	4	3	3	5	4	0					
		0.37%	0.0%	0.0%	0.28%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.28%	0.75%	0.26%	0.36%	1.01%	0.45%	0.0%	0.0%	0.0%	0.0%	1.53%	0.25%	0.0%	0.0%	0.40%	0.0%	0.0%	0.40%	0.34%	0.59%	0.47%	0.49%	0.89%	2.12%	0.0%					
30	"13. ""Демократическая партия России"""	16	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	1	0	1	1	0	0	1	2	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.00%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.17%	0.14%	0.0%	0.0%	0.17%	1.06%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	0	0	0	0	0	0	1	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	1.12%	0.0%	0.0%	0.36%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.15%	0.16%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	1	5	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.29%	0.0%	0.16%	0.89%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	311	3	3	6	4	10	5	1	14	0	23	6	3	6	3	4	2	0	14	2	0	7	0	4	30	1	1	6	34	31	27	26	25	9	1					
		3.14%	0.86%	3.33%	1.72%	1.43%	2.05%	2.95%	0.98%	2.20%	0.0%	6.47%	2.25%	0.80%	2.20%	3.03%	0.91%	1.25%	0.0%	4.68%	3.03%	0.0%	1.79%	0.0%	5.26%	6.12%	1.69%	1.47%	2.42%	5.84%	4.57%	4.31%	4.29%	4.49%	4.78%	0.99%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	0	1	0	3	1	0	1	0	0	0	0	2	2	3	0	0	1	0	0	1	0	0	0	0	0	1	2	1	0	0	3	1	0					
		0.23%	0.0%	0.0%	0.28%	0.0%	0.61%	0.59%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.73%	2.02%	0.68%	0.0%	0.0%	0.33%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.34%	0.14%	0.0%	0.0%	0.53%	0.53%	0.0%					
35	"18. ""ЛДПР"""	1066	50	4	25	23	35	20	3	47	7	25	12	63	14	10	46	5	2	29	5	1	23	30	5	87	8	7	26	91	70	90	103	69	26	5					
		10.79%	14.40%	4.44%	7.18%	8.27%	7.18%	11.83%	2.94%	7.41%	5.30%	7.04%	4.51%	16.84%	5.14%	10.10%	10.55%	3.12%	3.33%	9.69%	7.57%	1.53%	5.89%	17.44%	6.57%	17.75%	13.55%	10.29%	10.52%	15.63%	10.33%	14.37%	16.99%	12.41%	13.82%	4.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	120	5	0	5	0	5	2	0	12	3	0	2	8	2	0	0	0	0	7	1	1	6	0	0	6	0	0	2	8	9	12	7	12	3	2					
		1.21%	1.44%	0.0%	1.43%	0.0%	1.02%	1.18%	0.0%	1.89%	2.27%	0.0%	0.75%	2.13%	0.73%	0.0%	0.0%	0.0%	0.0%	2.34%	1.51%	1.53%	1.53%	0.0%	0.0%	1.22%	0.0%	0.0%	0.80%	1.37%	1.32%	1.91%	1.15%	2.15%	1.59%	1.98%					
37	"20. ""Политическая партия ""Единая Россия"""	6303	250	68	244	219	333	121	90	470	107	206	212	182	204	36	307	137	51	197	45	53	236	106	51	285	41	39	164	284	400	309	347	315	108	86					
		63.81%	72.04%	75.55%	70.11%	78.77%	68.37%	71.59%	88.23%	74.13%	81.06%	58.02%	79.69%	48.66%	75.0%	36.36%	70.41%	85.62%	85.0%	65.88%	68.18%	81.53%	60.51%	61.62%	67.10%	58.16%	69.49%	57.35%	66.39%	48.79%	59.08%	49.36%	57.26%	56.65%	57.44%	85.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	2	0	1	0	1	1	1	0	0	3	3	0	1	1	0	1	0	0	0	0	0	1	0	1	0	2	4	2	3	0	0	0					
		0.28%	0.0%	0.0%	0.57%	0.0%	0.20%	0.0%	0.98%	0.15%	0.75%	0.0%	0.0%	0.80%	1.10%	0.0%	0.22%	0.62%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.47%	0.0%	0.34%	0.59%	0.31%	0.49%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	1	0	0	3	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	7	1	0	1	1					
		0.25%	0.28%	0.0%	0.0%	1.07%	0.20%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.14%	1.11%	0.16%	0.0%	0.53%	0.99%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	678	9	3	14	12	31	6	1	33	3	13	12	36	11	32	15	8	3	11	1	3	53	11	3	41	3	7	14	62	47	82	41	42	14	1					
		6.86%	2.59%	3.33%	4.02%	4.31%	6.36%	3.55%	0.98%	5.20%	2.27%	3.66%	4.51%	9.62%	4.04%	32.32%	3.44%	5.0%	5.0%	3.67%	1.51%	4.61%	13.58%	6.39%	3.94%	8.36%	5.08%	10.29%	5.66%	10.65%	6.94%	13.09%	6.76%	7.55%	7.44%	0.99%					
																																									
41	Против всех	319	17	5	17	5	20	1	0	8	1	0	2	14	1	3	10	3	2	15	4	1	7	6	5	18	4	4	4	27	41	29	16	22	4	3					
		3.22%	4.89%	5.55%	4.88%	1.79%	4.10%	0.59%	0.0%	1.26%	0.75%	0.0%	0.75%	3.74%	0.36%	3.03%	2.29%	1.87%	3.33%	5.01%	6.06%	1.53%	1.79%	3.48%	6.57%	3.67%	6.77%	5.88%	1.61%	4.63%	6.05%	4.63%	2.64%	3.95%	2.12%	2.97%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
