7	Число избирательных бюллетеней в переносных ящиках для голосования	2035	161	121	177	23	18	11	16	6	13	31	14	16	33	30	31	26	19	14	30	40	76	10	42	26	36	43	28	24	17	40	69	96	23	37	14	36	30	15	32	21	12	23	25	10	12	11	19	16	15	9	9	16	12	10	20	12	19	9	16	32	11	28	14	14	9	14	13	17	20	11	9	23									
8	Число бюллетеней в стационарных ящиках для голосования	88655	387	321	100	2165	996	864	949	1524	1614	1279	1058	1474	1219	1201	1292	1262	1220	1222	1167	1221	1220	1291	1056	1114	1159	1099	1223	1019	755	1314	1133	1082	1090	1294	1247	1111	1621	1276	2015	1600	1104	1382	1068	1537	1463	1278	976	979	1193	1222	1426	1231	954	1146	1209	1134	1251	1268	1257	994	1336	1299	1101	1167	1666	1333	2034	1163	1773	1692	1504	1261									
9	Число недействительных избирательных бюллетеней	1004	10	5	2	22	22	7	3	12	13	21	7	16	14	12	11	16	17	21	14	15	27	11	13	11	6	11	15	12	15	22	26	14	12	28	17	9	19	14	16	16	10	22	15	14	12	9	6	11	14	12	17	15	13	6	16	9	9	9	13	12	16	14	14	13	8	14	11	31	12	16	24	13									
10	Число действительных избирательных бюллетеней	89686	538	437	275	2166	992	868	962	1518	1614	1289	1065	1474	1238	1219	1312	1272	1222	1215	1183	1246	1269	1290	1085	1129	1189	1131	1236	1031	757	1332	1176	1164	1101	1303	1244	1138	1632	1277	2031	1605	1106	1383	1078	1533	1463	1280	989	984	1194	1219	1418	1232	953	1150	1213	1137	1261	1268	1260	1014	1331	1313	1101	1168	1667	1333	2036	1149	1781	1687	1489	1271									
11	Число утраченных избирательных бюллетеней	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
13	Бабурин Сергей Николаевич	751	4	6	5	7	14	12	11	10	9	13	6	17	11	8	19	8	17	14	8	16	12	16	8	15	5	8	15	7	9	16	11	10	12	20	8	9	18	9	17	6	9	9	8	11	10	9	6	3	5	12	11	13	11	16	7	7	4	14	8	7	11	11	11	7	18	10	17	5	8	13	7	7									
		0.83%	0.73%	1.36%	1.81%	0.32%	1.38%	1.37%	1.14%	0.65%	0.55%	0.99%	0.56%	1.14%	0.88%	0.65%	1.44%	0.62%	1.37%	1.13%	0.67%	1.27%	0.93%	1.23%	0.73%	1.32%	0.42%	0.70%	1.20%	0.67%	1.17%	1.18%	0.92%	0.85%	1.08%	1.50%	0.63%	0.78%	1.09%	0.70%	0.83%	0.37%	0.81%	0.64%	0.73%	0.71%	0.68%	0.70%	0.60%	0.30%	0.41%	0.97%	0.77%	1.04%	1.14%	1.38%	0.57%	0.61%	0.31%	1.10%	0.63%	0.68%	0.82%	0.83%	0.99%	0.59%	1.07%	0.74%	0.83%	0.42%	0.45%	0.76%	0.46%	0.55%									
14	Грудинин Павел Николаевич	10176	51	40	15	273	122	100	116	166	168	129	116	140	146	126	188	147	154	146	134	116	155	144	140	157	153	144	130	120	71	164	141	126	147	138	150	118	173	142	247	208	126	169	124	165	148	159	86	125	129	133	174	153	88	116	138	153	158	157	130	112	140	138	121	125	190	156	202	149	191	189	147	124									
		11.22%	9.31%	9.05%	5.42%	12.48%	12.03%	11.43%	12.02%	10.85%	10.33%	9.85%	10.82%	9.40%	11.66%	10.24%	14.21%	11.41%	12.43%	11.81%	11.19%	9.20%	11.96%	11.07%	12.75%	13.77%	12.80%	12.61%	10.39%	11.51%	9.20%	12.11%	11.73%	10.70%	13.21%	10.37%	11.90%	10.29%	10.48%	10.99%	12.07%	12.83%	11.29%	12.03%	11.34%	10.67%	10.03%	12.34%	8.64%	12.56%	10.68%	10.80%	12.13%	12.27%	9.11%	10.03%	11.23%	13.35%	12.44%	12.29%	10.21%	10.92%	10.39%	10.40%	10.85%	10.58%	11.34%	11.58%	9.87%	12.63%	10.65%	11.10%	9.72%	9.66%									
15	Жириновский Владимир Вольфович	4433	28	37	29	99	41	22	49	72	76	74	50	61	80	64	58	56	76	90	50	51	55	49	50	63	71	50	67	67	45	67	57	64	46	55	54	59	60	53	72	98	45	52	52	76	89	86	54	24	63	66	58	56	63	56	64	64	38	50	66	50	67	55	54	55	96	59	110	59	91	82	118	50									
		4.89%	5.11%	8.37%	10.47%	4.52%	4.04%	2.51%	5.08%	4.71%	4.67%	5.65%	4.66%	4.09%	6.39%	5.20%	4.38%	4.35%	6.13%	7.28%	4.18%	4.04%	4.24%	3.77%	4.55%	5.53%	5.94%	4.38%	5.36%	6.42%	5.83%	4.95%	4.74%	5.43%	4.13%	4.13%	4.28%	5.14%	3.63%	4.11%	3.52%	6.05%	4.03%	3.70%	4.76%	4.91%	6.03%	6.67%	5.43%	2.41%	5.22%	5.36%	4.04%	4.49%	6.52%	4.84%	5.21%	5.58%	2.99%	3.92%	5.18%	4.87%	4.97%	4.14%	4.84%	4.66%	5.73%	4.38%	5.37%	5.00%	5.08%	4.82%	7.80%	3.89%									
16	Путин Владимир Владимирович	66883	438	307	210	1638	727	647	699	1175	1272	992	818	1155	896	928	960	944	852	849	877	942	938	967	791	799	862	809	924	746	558	937	850	868	799	952	953	862	1213	935	1525	1185	829	983	823	1166	1059	897	757	746	899	888	1026	918	714	838	894	850	973	909	928	777	1001	982	830	885	1262	1026	1564	851	1392	1321	1109	987									
		73.75%	79.93%	69.46%	75.81%	74.86%	71.70%	73.94%	72.44%	76.80%	78.18%	75.73%	76.31%	77.52%	71.57%	75.39%	72.56%	73.29%	68.77%	68.69%	73.27%	74.70%	72.38%	74.33%	72.04%	70.09%	72.13%	70.84%	73.86%	71.52%	72.28%	69.20%	70.72%	73.68%	71.79%	71.53%	75.57%	75.15%	73.47%	72.42%	74.50%	73.10%	74.28%	69.96%	75.30%	75.37%	71.80%	69.59%	76.08%	74.97%	74.42%	72.14%	71.50%	73.62%	73.91%	72.49%	72.74%	74.17%	76.61%	71.18%	72.90%	75.73%	74.31%	74.00%	74.44%	74.94%	75.34%	76.17%	76.40%	72.12%	77.64%	77.57%	73.30%	76.87%									
17	Собчак Ксения Анатольевна	3361	5	28	7	90	45	37	46	46	44	34	35	40	46	32	37	48	49	52	46	49	46	45	43	43	43	39	44	36	42	78	58	41	41	60	34	36	69	76	91	61	31	84	37	46	85	57	38	39	50	59	71	36	40	46	59	30	43	66	53	32	45	42	39	34	45	40	75	33	44	30	51	39									
		3.71%	0.91%	6.33%	2.53%	4.11%	4.44%	4.23%	4.77%	3.01%	2.70%	2.60%	3.26%	2.68%	3.67%	2.60%	2.80%	3.73%	3.95%	4.21%	3.84%	3.89%	3.55%	3.46%	3.92%	3.77%	3.60%	3.42%	3.52%	3.45%	5.44%	5.76%	4.83%	3.48%	3.68%	4.51%	2.70%	3.14%	4.18%	5.89%	4.45%	3.76%	2.78%	5.98%	3.39%	2.97%	5.76%	4.42%	3.82%	3.92%	4.14%	4.79%	4.95%	2.89%	4.14%	3.98%	4.80%	2.62%	3.39%	5.17%	4.16%	3.12%	3.34%	3.17%	3.50%	2.88%	2.69%	2.97%	3.66%	2.80%	2.45%	1.76%	3.37%	3.04%									
18	Сурайкин Максим Александрович	669	0	4	3	12	11	6	8	11	5	11	3	9	8	11	10	15	11	12	16	12	9	8	12	11	14	12	10	10	7	11	13	6	9	7	9	12	14	2	9	6	9	18	9	10	8	10	12	5	7	7	12	10	9	9	11	5	3	10	10	7	7	10	11	11	7	12	11	9	7	13	13	8									
		0.74%	0.00%	0.90%	1.08%	0.55%	1.08%	0.69%	0.83%	0.72%	0.31%	0.84%	0.28%	0.60%	0.64%	0.89%	0.76%	1.16%	0.89%	0.97%	1.34%	0.95%	0.69%	0.61%	1.09%	0.96%	1.17%	1.05%	0.80%	0.96%	0.91%	0.81%	1.08%	0.51%	0.81%	0.53%	0.71%	1.05%	0.85%	0.15%	0.44%	0.37%	0.81%	1.28%	0.82%	0.65%	0.54%	0.78%	1.21%	0.50%	0.58%	0.57%	0.84%	0.80%	0.93%	0.78%	0.90%	0.44%	0.24%	0.78%	0.79%	0.68%	0.52%	0.75%	0.99%	0.93%	0.42%	0.89%	0.54%	0.76%	0.39%	0.76%	0.86%	0.62%									
19	Титов Борис Юрьевич	1157	7	12	3	16	9	14	11	13	12	11	17	17	15	18	11	19	10	19	15	18	17	19	13	14	10	17	11	15	12	16	19	11	12	23	15	13	48	23	27	15	15	21	9	24	17	22	12	14	22	27	23	13	8	25	13	12	15	14	24	8	27	22	11	13	19	11	14	14	24	12	19	16									
		1.28%	1.28%	2.71%	1.08%	0.73%	0.89%	1.60%	1.14%	0.85%	0.74%	0.84%	1.59%	1.14%	1.20%	1.46%	0.83%	1.48%	0.81%	1.54%	1.25%	1.43%	1.31%	1.46%	1.18%	1.23%	0.84%	1.49%	0.88%	1.44%	1.55%	1.18%	1.58%	0.93%	1.08%	1.73%	1.19%	1.13%	2.91%	1.78%	1.32%	0.93%	1.34%	1.49%	0.82%	1.55%	1.15%	1.71%	1.21%	1.41%	1.82%	2.19%	1.60%	1.04%	0.83%	2.16%	1.06%	1.05%	1.18%	1.10%	1.89%	0.78%	2.00%	1.66%	0.99%	1.10%	1.13%	0.82%	0.68%	1.19%	1.34%	0.70%	1.26%	1.25%									
20	Явлинский Григорий Алексеевич	2256	5	3	3	31	23	30	22	25	28	25	20	35	36	32	29	35	53	33	37	42	37	42	28	27	31	52	35	30	13	43	27	38	35	48	21	29	37	37	43	26	42	47	16	35	47	40	24	28	19	27	43	33	20	44	27	16	27	48	41	21	33	53	24	38	30	19	43	29	24	27	25	40									
		2.49%	0.91%	0.68%	1.08%	1.42%	2.27%	3.43%	2.28%	1.63%	1.72%	1.91%	1.87%	2.35%	2.88%	2.60%	2.19%	2.72%	4.28%	2.67%	3.09%	3.33%	2.85%	3.23%	2.55%	2.37%	2.59%	4.55%	2.80%	2.88%	1.68%	3.18%	2.25%	3.23%	3.14%	3.61%	1.67%	2.53%	2.24%	2.87%	2.10%	1.60%	3.76%	3.35%	1.46%	2.26%	3.19%	3.10%	2.41%	2.81%	1.57%	2.19%	2.99%	2.65%	2.07%	3.81%	2.20%	1.40%	2.13%	3.76%	3.22%	2.05%	2.45%	3.99%	2.15%	3.22%	1.79%	1.41%	2.10%	2.46%	1.34%	1.59%	1.65%	3.12%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
