18	Богданов Андрей Владимирович	1533	16	26	25	6	24	25	39	32	22	23	40	33	32	32	35	30	41	30	29	24	16	32	16	37	28	17	15	13	23	20	30	39	35	40	32	29	28	44	20	30	27	30	6	32	8	36	45	25	8	38	32	41	45	21	31					
		2.24%	2.36%	2.04%	1.64%	1.80%	1.58%	1.71%	2.88%	2.45%	1.46%	2.07%	2.65%	2.26%	2.29%	2.50%	2.90%	2.53%	2.69%	3.37%	2.16%	1.87%	1.67%	4.43%	1.53%	2.51%	2.33%	1.52%	1.53%	1.99%	2.48%	1.96%	2.02%	3.14%	2.43%	2.99%	2.09%	2.29%	2.04%	2.59%	1.58%	2.10%	1.96%	2.24%	1.04%	1.97%	1.54%	2.17%	2.55%	1.92%	2.76%	2.46%	2.30%	2.88%	2.72%	1.87%	2.05%					
19	Жириновский Владимир Вольфович	7268	77	175	176	32	208	182	138	153	128	93	151	158	133	116	112	124	145	92	133	120	86	62	104	162	119	80	77	66	97	100	138	172	180	159	184	154	143	155	152	197	149	168	68	163	83	168	187	154	30	154	141	150	168	91	161					
		10.62%	11.37%	13.76%	11.51%	9.58%	13.70%	12.42%	10.21%	11.71%	8.49%	8.39%	9.99%	10.84%	9.50%	9.05%	9.27%	10.47%	9.51%	10.35%	9.91%	9.33%	8.99%	8.58%	9.92%	10.99%	9.90%	7.17%	7.87%	10.09%	10.45%	9.82%	9.31%	13.86%	12.50%	11.92%	12.01%	12.14%	10.42%	9.13%	12.01%	13.81%	10.80%	12.54%	11.83%	10.04%	16.02%	10.14%	10.58%	11.80%	10.34%	9.95%	10.15%	10.54%	10.16%	8.09%	10.65%					
20	Зюганов Геннадий Андреевич	19931	159	284	431	73	407	331	375	409	556	374	576	434	494	451	406	356	519	286	417	401	381	219	292	457	418	410	379	182	249	303	429	272	333	326	424	278	424	547	304	302	453	309	132	504	136	564	583	275	59	393	300	343	445	407	360					
		29.13%	23.49%	22.33%	28.19%	21.86%	26.81%	22.59%	27.74%	31.29%	36.87%	33.72%	38.12%	29.79%	35.29%	35.18%	33.61%	30.07%	34.03%	32.17%	31.07%	31.18%	39.85%	30.29%	27.86%	31.03%	34.78%	36.74%	38.75%	27.83%	26.83%	29.76%	28.95%	21.92%	23.13%	24.44%	27.68%	21.91%	30.90%	32.23%	24.01%	21.16%	32.83%	23.06%	22.96%	31.03%	26.25%	34.06%	32.98%	21.07%	20.34%	25.40%	21.60%	24.10%	26.92%	36.18%	23.81%					
21	Медведев Дмитрий Анатольевич	38586	416	769	872	218	864	909	777	698	779	597	717	800	727	667	616	654	801	467	748	710	458	402	622	803	606	592	487	383	549	578	852	738	868	785	869	785	754	924	771	872	725	816	357	903	279	859	928	828	191	934	891	866	984	588	933					
		56.40%	61.45%	60.46%	57.03%	65.27%	56.92%	62.05%	57.47%	53.40%	51.66%	53.83%	47.45%	54.91%	51.93%	52.03%	50.99%	55.24%	52.52%	52.53%	55.74%	55.21%	47.91%	55.60%	59.35%	54.51%	50.42%	53.05%	49.80%	58.56%	59.16%	56.78%	57.49%	59.47%	60.28%	58.85%	56.72%	61.86%	54.96%	54.45%	60.90%	61.11%	52.54%	60.90%	62.09%	55.60%	53.86%	51.87%	52.49%	63.45%	65.86%	60.37%	64.15%	60.86%	59.53%	52.27%	61.71%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
