Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Жирновская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	497	18	17	11	19	29	15	14	8	17	20	18	21	16	5	15	18	19	25	9	3	7	4	7	8	11	6	11	5	10	3	15	6	4	13	7	6	6	7	8	15	9	7	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	7	16	8	15	17	2	5	0	5	3	9	1	3	0	4	4	4	8	2	0	1	0	0	1	0	0	3	1	3	0	9	0	0	0	1	0	0	0	0	4	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	2	17	6	2	2	1	7	0	5	2	0	0	2	3	2	1	2	2	0	0	0	2	0	0	1	0	0	1	2	1	3	0	1	0	1	0	0	1	2	2	3	0	0					
14	Число погашенных открепительных удостоверений	344	11	1	3	4	12	0	5	8	12	17	9	20	13	5	11	14	15	17	7	3	6	4	7	7	11	6	8	4	7	3	6	6	4	13	6	6	6	7	8	11	9	7	5					
15	Число открепительных удостоверений выданных ТИК	10	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	"1. ""ЕДИНЕНИЕ"""	227	3	10	5	4	11	6	7	9	6	4	2	19	5	3	11	4	1	5	3	0	5	0	4	3	4	0	8	5	2	4	37	3	1	7	5	0	4	4	1	7	3	1	1					
		1.08%	0.27%	0.82%	0.82%	0.33%	0.78%	0.80%	0.84%	4.16%	0.79%	0.43%	0.25%	1.66%	0.94%	2.27%	1.58%	0.66%	0.12%	0.44%	1.54%	0.0%	3.08%	0.0%	1.42%	1.15%	0.93%	0.0%	1.91%	4.38%	0.84%	10.52%	3.57%	1.64%	2.04%	0.97%	2.52%	0.0%	3.07%	2.32%	0.54%	1.28%	1.25%	0.61%	1.28%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	718	46	58	26	48	63	26	38	4	22	28	32	35	22	4	22	16	27	35	3	0	5	1	7	2	4	3	17	8	6	1	0	5	0	46	10	11	6	4	7	10	5	5	0					
		3.42%	4.27%	4.81%	4.27%	4.07%	4.47%	3.47%	4.60%	1.85%	2.90%	3.03%	4.11%	3.05%	4.15%	3.03%	3.17%	2.64%	3.27%	3.14%	1.54%	0.0%	3.08%	1.40%	2.49%	0.76%	0.93%	2.27%	4.06%	7.01%	2.53%	2.63%	0.0%	2.74%	0.0%	6.38%	5.05%	9.32%	4.61%	2.32%	3.78%	1.83%	2.08%	3.08%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	506	22	39	21	19	30	16	25	15	23	10	18	29	8	3	18	20	22	36	12	1	3	2	4	3	7	1	12	6	2	0	20	4	0	23	4	7	0	4	2	7	2	5	1					
		2.41%	2.04%	3.23%	3.45%	1.61%	2.13%	2.13%	3.03%	6.94%	3.03%	1.08%	2.31%	2.53%	1.51%	2.27%	2.60%	3.30%	2.66%	3.23%	6.18%	2.22%	1.85%	2.81%	1.42%	1.15%	1.62%	0.75%	2.87%	5.26%	0.84%	0.0%	1.93%	2.19%	0.0%	3.19%	2.02%	5.93%	0.0%	2.32%	1.08%	1.28%	0.83%	3.08%	1.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	467	33	40	21	46	54	24	28	8	26	16	16	31	8	3	3	12	13	20	2	0	0	1	1	2	3	0	7	0	1	0	15	2	0	19	2	0	2	0	2	2	2	2	0					
		2.22%	3.06%	3.31%	3.45%	3.90%	3.83%	3.20%	3.39%	3.70%	3.43%	1.73%	2.05%	2.70%	1.51%	2.27%	0.43%	1.98%	1.57%	1.79%	1.03%	0.0%	0.0%	1.40%	0.35%	0.76%	0.69%	0.0%	1.67%	0.0%	0.42%	0.0%	1.45%	1.09%	0.0%	2.63%	1.01%	0.0%	1.53%	0.0%	1.08%	0.36%	0.83%	1.23%	0.0%					
22	"5. ""За Русь Святую"""	102	2	11	2	7	2	5	8	2	11	4	3	0	1	0	8	1	4	9	1	0	0	1	3	2	0	0	1	0	0	0	6	0	2	0	1	0	1	1	0	1	2	0	0					
		0.48%	0.18%	0.91%	0.32%	0.59%	0.14%	0.66%	0.96%	0.92%	1.45%	0.43%	0.38%	0.0%	0.18%	0.0%	1.15%	0.16%	0.48%	0.80%	0.51%	0.0%	0.0%	1.40%	1.06%	0.76%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.58%	0.0%	4.08%	0.0%	0.50%	0.0%	0.76%	0.58%	0.0%	0.18%	0.83%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	3	2	2	2	0	3	1	0	1	0	1	1	0	0	4	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	1	0	0	0	1	1	2	0	0					
		0.16%	0.27%	0.16%	0.32%	0.16%	0.0%	0.40%	0.12%	0.0%	0.13%	0.0%	0.12%	0.08%	0.0%	0.0%	0.57%	0.0%	0.0%	0.17%	0.51%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	4.08%	0.0%	0.50%	0.0%	0.0%	0.0%	0.54%	0.18%	0.83%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	126	13	6	0	6	19	4	8	1	3	5	8	6	6	1	0	3	6	6	0	0	7	0	0	0	1	0	1	0	0	0	5	1	0	5	0	0	1	1	0	3	0	0	0					
		0.60%	1.20%	0.49%	0.0%	0.50%	1.34%	0.53%	0.96%	0.46%	0.39%	0.54%	1.02%	0.52%	1.13%	0.75%	0.0%	0.49%	0.72%	0.53%	0.0%	0.0%	4.32%	0.0%	0.0%	0.0%	0.23%	0.0%	0.23%	0.0%	0.0%	0.0%	0.48%	0.54%	0.0%	0.69%	0.0%	0.0%	0.76%	0.58%	0.0%	0.55%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	3	1	0	5	0	1	1	1	2	1	0	5	1	0	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.27%	0.08%	0.0%	0.42%	0.0%	0.13%	0.12%	0.46%	0.26%	0.10%	0.0%	0.43%	0.18%	0.0%	0.57%	0.0%	0.12%	0.08%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	5	4	1	4	1	3	1	1	1	0	2	2	1	0	0	0	0	5	2	0	0	0	1	1	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0					
		0.20%	0.46%	0.33%	0.16%	0.33%	0.07%	0.40%	0.12%	0.46%	0.13%	0.0%	0.25%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%	0.44%	1.03%	0.0%	0.0%	0.0%	0.35%	0.38%	0.0%	0.0%	0.23%	0.0%	0.42%	0.0%	0.19%	0.54%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1596	39	65	32	61	84	51	35	3	38	65	52	75	30	4	39	45	67	99	11	0	27	12	27	38	64	14	86	4	29	3	53	21	4	79	10	6	10	7	29	73	23	40	42					
		7.61%	3.62%	5.39%	5.26%	5.18%	5.96%	6.80%	4.24%	1.38%	5.01%	7.04%	6.68%	6.55%	5.67%	3.03%	5.63%	7.43%	8.13%	8.88%	5.67%	0.0%	16.66%	16.90%	9.60%	14.61%	14.88%	10.60%	20.57%	3.50%	12.23%	7.89%	5.12%	11.53%	8.16%	10.97%	5.05%	5.08%	7.69%	4.06%	15.67%	13.39%	9.58%	24.69%	53.84%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	1	1	0	2	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	1	0	0	1	1	0	0					
		0.07%	0.0%	0.0%	0.0%	0.08%	0.07%	0.0%	0.24%	0.0%	0.0%	0.0%	0.12%	0.0%	0.18%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	5.26%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.76%	0.0%	0.0%	0.18%	0.41%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	266	21	18	13	15	30	12	8	2	15	9	8	20	3	3	16	10	5	13	2	0	1	0	1	7	0	0	5	2	2	0	9	3	0	8	3	0	0	0	0	1	1	0	0					
		1.26%	1.95%	1.49%	2.13%	1.27%	2.13%	1.60%	0.96%	0.92%	1.97%	0.97%	1.02%	1.74%	0.56%	2.27%	2.31%	1.65%	0.60%	1.16%	1.03%	0.0%	0.61%	0.0%	0.35%	2.69%	0.0%	0.0%	1.19%	1.75%	0.84%	0.0%	0.87%	1.64%	0.0%	1.11%	1.51%	0.0%	0.0%	0.0%	0.0%	0.18%	0.41%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	26	3	0	0	2	2	1	0	0	0	0	1	2	0	1	2	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0					
		0.12%	0.27%	0.0%	0.0%	0.16%	0.14%	0.13%	0.0%	0.0%	0.0%	0.0%	0.12%	0.17%	0.0%	0.75%	0.28%	0.0%	0.12%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	3.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	3	7	0	2	1	0	3	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0					
		0.13%	0.27%	0.58%	0.0%	0.16%	0.07%	0.0%	0.36%	0.92%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.09%	0.54%	0.0%	0.13%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	27	1	0	0	1	2	1	2	1	0	3	1	6	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0					
		0.12%	0.09%	0.0%	0.0%	0.08%	0.14%	0.13%	0.24%	0.46%	0.0%	0.32%	0.12%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	1.75%	0.0%	0.0%	0.0%	0.54%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1599	122	113	68	133	140	70	95	3	47	85	67	98	34	3	24	44	72	55	13	1	3	1	8	10	19	1	65	1	5	0	53	6	0	42	5	11	13	8	5	32	14	8	2					
		7.63%	11.34%	9.37%	11.18%	11.29%	9.94%	9.34%	11.51%	1.38%	6.20%	9.21%	8.61%	8.56%	6.42%	2.27%	3.46%	7.27%	8.73%	4.93%	6.70%	2.22%	1.85%	1.40%	2.84%	3.84%	4.41%	0.75%	15.55%	0.87%	2.10%	0.0%	5.12%	3.29%	0.0%	5.83%	2.52%	9.32%	10.0%	4.65%	2.70%	5.87%	5.83%	4.93%	2.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	0	2	2	0	3	5	0	1	5	2	4	8	1	0	2	0	0	4	0	0	0	0	3	2	3	1	2	0	1	1	5	0	0	1	0	0	0	0	0	1	0	0	0					
		0.28%	0.0%	0.16%	0.32%	0.0%	0.21%	0.66%	0.0%	0.46%	0.65%	0.21%	0.51%	0.69%	0.18%	0.0%	0.28%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.06%	0.76%	0.69%	0.75%	0.47%	0.0%	0.42%	2.63%	0.48%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4483	234	203	101	229	296	185	131	14	147	261	187	279	106	23	152	166	182	236	44	11	38	16	66	52	27	28	67	30	58	7	253	34	11	149	41	28	9	37	61	175	56	45	8					
		21.39%	21.76%	16.84%	16.61%	19.45%	21.02%	24.69%	15.87%	6.48%	19.39%	28.30%	24.03%	24.38%	20.03%	17.42%	21.96%	27.43%	22.08%	21.18%	22.68%	24.44%	23.45%	22.53%	23.48%	20.0%	6.27%	21.21%	16.02%	26.31%	24.47%	18.42%	24.46%	18.68%	22.44%	20.69%	20.70%	23.72%	6.92%	21.51%	32.97%	32.11%	23.33%	27.77%	10.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	309	30	3	9	19	5	11	9	6	27	5	6	18	8	3	8	10	14	23	1	1	0	1	4	4	7	3	2	0	10	0	12	4	2	11	7	2	0	2	10	5	4	3	0					
		1.47%	2.79%	0.24%	1.48%	1.61%	0.35%	1.46%	1.09%	2.77%	3.56%	0.54%	0.77%	1.57%	1.51%	2.27%	1.15%	1.65%	1.69%	2.06%	0.51%	2.22%	0.0%	1.40%	1.42%	1.53%	1.62%	2.27%	0.47%	0.0%	4.21%	0.0%	1.16%	2.19%	4.08%	1.52%	3.53%	1.69%	0.0%	1.16%	5.40%	0.91%	1.66%	1.85%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5187	237	297	174	281	388	163	184	79	212	201	185	261	156	45	208	135	207	290	52	16	43	7	50	41	36	13	62	29	73	16	384	47	19	180	75	22	32	64	37	115	45	11	15					
		24.75%	22.04%	24.64%	28.61%	23.87%	27.55%	21.76%	22.30%	36.57%	27.96%	21.80%	23.77%	22.81%	29.48%	34.09%	30.05%	22.31%	25.12%	26.03%	26.80%	35.55%	26.54%	9.85%	17.79%	15.76%	8.37%	9.84%	14.83%	25.43%	30.80%	42.10%	37.13%	25.82%	38.77%	25.0%	37.87%	18.64%	24.61%	37.20%	20.0%	21.10%	18.75%	6.79%	19.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	1	1	2	2	19	5	2	0	4	4	4	0	1	0	0	2	2	0	1	0	0	0	0	1	1	0	0	1	0	0	3	1	0	2	2	0	0	0	0	1	2	1	0					
		0.31%	0.09%	0.08%	0.32%	0.16%	1.34%	0.66%	0.24%	0.0%	0.52%	0.43%	0.51%	0.0%	0.18%	0.0%	0.0%	0.33%	0.24%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.38%	0.23%	0.0%	0.0%	0.87%	0.0%	0.0%	0.29%	0.54%	0.0%	0.27%	1.01%	0.0%	0.0%	0.0%	0.0%	0.18%	0.83%	0.61%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	2	2	0	1	4	1	4	1	3	2	1	0	0	0	0	0	4	1	0	0	0	0	2	0	3	0	1	2	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0					
		0.18%	0.18%	0.16%	0.0%	0.08%	0.28%	0.13%	0.48%	0.46%	0.39%	0.21%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.08%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.69%	0.0%	0.23%	1.75%	0.42%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3589	156	217	91	195	159	103	172	33	115	141	137	187	108	22	112	114	158	229	28	9	26	27	72	80	223	64	42	17	29	4	106	20	7	101	18	17	46	29	27	60	47	35	6					
		17.12%	14.51%	18.00%	14.96%	16.56%	11.29%	13.75%	20.84%	15.27%	15.17%	15.29%	17.60%	16.34%	20.41%	16.66%	16.18%	18.84%	19.17%	20.55%	14.43%	20.0%	16.04%	38.02%	25.62%	30.76%	51.86%	48.48%	10.04%	14.91%	12.23%	10.52%	10.25%	10.98%	14.28%	14.02%	9.09%	14.40%	35.38%	16.86%	14.59%	11.00%	19.58%	21.60%	7.69%					
																																																		
41	Против всех	955	68	75	33	64	77	37	51	12	43	33	42	31	24	6	26	17	17	33	12	3	4	1	20	8	20	3	29	3	9	0	31	20	0	26	12	8	2	7	1	31	15	1	0					
		4.55%	6.32%	6.22%	5.42%	5.43%	5.46%	4.93%	6.18%	5.55%	5.67%	3.57%	5.39%	2.70%	4.53%	4.54%	3.75%	2.80%	2.06%	2.96%	6.18%	6.66%	2.46%	1.40%	7.11%	3.07%	4.65%	2.27%	6.93%	2.63%	3.79%	0.0%	2.99%	10.98%	0.0%	3.61%	6.06%	6.77%	1.53%	4.06%	0.54%	5.68%	6.25%	0.61%	0.0%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
