Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    ТИК Гайнского МР																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №4801	УИК №4802	УИК №4803	УИК №4804	УИК №4805	УИК №4806	УИК №4807	УИК №4808	УИК №4809	УИК №4810	УИК №4811	УИК №4812	УИК №4813	УИК №4814	УИК №4815	УИК №4816	УИК №4817	УИК №4818	УИК №4819	УИК №4820	УИК №4821	УИК №4822	УИК №4823	УИК №4824	УИК №4825	УИК №4826	УИК №4827	УИК №4828	УИК №4829					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	94	10	15	13	2	6	4	0	0	3	2	3	2	0	5	5	3	6	0	0	0	2	0	1	3	0	0	3	6	0					
		1.34%	2.20%	3.05%	2.27%	0.73%	1.47%	3.10%	0.00%	0.00%	3.70%	1.72%	2.56%	1.14%	0.00%	1.26%	7.94%	1.40%	1.52%	0.00%	0.00%	0.00%	3.33%	0.00%	1.15%	0.75%	0.00%	0.00%	0.71%	0.98%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.10%	0.00%	0.20%	0.00%	0.00%	0.25%	0.00%	3.13%	0.00%	1.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.45%	0.53%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	856	66	43	89	47	48	8	4	1	11	11	23	13	8	59	7	6	35	2	4	28	8	3	7	55	16	30	47	116	61					
		12.19%	14.51%	8.76%	15.53%	17.22%	11.76%	6.20%	12.50%	2.70%	13.58%	9.48%	19.66%	7.43%	8.79%	14.86%	11.11%	2.80%	8.88%	2.86%	3.54%	6.36%	13.33%	2.21%	8.05%	13.78%	11.59%	15.79%	11.16%	18.92%	19.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	286	25	30	28	6	13	3	0	1	4	2	2	2	2	26	1	7	12	0	2	20	6	1	0	25	7	15	18	15	13					
		4.07%	5.49%	6.11%	4.89%	2.20%	3.19%	2.33%	0.00%	2.70%	4.94%	1.72%	1.71%	1.14%	2.20%	6.55%	1.59%	3.27%	3.05%	0.00%	1.77%	4.55%	10.00%	0.74%	0.00%	6.27%	5.07%	7.89%	4.28%	2.45%	4.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	5	2	2	2	3	1	0	0	1	1	0	1	0	0	0	2	4	0	0	1	0	1	1	2	0	0	1	4	1					
		0.50%	1.10%	0.41%	0.35%	0.73%	0.74%	0.78%	0.00%	0.00%	1.23%	0.86%	0.00%	0.57%	0.00%	0.00%	0.00%	0.93%	1.02%	0.00%	0.00%	0.23%	0.00%	0.74%	1.15%	0.50%	0.00%	0.00%	0.24%	0.65%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5056	294	345	378	176	312	101	23	32	46	92	69	133	78	262	44	175	301	64	101	354	41	125	71	275	105	132	310	424	193					
		72.01%	64.62%	70.26%	65.97%	64.47%	76.47%	78.29%	71.88%	86.49%	56.79%	79.31%	58.97%	76.00%	85.71%	65.99%	69.84%	81.78%	76.40%	91.43%	89.38%	80.45%	68.33%	91.91%	81.61%	68.92%	76.09%	69.47%	73.63%	69.17%	62.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	4	4	6	1	4	1	0	0	0	0	0	3	0	2	0	0	3	0	0	0	0	1	0	2	0	0	3	4	2					
		0.57%	0.88%	0.81%	1.05%	0.37%	0.98%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	1.71%	0.00%	0.50%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.50%	0.00%	0.00%	0.71%	0.65%	0.65%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
