Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Идринская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249					
		0.13%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.45%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	620	138	146	29	8	13	15	5	35	4	27	0	6	7	30	2	11	22	9	9	3	4	16	0	8	22	11	6	18	0	5	7	4					
		10.62%	18.54%	17.91%	8.38%	10.81%	7.87%	30.61%	9.80%	14.89%	6.34%	11.25%	0.0%	6.74%	7.95%	13.76%	1.05%	6.74%	9.44%	4.97%	3.65%	2.17%	5.06%	7.84%	0.0%	20.0%	9.73%	5.85%	6.97%	5.24%	0.0%	10.63%	7.29%	8.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	2	0	1	0	0	0	1	0	1	0	1	1	1	2	0	0	0	3	0	1	1	1	0	0	0	0	1	0	0	1	1					
		0.35%	0.26%	0.24%	0.0%	1.35%	0.0%	0.0%	0.0%	0.42%	0.0%	0.41%	0.0%	1.12%	1.13%	0.45%	1.05%	0.0%	0.0%	0.0%	1.21%	0.0%	1.26%	0.49%	1.56%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	1.04%	2.17%					
35	"18. ""ЛДПР"""	833	84	122	46	19	36	3	12	51	6	24	10	22	7	54	52	14	29	13	26	16	14	24	18	4	23	13	3	57	11	6	10	4					
		14.27%	11.29%	14.96%	13.29%	25.67%	21.81%	6.12%	23.52%	21.70%	9.52%	10.0%	26.31%	24.71%	7.95%	24.77%	27.36%	8.58%	12.44%	7.18%	10.56%	11.59%	17.72%	11.76%	28.12%	10.0%	10.17%	6.91%	3.48%	16.61%	21.56%	12.76%	10.41%	8.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	86	11	2	7	1	1	0	1	5	2	4	1	1	1	4	3	1	6	1	1	3	3	2	0	0	1	6	1	11	4	0	1	1					
		1.47%	1.47%	0.24%	2.02%	1.35%	0.60%	0.0%	1.96%	2.12%	3.17%	1.66%	2.63%	1.12%	1.13%	1.83%	1.57%	0.61%	2.57%	0.55%	0.40%	2.17%	3.79%	0.98%	0.0%	0.0%	0.44%	3.19%	1.16%	3.20%	7.84%	0.0%	1.04%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	1686	222	213	85	13	36	10	6	80	16	76	14	20	21	39	44	80	90	86	81	58	18	45	25	7	27	32	17	128	22	22	36	17					
		28.88%	29.83%	26.13%	24.56%	17.56%	21.81%	20.40%	11.76%	34.04%	25.39%	31.66%	36.84%	22.47%	23.86%	17.88%	23.15%	49.07%	38.62%	47.51%	32.92%	42.02%	22.78%	22.05%	39.06%	17.5%	11.94%	17.02%	19.76%	37.31%	43.13%	46.80%	37.5%	36.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	2	0	1	0	1	0	1	3	0	4	1	0	0	0	1	0					
		0.32%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.84%	0.85%	0.0%	0.40%	0.0%	1.26%	0.0%	1.56%	7.5%	0.0%	2.12%	1.16%	0.0%	0.0%	0.0%	1.04%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	2	4	2	1	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0					
		0.29%	0.26%	0.49%	0.57%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	2.63%	0.0%	0.0%	0.45%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.44%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1209	146	166	105	22	58	11	8	20	18	51	1	20	32	48	55	17	46	32	40	21	17	63	16	6	92	16	14	40	4	11	10	3					
		20.71%	19.62%	20.36%	30.34%	29.72%	35.15%	22.44%	15.68%	8.51%	28.57%	21.25%	2.63%	22.47%	36.36%	22.01%	28.94%	10.42%	19.74%	17.67%	16.26%	15.21%	21.51%	30.88%	25.0%	15.0%	40.70%	8.51%	16.27%	11.66%	7.84%	23.40%	10.41%	6.52%					
																																							
41	Против всех	183	23	30	12	0	3	4	0	4	3	6	4	6	2	9	4	4	6	8	4	7	5	5	0	1	8	1	0	11	1	1	9	2					
		3.13%	3.09%	3.68%	3.46%	0.0%	1.81%	8.16%	0.0%	1.70%	4.76%	2.5%	10.52%	6.74%	2.27%	4.12%	2.10%	2.45%	2.57%	4.41%	1.62%	5.07%	6.32%	2.45%	0.0%	2.5%	3.53%	0.53%	0.0%	3.20%	1.96%	2.12%	9.37%	4.34%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
