Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Сланцевская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	856	35	55	20	15	20	20	20	20	21	20	20	30	20	20	25	20	30	20	20	20	20	20	30	20	80	45	55	35	25	10	45	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	680	21	54	3	1	11	17	17	13	21	20	19	22	17	17	22	19	19	11	15	13	18	17	27	14	80	45	55	25	5	3	39	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	298	11	6	9	6	9	9	13	8	8	6	16	8	13	7	11	11	16	10	6	6	10	7	15	5	12	8	22	10	2	14	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	176	14	1	17	14	9	3	3	7	0	0	1	8	3	3	3	1	11	9	5	7	2	3	3	6	0	0	0	10	20	7	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	2	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	0	0	1	0	0	2	0	1	0	1	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4799	67	171	119	47	195	175	239	205	204	195	160	216	201	240	181	241	228	223	194	152	184	168	201	155	142	25	47	89	56	19	37	23					
		26.78%	15.65%	23.11%	30.28%	21.66%	27.82%	27.05%	31.45%	29.37%	28.65%	31.60%	26.45%	29.11%	26.48%	33.43%	27.80%	32.01%	27.98%	29.85%	24.97%	28.95%	29.77%	30.22%	27.99%	28.76%	19.03%	14.79%	13.20%	19.60%	16.33%	27.14%	14.80%	23.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2874	72	124	58	25	97	86	111	96	112	89	111	127	121	112	89	120	157	117	112	107	130	86	101	94	133	38	75	67	56	7	29	15					
		16.04%	16.82%	16.76%	14.76%	11.52%	13.84%	13.29%	14.61%	13.75%	15.73%	14.42%	18.35%	17.12%	15.94%	15.60%	13.67%	15.94%	19.26%	15.66%	14.41%	20.38%	21.04%	15.47%	14.07%	17.44%	17.83%	22.49%	21.07%	14.76%	16.33%	10.00%	11.60%	15.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	210	9	12	6	2	12	4	9	5	11	6	7	7	2	4	7	9	11	20	14	7	6	5	8	3	8	1	3	5	0	1	3	3					
		1.17%	2.10%	1.62%	1.53%	0.92%	1.71%	0.62%	1.18%	0.72%	1.54%	0.97%	1.16%	0.94%	0.26%	0.56%	1.08%	1.20%	1.35%	2.68%	1.80%	1.33%	0.97%	0.90%	1.11%	0.56%	1.07%	0.59%	0.84%	1.10%	0.00%	1.43%	1.20%	3.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3073	65	93	66	41	139	112	156	151	135	120	103	119	143	124	132	131	141	152	179	60	66	125	139	86	86	19	45	66	19	11	37	12					
		17.15%	15.19%	12.57%	16.79%	18.89%	19.83%	17.31%	20.53%	21.63%	18.96%	19.45%	17.02%	16.04%	18.84%	17.27%	20.28%	17.40%	17.30%	20.35%	23.04%	11.43%	10.68%	22.48%	19.36%	15.96%	11.53%	11.24%	12.64%	14.54%	5.54%	15.71%	14.80%	12.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	544	6	10	12	12	21	29	26	23	27	16	23	23	22	15	26	27	32	28	26	20	23	20	11	21	14	1	6	7	7	3	4	3					
		3.04%	1.40%	1.35%	3.05%	5.53%	2.99%	4.48%	3.42%	3.30%	3.79%	2.59%	3.80%	3.10%	2.90%	2.09%	3.99%	3.59%	3.93%	3.75%	3.35%	3.81%	3.72%	3.60%	1.53%	3.90%	1.88%	0.59%	1.69%	1.54%	2.04%	4.29%	1.60%	3.13%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5930	193	311	127	82	216	217	209	197	206	177	179	225	238	199	208	206	227	192	233	163	193	139	245	163	339	84	169	207	193	27	130	36					
		33.09%	45.09%	42.03%	32.32%	37.79%	30.81%	33.54%	27.50%	28.22%	28.93%	28.69%	29.59%	30.32%	31.36%	27.72%	31.95%	27.36%	27.85%	25.70%	29.99%	31.05%	31.23%	25.00%	34.12%	30.24%	45.44%	49.70%	47.47%	45.59%	56.27%	38.57%	52.00%	37.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	101	3	7	2	1	0	4	3	3	4	3	6	3	5	4	4	9	8	3	4	4	2	4	5	2	2	1	2	1	1	0	1	0					
		0.56%	0.70%	0.95%	0.51%	0.46%	0.00%	0.62%	0.39%	0.43%	0.56%	0.49%	0.99%	0.40%	0.66%	0.56%	0.61%	1.20%	0.98%	0.40%	0.51%	0.76%	0.32%	0.72%	0.70%	0.37%	0.27%	0.59%	0.56%	0.22%	0.29%	0.00%	0.40%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
