Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Кузнецкая																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	154	5	5	2	4	1	5	2	3	5	5	2	5	4	5	8	4	9	11	5	1	2	5	4	1	7	2	5	1	2	2	0	0	2	1	1	5	6	7	10					
14	Число погашенных неиспользованных открепительных удостоверений	168	4	1	3	0	0	1	3	0	0	16	9	0	1	8	4	2	4	0	14	1	0	9	4	3	0	4	3	0	1	0	10	1	2	7	0	13	22	14	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1588	10	18	9	8	32	4	24	89	75	95	45	37	21	26	102	34	6	80	102	8	18	76	27	4	94	24	27	11	41	54	27	9	2	26	24	44	86	102	67					
		7.30%	10.99%	5.71%	5.92%	8.99%	7.71%	4.76%	11.71%	10.72%	10.78%	10.31%	4.88%	12.21%	5.56%	5.34%	11.11%	8.63%	2.40%	8.72%	8.62%	6.25%	11.18%	9.63%	6.28%	5.06%	6.12%	7.29%	8.16%	6.25%	5.99%	5.56%	5.60%	7.69%	1.69%	2.56%	3.09%	3.46%	8.57%	9.95%	8.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1785	7	23	39	13	78	10	32	119	109	78	22	20	34	39	101	48	6	89	136	8	24	91	50	3	76	34	30	27	14	76	52	8	18	17	15	25	77	60	77					
		8.21%	7.69%	7.30%	25.66%	14.61%	18.80%	11.90%	15.61%	14.34%	15.66%	8.47%	2.38%	6.60%	8.99%	8.01%	11.00%	12.18%	2.40%	9.71%	11.50%	6.25%	14.91%	11.53%	11.63%	3.80%	4.95%	10.33%	9.06%	15.34%	2.04%	7.83%	10.79%	6.84%	15.25%	1.67%	1.93%	1.97%	7.68%	5.85%	10.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	0	3	0	1	0	0	3	3	6	5	4	1	2	0	5	2	0	2	2	0	3	0	3	1	7	0	4	3	5	4	2	0	0	3	0	7	10	1	5					
		0.45%	0.00%	0.95%	0.00%	1.12%	0.00%	0.00%	1.46%	0.36%	0.86%	0.54%	0.43%	0.33%	0.53%	0.00%	0.54%	0.51%	0.00%	0.22%	0.17%	0.00%	1.86%	0.00%	0.70%	1.27%	0.46%	0.00%	1.21%	1.70%	0.73%	0.41%	0.41%	0.00%	0.00%	0.30%	0.00%	0.55%	0.99%	0.10%	0.65%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4048	13	62	22	11	84	4	31	222	201	199	115	75	18	35	225	104	32	237	224	27	9	138	65	4	178	58	67	24	74	147	52	22	15	230	194	294	201	205	130					
		18.62%	14.29%	19.68%	14.47%	12.36%	20.24%	4.76%	15.12%	26.75%	28.88%	21.61%	12.46%	24.75%	4.76%	7.19%	24.51%	26.40%	12.80%	25.85%	18.93%	21.09%	5.59%	17.49%	15.12%	5.06%	11.59%	17.63%	20.24%	13.64%	10.80%	15.14%	10.79%	18.80%	12.71%	22.66%	24.97%	23.15%	20.04%	20.00%	16.91%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	161	0	0	2	3	1	0	1	3	11	5	3	3	2	3	11	4	0	3	7	9	1	6	5	1	15	1	2	0	5	13	2	3	0	3	1	5	10	9	8					
		0.74%	0.00%	0.00%	1.32%	3.37%	0.24%	0.00%	0.49%	0.36%	1.58%	0.54%	0.33%	0.99%	0.53%	0.62%	1.20%	1.02%	0.00%	0.33%	0.59%	7.03%	0.62%	0.76%	1.16%	1.27%	0.98%	0.30%	0.60%	0.00%	0.73%	1.34%	0.41%	2.56%	0.00%	0.30%	0.13%	0.39%	0.99%	0.88%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13459	61	204	80	49	216	66	109	385	290	513	725	166	301	382	459	194	203	494	693	76	105	470	275	53	1142	211	180	111	454	447	347	75	83	736	500	880	610	637	477					
		61.90%	67.03%	64.76%	52.63%	55.06%	52.05%	78.57%	53.17%	46.39%	41.67%	55.70%	78.55%	54.79%	79.63%	78.44%	50.00%	49.24%	81.20%	53.87%	58.58%	59.38%	65.22%	59.57%	63.95%	67.09%	74.35%	64.13%	54.38%	63.07%	66.28%	46.04%	71.99%	64.10%	70.34%	72.51%	64.35%	69.29%	60.82%	62.15%	62.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	0	1	0	0	1	0	1	3	1	7	4	0	0	0	2	1	1	4	5	0	1	0	1	1	10	1	0	0	2	2	0	0	0	0	0	3	1	5	1					
		0.27%	0.00%	0.32%	0.00%	0.00%	0.24%	0.00%	0.49%	0.36%	0.14%	0.76%	0.43%	0.00%	0.00%	0.00%	0.22%	0.25%	0.40%	0.44%	0.42%	0.00%	0.62%	0.00%	0.23%	1.27%	0.65%	0.30%	0.00%	0.00%	0.29%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.10%	0.49%	0.13%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
