Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Кузнецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667					
		2.97%	0.00%	3.17%	0.00%	3.53%	0.93%	3.47%	0.00%	0.00%	2.74%	3.51%	0.00%	4.19%	1.47%	5.96%	4.44%	2.80%	3.09%	3.17%	2.53%	3.05%	5.78%	1.38%	5.52%	3.22%	1.39%	3.41%	1.65%	1.53%	9.33%	0.55%	1.57%	4.44%	1.73%	1.44%	0.00%	1.23%	0.54%	0.67%	4.33%	4.85%	5.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	89	0	1	0	0	1	0	0	1	4	3	0	8	2	0	3	0	3	1	0	5	5	0	2	0	6	0	3	2	0	0	1	2	3	0	0	0	3	15	5	9	1					
		0.42%	0.00%	0.24%	0.00%	0.00%	0.93%	0.00%	0.00%	0.43%	0.48%	0.41%	0.00%	0.88%	0.23%	0.00%	1.11%	0.00%	0.29%	0.24%	0.00%	0.51%	0.47%	0.00%	1.10%	0.00%	1.20%	0.00%	0.24%	0.61%	0.00%	0.00%	0.17%	0.25%	0.65%	0.00%	0.00%	0.00%	0.41%	1.26%	0.54%	0.97%	0.15%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16534	42	297	58	110	88	365	69	201	631	502	49	673	782	203	230	440	745	306	167	753	763	108	136	626	424	74	1078	266	210	166	427	644	396	112	111	826	646	992	690	709	419					
		78.15%	79.25%	72.44%	81.69%	64.71%	81.48%	74.49%	82.14%	85.53%	75.12%	67.84%	87.50%	74.20%	88.46%	67.22%	85.19%	88.00%	71.98%	74.63%	84.34%	76.52%	72.25%	74.48%	75.14%	74.70%	84.46%	84.09%	84.75%	81.60%	70.00%	91.21%	74.26%	79.51%	85.53%	80.58%	85.38%	84.89%	87.53%	83.57%	74.68%	76.40%	64.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	88	0	2	0	4	2	1	0	1	0	5	0	2	5	0	3	1	4	1	1	1	6	4	1	14	0	1	6	1	2	0	1	3	0	0	0	0	1	2	0	8	5					
		0.42%	0.00%	0.49%	0.00%	2.35%	1.85%	0.20%	0.00%	0.43%	0.00%	0.68%	0.00%	0.22%	0.57%	0.00%	1.11%	0.20%	0.39%	0.24%	0.51%	0.10%	0.57%	2.76%	0.55%	1.67%	0.00%	1.14%	0.47%	0.31%	0.67%	0.00%	0.17%	0.37%	0.00%	0.00%	0.00%	0.00%	0.14%	0.17%	0.00%	0.86%	0.76%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
