Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Частинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №4101	УИК №4102	УИК №4103	УИК №4104	УИК №4105	УИК №4106	УИК №4107	УИК №4108	УИК №4109	УИК №4110	УИК №4111	УИК №4112	УИК №4113	УИК №4114	УИК №4115	УИК №4116	УИК №4117	УИК №4118	УИК №4119	УИК №4120					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	10	8	5	1	0	1	0	1	2	1	2	5	4	1	0	3	4	2	5	3					
		1.03%	1.30%	0.91%	1.32%	0.40%	0.00%	0.81%	0.00%	0.67%	3.23%	0.31%	0.47%	1.90%	1.15%	0.54%	0.00%	0.86%	2.12%	2.20%	2.24%	1.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	940	169	181	83	35	21	7	13	35	11	53	62	27	29	5	9	66	27	19	38	50					
		16.65%	22.03%	20.62%	21.84%	14.17%	13.13%	5.69%	12.75%	23.49%	17.74%	16.31%	14.52%	10.27%	8.33%	2.69%	8.11%	18.86%	14.29%	20.88%	17.04%	18.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	80	19	24	2	3	2	1	1	0	0	2	3	1	1	1	2	6	2	4	2	4					
		1.42%	2.48%	2.73%	0.53%	1.21%	1.25%	0.81%	0.98%	0.00%	0.00%	0.62%	0.70%	0.38%	0.29%	0.54%	1.80%	1.71%	1.06%	4.40%	0.90%	1.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2420	251	296	123	111	54	70	50	53	38	177	197	144	176	141	62	144	70	45	104	114					
		42.85%	32.72%	33.71%	32.37%	44.94%	33.75%	56.91%	49.02%	35.57%	61.29%	54.46%	46.14%	54.75%	50.57%	75.81%	55.86%	41.14%	37.04%	49.45%	46.64%	42.86%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	9	7	2	3	0	1	0	0	0	2	0	1	1	0	0	0	4	1	0	3					
		0.60%	1.17%	0.80%	0.53%	1.21%	0.00%	0.81%	0.00%	0.00%	0.00%	0.62%	0.00%	0.38%	0.29%	0.00%	0.00%	0.00%	2.12%	1.10%	0.00%	1.13%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
