9	Число недействительных избирательных бюллетеней	1272	13	15	4	12	16	34	15	23	19	13	10	7	15	22	17	19	9	20	9	20	13	23	12	22	12	21	31	22	23	13	15	14	5	24	16	12	27	20	20	24	5	12	22	16	16	19	7	36	34	14	15	18	12	12	12	20	25	20	18	8	9	29	25	19	11	13	18	18	14	11	23	33	13	14									
10	Число действительных избирательных бюллетеней	91799	1236	1272	1140	1091	948	935	1534	1411	1408	891	1219	1194	1095	1085	1054	1073	979	1172	1064	1606	1231	1671	1514	1419	1421	1325	1457	1480	1403	1334	1529	1114	1110	1504	1172	1127	1079	1348	1319	1225	729	1215	1260	1214	1321	1311	1231	1391	1154	1128	1247	1165	1157	1062	1162	1388	1097	1355	1141	596	572	1607	1410	1229	1187	1089	1281	1502	1176	1265	1486	2176	1365	941									
11	Число полученных открепительных  удостоверений	4035	50	55	50	52	43	35	80	70	60	45	50	45	65	50	65	50	40	45	50	70	60	70	60	60	50	60	60	70	55	50	65	60	50	78	50	40	60	60	70	55	40	60	45	60	60	40	50	65	65	55	60	58	50	50	35	40	30	40	40	30	30	45	50	55	49	50	80	60	45	45	50	130	70	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3736	50	54	50	52	43	35	76	67	55	38	43	45	65	45	59	42	37	41	49	66	44	67	49	42	49	53	44	70	55	50	58	49	48	77	45	35	60	60	70	55	24	49	45	53	60	33	46	58	63	55	60	58	36	45	35	24	26	40	40	20	22	45	50	55	49	50	80	60	41	43	50	130	60	39									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2266	24	42	21	14	79	16	30	29	43	13	72	17	18	20	28	76	14	13	33	34	33	63	29	43	21	25	72	25	21	24	24	22	31	57	15	43	27	17	15	8	50	54	3	29	14	163	19	41	22	15	20	23	20	30	22	15	26	33	24	14	22	32	18	38	22	15	30	15	43	21	25	22	59	16									
14	Число неиспользованных открепительных удостоверений	298	0	1	0	0	0	0	4	3	5	7	7	0	0	5	6	8	3	4	1	4	16	3	11	18	1	7	16	0	0	0	7	11	2	1	5	5	0	0	0	0	15	11	0	7	0	7	4	7	2	0	0	0	14	5	0	16	4	0	0	10	8	0	0	0	0	0	0	0	4	2	0	0	10	11									
15	Число открепительных удостоверений, выданных избирателям ТИК	266	2	4	1	1	4	4	6	1	2	1	5	2	7	1	3	4	2	3	7	2	8	5	6	3	6	4	3	3	4	3	6	0	4	4	4	3	0	3	4	6	0	1	3	4	5	1	5	4	5	2	3	4	4	4	3	3	6	5	0	4	0	4	8	3	3	3	3	5	4	3	4	14	2	3									
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	5212	50	74	65	76	57	65	94	73	103	50	88	55	57	51	56	61	47	63	57	90	70	65	81	55	84	80	94	87	87	78	85	75	53	84	67	69	52	64	83	47	37	47	99	62	81	55	72	77	69	50	55	85	59	44	62	60	37	72	67	29	27	63	86	77	65	69	65	100	75	94	80	251	79	70									
		5.60%	4.00%	5.75%	5.68%	6.89%	5.91%	6.71%	6.07%	5.09%	7.22%	5.53%	7.16%	4.58%	5.14%	4.61%	5.23%	5.59%	4.76%	5.29%	5.31%	5.54%	5.63%	3.84%	5.31%	3.82%	5.86%	5.94%	6.32%	5.79%	6.10%	5.79%	5.51%	6.65%	4.75%	5.50%	5.64%	6.06%	4.70%	4.68%	6.20%	3.76%	5.04%	3.83%	7.72%	5.04%	6.06%	4.14%	5.82%	5.40%	5.81%	4.38%	4.36%	7.19%	5.05%	4.10%	5.28%	4.26%	3.30%	5.24%	5.78%	4.80%	4.65%	3.85%	5.99%	6.17%	5.43%	6.26%	5.00%	6.58%	6.30%	7.37%	5.30%	11.36%	5.73%	7.33%									
20	Зюганов Геннадий Андреевич	14199	164	210	170	146	144	144	237	227	217	144	167	162	174	186	168	168	156	186	177	239	218	229	252	230	236	218	266	227	220	201	244	186	171	274	199	176	127	202	218	202	97	170	200	220	178	198	192	223	207	195	216	231	196	173	170	185	162	217	164	86	82	225	235	207	170	193	159	225	211	194	210	228	151	147									
		15.26%	13.13%	16.32%	14.86%	13.24%	14.94%	14.86%	15.30%	15.83%	15.21%	15.93%	13.59%	13.49%	15.68%	16.80%	15.69%	15.38%	15.79%	15.60%	16.50%	14.70%	17.52%	13.52%	16.51%	15.96%	16.47%	16.20%	17.88%	15.11%	15.43%	14.92%	15.80%	16.49%	15.34%	17.93%	16.75%	15.45%	11.48%	14.77%	16.28%	16.17%	13.22%	13.85%	15.60%	17.89%	13.31%	14.89%	15.51%	15.63%	17.42%	17.08%	17.12%	19.53%	16.77%	16.11%	14.48%	13.14%	14.44%	15.78%	14.15%	14.24%	14.11%	13.75%	16.38%	16.59%	14.19%	17.51%	12.24%	14.80%	17.73%	15.20%	13.92%	10.32%	10.96%	15.39%									
21	Миронов Сергей Михайлович	5403	69	62	47	60	45	51	99	77	58	42	52	71	70	82	55	64	67	79	67	113	96	98	101	113	89	104	96	98	90	86	113	74	69	107	89	77	58	102	67	72	33	66	66	71	85	83	71	78	70	67	62	74	78	67	56	84	53	99	46	22	24	64	91	58	77	48	66	103	70	72	59	82	70	59									
		5.81%	5.52%	4.82%	4.11%	5.44%	4.67%	5.26%	6.39%	5.37%	4.06%	4.65%	4.23%	5.91%	6.31%	7.41%	5.14%	5.86%	6.78%	6.63%	6.24%	6.95%	7.72%	5.79%	6.62%	7.84%	6.21%	7.73%	6.45%	6.52%	6.31%	6.38%	7.32%	6.56%	6.19%	7.00%	7.49%	6.76%	5.24%	7.46%	5.00%	5.76%	4.50%	5.38%	5.15%	5.77%	6.36%	6.24%	5.74%	5.47%	5.89%	5.87%	4.91%	6.26%	6.67%	6.24%	4.77%	5.97%	4.72%	7.20%	3.97%	3.64%	4.13%	3.91%	6.34%	4.65%	6.43%	4.36%	5.08%	6.78%	5.88%	5.64%	3.91%	3.71%	5.08%	6.18%									
22	Прохоров Михаил Дмитриевич	10909	121	151	110	156	84	94	191	181	208	149	118	124	112	120	127	108	110	133	83	195	128	202	231	178	210	162	135	198	199	138	202	141	102	187	122	145	113	163	140	124	98	92	161	144	205	201	174	184	148	132	181	144	150	153	40	133	137	180	113	41	40	105	161	173	163	146	234	197	134	181	196	204	174	95									
		11.72%	9.69%	11.73%	9.62%	14.14%	8.71%	9.70%	12.33%	12.62%	14.58%	16.48%	9.60%	10.32%	10.09%	10.84%	11.86%	9.89%	11.13%	11.16%	7.74%	11.99%	10.29%	11.92%	15.14%	12.35%	14.65%	12.04%	9.07%	13.18%	13.96%	10.24%	13.08%	12.50%	9.15%	12.24%	10.27%	12.73%	10.22%	11.92%	10.46%	9.93%	13.35%	7.50%	12.56%	11.71%	15.33%	15.11%	14.05%	12.89%	12.46%	11.56%	14.34%	12.17%	12.83%	14.25%	3.41%	9.45%	12.21%	13.09%	9.75%	6.79%	6.88%	6.42%	11.22%	13.86%	13.61%	13.25%	18.01%	12.96%	11.26%	14.18%	12.99%	9.23%	12.63%	9.95%									
23	Путин Владимир Владимирович	56076	832	775	748	653	618	581	913	853	822	506	794	782	682	646	648	672	599	711	680	969	719	1077	849	843	802	761	866	870	807	831	885	638	715	852	695	660	729	817	811	780	464	840	734	717	772	774	722	829	660	684	733	631	674	625	834	926	708	787	751	418	399	1150	837	714	712	633	757	877	686	724	941	1411	891	570									
		60.25%	66.61%	60.22%	65.38%	59.20%	64.11%	59.96%	58.94%	59.48%	57.60%	55.97%	64.61%	65.11%	61.44%	58.36%	60.50%	61.54%	60.63%	59.65%	63.37%	59.59%	57.80%	63.58%	55.64%	58.50%	55.97%	56.54%	58.20%	57.92%	56.59%	61.69%	57.32%	56.56%	64.13%	55.76%	58.50%	57.95%	65.91%	59.72%	60.57%	62.45%	63.22%	68.46%	57.25%	58.29%	57.74%	58.20%	58.32%	58.09%	55.56%	59.89%	58.08%	53.34%	57.66%	58.19%	71.04%	65.77%	63.10%	57.24%	64.80%	69.21%	68.67%	70.29%	58.33%	57.21%	59.43%	57.44%	58.28%	57.70%	57.65%	56.74%	62.36%	63.88%	64.66%	59.69%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
