11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
13	Бабурин Сергей Николаевич	853	13	12	3	6	7	8	13	13	16	5	9	12	5	9	12	8	11	14	7	9	13	9	12	17	5	11	13	12	13	16	11	10	8	14	7	14	17	23	18	9	8	3	16	4	7	13	11	12	6	9	5	15	9	9	16	22	6	6	11	15	21	8	12	7	8	14	11	23	7	17	5	13	8	12	10	6	5	11	8									
		0.82%	1.20%	0.99%	0.26%	0.46%	0.91%	0.87%	0.84%	0.95%	1.23%	0.54%	0.89%	1.15%	0.46%	0.68%	1.16%	0.78%	1.17%	1.35%	0.75%	0.55%	1.06%	0.61%	1.12%	0.97%	0.53%	0.72%	0.83%	0.89%	0.93%	0.99%	1.02%	0.89%	0.78%	1.00%	0.64%	0.94%	1.21%	1.24%	1.07%	0.73%	0.69%	0.27%	1.50%	0.34%	0.59%	0.75%	0.91%	0.90%	0.72%	0.79%	0.49%	1.32%	0.85%	0.66%	1.35%	1.27%	0.39%	0.47%	0.65%	0.67%	1.35%	0.63%	1.12%	0.63%	0.57%	0.88%	0.63%	1.50%	0.42%	0.80%	0.50%	1.35%	0.49%	0.76%	0.56%	0.48%	0.35%	0.80%	0.48%									
14	Грудинин Павел Николаевич	13579	131	151	140	156	72	103	208	165	172	131	117	137	105	171	134	122	127	126	99	217	146	176	142	237	152	213	225	165	182	214	139	162	128	179	119	169	211	207	196	174	156	124	157	157	155	256	175	177	96	140	156	157	131	235	162	250	173	154	196	178	204	146	131	169	160	189	246	213	200	246	166	131	252	235	273	189	228	228	268									
		13.07%	12.13%	12.46%	12.26%	12.02%	9.39%	11.24%	13.48%	12.04%	13.21%	14.27%	11.52%	13.10%	9.68%	12.87%	12.98%	11.94%	13.54%	12.15%	10.63%	13.20%	11.93%	11.92%	13.28%	13.51%	16.08%	13.88%	14.43%	12.26%	12.98%	13.27%	12.85%	14.40%	12.43%	12.80%	10.92%	11.35%	14.96%	11.20%	11.64%	14.17%	13.48%	10.97%	14.70%	13.38%	13.07%	14.82%	14.52%	13.32%	11.55%	12.31%	15.15%	13.86%	12.43%	17.20%	13.64%	14.41%	11.12%	12.08%	11.63%	7.92%	13.12%	11.59%	12.21%	15.25%	11.44%	11.95%	14.09%	13.86%	12.07%	11.52%	16.44%	13.63%	15.49%	14.85%	15.27%	15.04%	16.08%	16.55%	15.98%									
15	Жириновский Владимир Вольфович	6223	79	93	72	75	49	63	95	86	79	63	75	67	71	81	60	76	50	66	49	92	72	77	75	110	29	80	71	78	85	107	72	64	55	63	74	66	97	107	108	78	80	73	54	73	71	112	82	77	56	68	54	55	64	61	67	97	97	96	98	118	74	79	85	62	98	90	111	83	159	105	60	60	104	91	109	69	64	67	91									
		5.99%	7.31%	7.67%	6.30%	5.78%	6.39%	6.88%	6.16%	6.27%	6.07%	6.86%	7.38%	6.41%	6.54%	6.09%	5.81%	7.44%	5.33%	6.36%	5.26%	5.60%	5.88%	5.21%	7.02%	6.27%	3.07%	5.21%	4.55%	5.79%	6.06%	6.63%	6.65%	5.69%	5.34%	4.51%	6.79%	4.43%	6.88%	5.79%	6.41%	6.35%	6.91%	6.46%	5.06%	6.22%	5.99%	6.49%	6.80%	5.79%	6.74%	5.98%	5.24%	4.85%	6.07%	4.47%	5.64%	5.59%	6.23%	7.53%	5.81%	5.25%	4.76%	6.27%	7.92%	5.60%	7.01%	5.69%	6.36%	5.40%	9.60%	4.92%	5.94%	6.24%	6.39%	5.75%	6.10%	5.49%	4.51%	4.86%	5.43%									
16	Путин Владимир Владимирович	74828	760	885	849	951	582	684	1079	981	918	659	744	735	833	940	742	736	667	755	704	1185	900	1086	733	1247	663	1095	1110	976	1009	1142	767	789	746	999	797	1115	983	1380	1224	884	816	837	751	827	845	1211	840	958	604	828	740	788	766	945	856	1227	1183	943	1301	1847	1120	921	750	751	1009	1159	1211	1103	1192	1697	692	668	1116	1109	1245	875	944	936	1183									
		72.02%	70.37%	73.02%	74.34%	73.27%	75.88%	74.67%	69.93%	71.55%	70.51%	71.79%	73.23%	70.27%	76.77%	70.73%	71.90%	72.02%	71.11%	72.81%	75.62%	72.08%	73.53%	73.53%	68.57%	71.09%	70.16%	71.34%	71.20%	72.51%	71.97%	70.80%	70.89%	70.13%	72.43%	71.46%	73.12%	74.88%	69.72%	74.68%	72.68%	71.99%	70.53%	74.07%	70.32%	70.50%	71.25%	70.12%	69.71%	72.08%	72.68%	72.82%	71.84%	69.55%	72.68%	69.18%	72.05%	70.72%	76.03%	73.96%	77.16%	82.16%	72.03%	73.10%	69.90%	67.78%	72.12%	73.26%	69.36%	71.76%	71.94%	79.45%	68.51%	69.51%	68.59%	70.10%	69.63%	69.61%	66.57%	67.92%	70.54%									
17	Собчак Ксения Анатольевна	2785	33	25	24	42	19	15	51	35	40	19	24	26	28	41	22	25	36	28	17	47	24	40	30	43	33	49	47	44	44	33	37	37	27	37	41	46	40	47	50	30	37	27	22	42	33	45	28	38	17	24	22	42	17	29	23	44	25	26	18	29	41	35	33	55	38	36	51	50	29	27	26	40	49	53	56	39	65	48	50									
		2.68%	3.06%	2.06%	2.10%	3.24%	2.48%	1.64%	3.31%	2.55%	3.07%	2.07%	2.36%	2.49%	2.58%	3.09%	2.13%	2.45%	3.84%	2.70%	1.83%	2.86%	1.96%	2.71%	2.81%	2.45%	3.49%	3.19%	3.01%	3.27%	3.14%	2.05%	3.42%	3.29%	2.62%	2.65%	3.76%	3.09%	2.84%	2.54%	2.97%	2.44%	3.20%	2.39%	2.06%	3.58%	2.78%	2.61%	2.32%	2.86%	2.05%	2.11%	2.14%	3.71%	1.61%	2.12%	1.94%	2.54%	1.61%	2.04%	1.07%	1.29%	2.64%	2.78%	3.08%	4.96%	2.72%	2.28%	2.92%	3.25%	1.75%	1.26%	2.57%	4.16%	3.01%	3.35%	3.13%	3.10%	4.58%	3.48%	2.98%									
18	Сурайкин Максим Александрович	698	11	7	4	7	9	5	9	10	9	7	10	5	2	11	7	3	7	5	6	15	9	13	9	15	7	5	12	7	7	25	8	11	13	11	3	12	9	9	11	9	10	4	13	15	7	19	13	10	3	8	8	6	13	9	7	11	7	10	15	3	11	13	5	5	10	8	10	6	9	12	6	7	8	6	5	10	3	11	8									
		0.67%	1.02%	0.58%	0.35%	0.54%	1.17%	0.55%	0.58%	0.73%	0.69%	0.76%	0.98%	0.48%	0.18%	0.83%	0.68%	0.29%	0.75%	0.48%	0.64%	0.91%	0.74%	0.88%	0.84%	0.86%	0.74%	0.33%	0.77%	0.52%	0.50%	1.55%	0.74%	0.98%	1.26%	0.79%	0.28%	0.81%	0.64%	0.49%	0.65%	0.73%	0.86%	0.35%	1.22%	1.28%	0.59%	1.10%	1.08%	0.75%	0.36%	0.70%	0.78%	0.53%	1.23%	0.66%	0.59%	0.63%	0.45%	0.78%	0.89%	0.13%	0.71%	1.03%	0.47%	0.45%	0.71%	0.51%	0.57%	0.39%	0.54%	0.56%	0.59%	0.73%	0.49%	0.38%	0.28%	0.80%	0.21%	0.80%	0.48%									
19	Титов Борис Юрьевич	1319	18	10	7	15	5	7	35	16	25	9	5	9	5	19	15	13	9	11	9	24	9	26	18	24	20	19	22	16	16	28	11	13	16	26	8	17	22	20	21	13	14	13	19	9	19	20	15	13	8	9	11	9	14	19	16	21	21	14	8	12	21	13	19	19	21	18	28	17	19	14	18	12	27	22	23	19	48	26	20									
		1.27%	1.67%	0.83%	0.61%	1.16%	0.65%	0.76%	2.27%	1.17%	1.92%	0.98%	0.49%	0.86%	0.46%	1.43%	1.45%	1.27%	0.96%	1.06%	0.97%	1.46%	0.74%	1.76%	1.68%	1.37%	2.12%	1.24%	1.41%	1.19%	1.14%	1.74%	1.02%	1.16%	1.55%	1.86%	0.73%	1.14%	1.56%	1.08%	1.25%	1.06%	1.21%	1.15%	1.78%	0.77%	1.60%	1.16%	1.24%	0.98%	0.96%	0.79%	1.07%	0.79%	1.33%	1.39%	1.35%	1.21%	1.35%	1.10%	0.47%	0.53%	1.35%	1.03%	1.77%	1.71%	1.50%	1.14%	1.60%	1.11%	1.15%	0.66%	1.78%	1.25%	1.66%	1.39%	1.29%	1.51%	3.39%	1.89%	1.19%									
20	Явлинский Григорий Алексеевич	2150	18	20	21	26	20	18	32	36	21	16	16	36	22	37	26	25	15	13	31	30	25	30	37	37	29	37	34	29	27	31	31	26	19	37	20	30	19	31	50	19	22	34	25	33	36	28	27	38	27	28	24	34	22	35	25	32	16	11	12	13	30	27	20	30	37	35	47	20	16	18	16	19	40	26	35	31	44	30	30									
		2.07%	1.67%	1.65%	1.84%	2.00%	2.61%	1.97%	2.07%	2.63%	1.61%	1.74%	1.57%	3.44%	2.03%	2.78%	2.52%	2.45%	1.60%	1.25%	3.33%	1.82%	2.04%	2.03%	3.46%	2.11%	3.07%	2.41%	2.18%	2.15%	1.93%	1.92%	2.87%	2.31%	1.84%	2.65%	1.83%	2.01%	1.35%	1.68%	2.97%	1.55%	1.90%	3.01%	2.34%	2.81%	3.04%	1.62%	2.24%	2.86%	3.25%	2.46%	2.33%	3.00%	2.09%	2.56%	2.10%	1.84%	1.03%	0.86%	0.71%	0.58%	1.93%	2.14%	1.86%	2.71%	2.64%	2.21%	2.69%	1.30%	0.97%	0.84%	1.58%	1.98%	2.46%	1.64%	1.96%	2.47%	3.10%	2.18%	1.79%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
