Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Александрово-Гайская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300					
		0.26%	0.53%	0.00%	0.48%	0.22%	0.52%	0.32%	0.16%	0.45%	0.00%	1.72%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.19%					
20	3.Политическая партия «Демократическая партия России»	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1					
		0.05%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.85%	0.00%	0.24%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	659	65	52	35	36	82	61	48	19	33	15	29	4	6	24	9	1	22	17	12	7	38	2	42					
		7.88%	6.94%	6.43%	8.41%	7.86%	10.62%	9.82%	7.84%	8.60%	5.69%	12.93%	8.50%	5.19%	3.21%	6.92%	8.18%	0.99%	7.61%	8.46%	22.22%	6.93%	9.07%	3.03%	8.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	1	1	0	0	2	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.11%	0.11%	0.12%	0.00%	0.00%	0.26%	0.00%	0.16%	0.00%	0.34%	0.86%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	1	1	0	0	0	1	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1					
		0.13%	0.11%	0.12%	0.24%	0.00%	0.00%	0.00%	0.16%	0.45%	0.17%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	259	53	43	14	26	40	14	4	4	19	2	8	0	2	8	1	0	2	3	0	1	5	0	10					
		3.10%	5.66%	5.32%	3.37%	5.68%	5.18%	2.25%	0.65%	1.81%	3.28%	1.72%	2.35%	0.00%	1.07%	2.31%	0.91%	0.00%	0.69%	1.49%	0.00%	0.99%	1.19%	0.00%	1.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	570	69	70	24	21	55	42	22	15	39	9	47	11	11	26	14	7	20	2	4	7	22	5	28					
		6.82%	7.36%	8.65%	5.77%	4.59%	7.12%	6.76%	3.59%	6.79%	6.72%	7.76%	13.78%	14.29%	5.88%	7.49%	12.73%	6.93%	6.92%	0.99%	7.41%	6.93%	5.25%	7.58%	5.34%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	3	2	3	0	4	2	3	0	3	1	1	0	2	2	1	0	3	2	0	0	2	0	0					
		0.41%	0.32%	0.25%	0.72%	0.00%	0.52%	0.32%	0.49%	0.00%	0.52%	0.86%	0.29%	0.00%	1.07%	0.58%	0.91%	0.00%	1.04%	0.99%	0.00%	0.00%	0.48%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6422	710	596	316	352	558	462	497	179	457	77	227	59	159	272	75	93	220	169	36	86	341	58	423					
		76.83%	75.77%	73.67%	75.96%	76.86%	72.28%	74.40%	81.21%	80.99%	78.79%	66.38%	66.57%	76.62%	85.03%	78.39%	68.18%	92.08%	76.12%	84.08%	66.67%	85.15%	81.38%	87.88%	80.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	3	7	2	2	2	0	0	0	4	1	1	0	1	2	0	0	1	0	0	0	2	0	1					
		0.35%	0.32%	0.87%	0.48%	0.44%	0.26%	0.00%	0.00%	0.00%	0.69%	0.86%	0.29%	0.00%	0.53%	0.58%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.48%	0.00%	0.19%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
