13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2057	8	12	36	16	40	25	39	29	25	7	123	48	99	33	67	43	25	46	90	121	76	21	41	47	29	11	33	92	18	12	27	61	18	19	10	18	47	41	31	17	40	34	37	12	27	157	36	9	11	7	6	11	9	60					
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2298	10	8	47	11	36	9	36	31	29	5	75	37	71	42	105	57	62	61	66	30	23	27	51	28	30	38	134	33	41	57	27	74	19	25	149	9	38	45	77	19	15	26	88	48	130	35	22	44	5	33	17	9	2	52					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	593	2	0	4	6	8	5	2	5	17	0	28	8	19	15	22	20	4	13	19	13	11	20	14	12	4	7	0	15	3	6	8	2	4	7	20	3	13	14	5	12	47	8	25	23	35	15	6	14	0	6	7	3	1	13					
		1.11%	0.99%	0.00%	0.67%	2.13%	0.93%	0.94%	0.16%	1.35%	2.13%	0.00%	1.48%	1.28%	1.23%	1.38%	1.47%	2.05%	0.34%	1.07%	1.42%	1.76%	1.39%	2.63%	1.04%	1.72%	0.58%	1.09%	0.00%	2.10%	0.33%	0.69%	1.00%	0.17%	0.52%	0.89%	1.05%	0.50%	0.71%	1.00%	0.64%	1.62%	2.08%	0.92%	1.06%	1.15%	1.56%	1.55%	0.64%	0.90%	0.00%	0.67%	0.86%	0.48%	0.75%	1.33%					
19	Жириновский Владимир Вольфович	4133	24	6	7	50	31	66	58	46	81	2	211	55	161	60	201	117	73	108	166	69	100	108	85	61	23	31	32	78	44	29	28	17	60	27	79	26	119	59	55	81	243	84	185	185	189	57	22	65	14	83	66	106	19	81					
		7.72%	11.82%	2.75%	1.18%	17.73%	3.59%	12.38%	4.55%	12.40%	10.15%	1.82%	11.13%	8.77%	10.41%	5.52%	13.42%	11.98%	6.22%	8.87%	12.43%	9.35%	12.67%	14.19%	6.31%	8.73%	3.32%	4.82%	2.70%	10.91%	4.89%	3.36%	3.50%	1.46%	7.85%	3.44%	4.16%	4.33%	6.48%	4.21%	6.99%	10.95%	10.76%	9.63%	7.84%	9.23%	8.43%	5.89%	2.36%	4.19%	6.64%	9.27%	8.08%	16.88%	14.29%	8.27%					
20	Зюганов Геннадий Андреевич	7702	31	65	240	42	85	109	173	74	219	30	293	40	315	136	281	150	111	91	269	128	138	108	117	189	98	180	152	136	160	138	29	240	127	58	228	67	223	154	54	75	373	113	276	283	255	138	53	201	17	137	83	81	8	131					
		14.38%	15.27%	29.82%	40.34%	14.89%	9.85%	20.45%	13.58%	19.95%	27.44%	27.27%	15.45%	6.38%	20.36%	12.52%	18.76%	15.35%	9.46%	7.48%	20.15%	17.34%	17.49%	14.19%	8.68%	27.04%	14.16%	27.99%	12.84%	19.02%	17.78%	15.97%	3.63%	20.65%	16.62%	7.39%	11.99%	11.17%	12.14%	11.00%	6.86%	10.14%	16.51%	12.96%	11.69%	14.12%	11.37%	14.26%	5.69%	12.96%	8.06%	15.31%	10.16%	12.90%	6.02%	13.38%					
21	Медведев Дмитрий Анатольевич	40060	145	141	326	181	734	351	1035	246	472	61	1338	457	1033	869	972	676	876	997	853	522	526	517	1085	428	565	396	760	478	693	679	733	903	563	687	1554	499	1472	1173	668	572	1577	655	1838	1486	1710	752	808	1256	179	660	637	428	102	736					
		74.79%	71.43%	64.68%	54.79%	64.18%	85.05%	65.85%	81.24%	66.31%	59.15%	55.45%	70.57%	72.89%	66.77%	80.02%	64.89%	69.19%	74.68%	81.92%	63.90%	70.73%	66.67%	67.94%	80.49%	61.23%	81.65%	61.59%	64.19%	66.85%	77.00%	78.59%	91.63%	77.71%	73.69%	87.52%	81.75%	83.17%	80.13%	83.79%	84.88%	77.30%	69.81%	75.11%	77.88%	74.15%	76.27%	77.69%	86.70%	80.98%	84.83%	73.74%	77.97%	68.15%	76.69%	75.18%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
