Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Тоншаевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2492					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	825	67	86	101	28	30	23	10	2	70	48	69	25	44	9	24	22	12	44	28	16	16	29	15	2	5					
		10.21%	13.29%	16.57%	13.43%	9.30%	12.10%	10.50%	5.05%	3.17%	12.50%	12.66%	15.61%	7.60%	8.92%	6.82%	8.82%	10.68%	7.41%	4.76%	8.28%	7.66%	7.73%	7.67%	9.20%	8.00%	8.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	903	51	64	98	28	30	15	41	5	66	57	52	40	44	9	21	39	22	72	51	6	30	34	15	2	11					
		11.18%	10.12%	12.33%	13.03%	9.30%	12.10%	6.85%	20.71%	7.94%	11.79%	15.04%	11.76%	12.16%	8.92%	6.82%	7.72%	18.93%	13.58%	7.79%	15.09%	2.87%	14.49%	8.99%	9.20%	8.00%	19.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	1	6	6	3	0	3	1	0	10	5	9	7	5	0	0	2	0	3	1	0	3	3	0	0	3					
		0.88%	0.20%	1.16%	0.80%	0.99%	0.00%	1.37%	0.51%	0.00%	1.79%	1.32%	2.04%	2.13%	1.01%	0.00%	0.00%	0.97%	0.00%	0.32%	0.30%	0.00%	1.45%	0.79%	0.00%	0.00%	5.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1666	99	97	135	40	34	47	36	13	184	85	96	76	101	34	35	36	18	187	111	37	57	77	19	3	9					
		20.62%	19.64%	18.69%	17.95%	13.29%	13.71%	21.46%	18.18%	20.63%	32.86%	22.43%	21.72%	23.10%	20.49%	25.76%	12.87%	17.48%	11.11%	20.24%	32.84%	17.70%	27.54%	20.37%	11.66%	12.00%	16.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	67	1	5	7	3	1	5	1	2	5	4	6	4	4	3	1	0	3	4	1	0	2	3	1	1	0					
		0.83%	0.20%	0.96%	0.93%	0.99%	0.40%	2.28%	0.51%	3.17%	0.89%	1.06%	1.36%	1.22%	0.81%	2.27%	0.37%	0.00%	1.85%	0.43%	0.30%	0.00%	0.97%	0.79%	0.61%	4.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4428	270	252	387	193	151	123	107	41	219	170	201	170	288	75	190	106	105	608	144	149	99	225	110	17	28					
		54.81%	53.57%	48.55%	51.46%	64.12%	60.89%	56.16%	54.04%	65.08%	39.11%	44.85%	45.48%	51.67%	58.42%	56.82%	69.85%	51.46%	64.81%	65.80%	42.60%	71.29%	47.83%	59.52%	67.48%	68.00%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	7	3	11	2	1	1	0	0	1	4	3	0	4	0	0	0	1	1	0	0	0	4	1	0	0					
		0.54%	1.39%	0.58%	1.46%	0.66%	0.40%	0.46%	0.00%	0.00%	0.18%	1.06%	0.68%	0.00%	0.81%	0.00%	0.00%	0.00%	0.62%	0.11%	0.00%	0.00%	0.00%	1.06%	0.61%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
