Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Тоншаевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2492					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	2	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	3	1	0	0	0	1	1	0	1					
		0.17%	0.00%	0.37%	0.00%	0.00%	0.42%	0.00%	0.00%	0.48%	0.00%	0.17%	0.00%	0.00%	0.25%	0.21%	0.00%	0.00%	0.00%	1.53%	0.12%	0.00%	0.00%	0.00%	0.26%	0.55%	0.00%	1.52%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	1	1	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0					
		0.11%	0.00%	0.19%	0.15%	0.33%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.79%	0.00%	0.00%	0.00%	0.12%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	800	46	59	59	41	21	27	5	12	3	43	40	49	27	34	14	15	15	28	115	39	12	35	41	8	6	6					
		9.74%	8.55%	10.97%	8.75%	13.62%	8.82%	10.89%	8.77%	5.77%	3.49%	7.23%	9.50%	10.75%	6.72%	7.01%	11.02%	6.88%	7.28%	14.29%	14.06%	11.85%	6.09%	16.99%	10.68%	4.42%	14.63%	9.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	685	57	67	93	12	17	16	6	7	10	68	35	41	26	21	4	20	16	15	59	16	16	20	28	6	3	6					
		8.34%	10.59%	12.45%	13.80%	3.99%	7.14%	6.45%	10.53%	3.37%	11.63%	11.43%	8.31%	8.99%	6.47%	4.33%	3.15%	9.17%	7.77%	7.65%	7.21%	4.86%	8.12%	9.71%	7.29%	3.31%	7.32%	9.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	2	1	5	1	0	0	0	0	3	3	3	2	1	2	0	0	3	2	3	2	1	1	2	0	0	1					
		0.46%	0.37%	0.19%	0.74%	0.33%	0.00%	0.00%	0.00%	0.00%	3.49%	0.50%	0.71%	0.44%	0.25%	0.41%	0.00%	0.00%	1.46%	1.02%	0.37%	0.61%	0.51%	0.49%	0.52%	0.00%	0.00%	1.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5690	354	352	422	224	159	183	43	176	64	398	302	326	317	363	94	159	156	123	523	210	134	121	272	140	29	46					
		69.26%	65.80%	65.43%	62.61%	74.42%	66.81%	73.79%	75.44%	84.62%	74.42%	66.89%	71.73%	71.49%	78.86%	74.85%	74.02%	72.94%	75.73%	62.76%	63.94%	63.83%	68.02%	58.74%	70.83%	77.35%	70.73%	69.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	0	3	3	2	1	0	0	0	0	2	2	0	0	3	0	0	0	0	2	2	0	2	0	1	0	0					
		0.28%	0.00%	0.56%	0.45%	0.66%	0.42%	0.00%	0.00%	0.00%	0.00%	0.34%	0.48%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.24%	0.61%	0.00%	0.97%	0.00%	0.55%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
