Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Козловская 																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	90	2	4	5	7	2	4	7	2	1	3	2	4	1	1	3	2	1	1	0	3	3	3	2	2	4	1	4	6	2	3	2	0	3					
14	Число погашенных открепительных удостоверений	355	18	27	31	29	18	17	32	8	9	3	3	3	20	7	11	4	2	12	11	13	5	3	2	11	8	2	11	10	5	5	9	4	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	273	11	14	13	12	8	10	18	3	6	1	4	3	13	9	5	11	8	15	10	8	9	4	1	8	7	3	16	12	4	5	9	8	5					
		2.50%	1.98%	2.0%	1.46%	1.43%	1.77%	2.03%	2.22%	1.84%	1.91%	0.75%	2.85%	2.08%	2.70%	4.94%	1.65%	7.38%	5.47%	3.56%	3.37%	2.32%	3.15%	2.54%	0.90%	2.28%	2.91%	2.70%	3.41%	3.48%	2.43%	2.92%	3.12%	5.40%	4.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	177	4	14	18	18	8	8	7	3	9	1	2	2	11	9	8	2	0	10	3	0	2	1	0	4	6	0	1	9	10	0	1	2	4					
		1.62%	0.72%	2.0%	2.02%	2.15%	1.77%	1.62%	0.86%	1.84%	2.87%	0.75%	1.42%	1.38%	2.29%	4.94%	2.64%	1.34%	0.0%	2.37%	1.01%	0.0%	0.70%	0.63%	0.0%	1.14%	2.5%	0.0%	0.21%	2.61%	6.09%	0.0%	0.34%	1.35%	3.44%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	172	14	11	11	9	8	11	11	6	6	4	2	2	9	4	4	2	1	7	2	4	4	2	2	6	4	1	5	12	3	0	1	2	2					
		1.57%	2.52%	1.57%	1.23%	1.07%	1.77%	2.24%	1.36%	3.68%	1.91%	3.03%	1.42%	1.38%	1.87%	2.19%	1.32%	1.34%	0.68%	1.66%	0.67%	1.16%	1.40%	1.27%	1.81%	1.71%	1.66%	0.90%	1.06%	3.48%	1.82%	0.0%	0.34%	1.35%	1.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	132	9	11	21	10	12	8	6	3	1	4	1	3	4	1	1	0	1	2	2	1	4	1	1	3	6	0	6	2	4	3	0	0	1					
		1.21%	1.62%	1.57%	2.35%	1.19%	2.66%	1.62%	0.74%	1.84%	0.31%	3.03%	0.71%	2.08%	0.83%	0.54%	0.33%	0.0%	0.68%	0.47%	0.67%	0.29%	1.40%	0.63%	0.90%	0.85%	2.5%	0.0%	1.28%	0.58%	2.43%	1.75%	0.0%	0.0%	0.86%					
22	"5. ""За Русь Святую"""	55	1	3	3	2	1	1	7	1	3	0	0	1	1	0	1	1	0	2	3	2	3	1	1	1	0	0	5	7	2	2	0	0	0					
		0.50%	0.18%	0.42%	0.33%	0.23%	0.22%	0.20%	0.86%	0.61%	0.95%	0.0%	0.0%	0.69%	0.20%	0.0%	0.33%	0.67%	0.0%	0.47%	1.01%	0.58%	1.05%	0.63%	0.90%	0.28%	0.0%	0.0%	1.06%	2.03%	1.21%	1.16%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	1	1	0	0	0	3	0	3	0	0	0	1	1	0	0	0	0	1	0	2	0	0	1	0	0	2	0	1	0	1	1	1					
		0.18%	0.0%	0.14%	0.11%	0.0%	0.0%	0.0%	0.37%	0.0%	0.95%	0.0%	0.0%	0.0%	0.20%	0.54%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.70%	0.0%	0.0%	0.28%	0.0%	0.0%	0.42%	0.0%	0.60%	0.0%	0.34%	0.67%	0.86%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	3	3	8	1	3	3	3	0	0	0	0	1	2	0	2	0	1	2	0	2	0	0	0	0	1	0	2	1	0	0	1	2	2					
		0.39%	0.54%	0.42%	0.89%	0.11%	0.66%	0.61%	0.37%	0.0%	0.0%	0.0%	0.0%	0.69%	0.41%	0.0%	0.66%	0.0%	0.68%	0.47%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.42%	0.29%	0.0%	0.0%	0.34%	1.35%	1.72%					
25	"8. ""Народно-республиканская партия России"""	37	1	3	1	2	0	0	5	0	0	1	0	1	2	0	3	1	1	2	2	1	0	1	1	0	2	2	3	0	1	0	0	1	0					
		0.33%	0.18%	0.42%	0.11%	0.23%	0.0%	0.0%	0.61%	0.0%	0.0%	0.75%	0.0%	0.69%	0.41%	0.0%	0.99%	0.67%	0.68%	0.47%	0.67%	0.29%	0.0%	0.63%	0.90%	0.0%	0.83%	1.80%	0.64%	0.0%	0.60%	0.0%	0.0%	0.67%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	3	0	2	2	2	1	2	1	1	1	0	0	0	1	1	0	0	2	2	1	2	0	1	0	0	0	1	1	0	1	0	1	0					
		0.26%	0.54%	0.0%	0.22%	0.23%	0.44%	0.20%	0.24%	0.61%	0.31%	0.75%	0.0%	0.0%	0.0%	0.54%	0.33%	0.0%	0.0%	0.47%	0.67%	0.29%	0.70%	0.0%	0.90%	0.0%	0.0%	0.0%	0.21%	0.29%	0.0%	0.58%	0.0%	0.67%	0.0%					
27	"10. ""Аграрная партия России"""	606	12	27	16	21	8	11	17	5	26	12	7	8	55	22	13	5	4	46	38	29	46	18	9	16	23	5	36	19	9	28	7	2	6					
		5.56%	2.16%	3.85%	1.79%	2.51%	1.77%	2.24%	2.10%	3.06%	8.30%	9.09%	4.99%	5.55%	11.45%	12.08%	4.29%	3.35%	2.73%	10.92%	12.83%	8.43%	16.14%	11.46%	8.18%	4.57%	9.58%	4.50%	7.69%	5.52%	5.48%	16.37%	2.43%	1.35%	5.17%					
28	"11. ""Истинные патриоты России"""	27	1	2	0	1	1	0	0	1	2	0	1	1	1	0	0	1	0	0	3	0	0	0	0	1	0	1	2	2	1	0	0	5	0					
		0.24%	0.18%	0.28%	0.0%	0.11%	0.22%	0.0%	0.0%	0.61%	0.63%	0.0%	0.71%	0.69%	0.20%	0.0%	0.0%	0.67%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.90%	0.42%	0.58%	0.60%	0.0%	0.0%	3.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	321	22	20	20	19	16	20	57	2	6	6	3	6	18	3	6	2	4	16	10	11	6	7	3	2	1	2	11	9	1	3	4	3	2					
		2.94%	3.97%	2.85%	2.24%	2.27%	3.54%	4.07%	7.05%	1.22%	1.91%	4.54%	2.14%	4.16%	3.75%	1.64%	1.98%	1.34%	2.73%	3.80%	3.37%	3.19%	2.10%	4.45%	2.72%	0.57%	0.41%	1.80%	2.35%	2.61%	0.60%	1.75%	1.38%	2.02%	1.72%					
30	"13. ""Демократическая партия России"""	37	3	3	2	1	3	2	0	2	3	2	1	1	0	0	4	0	0	0	2	0	1	0	0	0	1	0	2	2	1	0	0	0	1					
		0.33%	0.54%	0.42%	0.22%	0.11%	0.66%	0.40%	0.0%	1.22%	0.95%	1.51%	0.71%	0.69%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	0.67%	0.0%	0.35%	0.0%	0.0%	0.0%	0.41%	0.0%	0.42%	0.58%	0.60%	0.0%	0.0%	0.0%	0.86%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	0	4	0	3	1	0	3	1	1	0	1	0	3	0	0	1	0	2	1	0	4	0	0	1	1	0	1	0	1	0	1	2	0					
		0.29%	0.0%	0.57%	0.0%	0.35%	0.22%	0.0%	0.37%	0.61%	0.31%	0.0%	0.71%	0.0%	0.62%	0.0%	0.0%	0.67%	0.0%	0.47%	0.33%	0.0%	1.40%	0.0%	0.0%	0.28%	0.41%	0.0%	0.21%	0.0%	0.60%	0.0%	0.34%	1.35%	0.0%					
32	"15. ""Партия СЛОН"""	16	0	1	0	1	0	0	1	0	2	0	0	1	0	2	1	1	0	0	0	1	1	0	0	0	0	0	2	0	0	1	1	0	0					
		0.14%	0.0%	0.14%	0.0%	0.11%	0.0%	0.0%	0.12%	0.0%	0.63%	0.0%	0.0%	0.69%	0.0%	1.09%	0.33%	0.67%	0.0%	0.0%	0.0%	0.29%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.58%	0.34%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	425	35	32	38	37	15	13	39	3	23	0	9	4	18	5	14	5	14	14	8	6	8	6	1	12	9	2	14	17	6	7	5	4	2					
		3.90%	6.31%	4.57%	4.26%	4.42%	3.32%	2.64%	4.82%	1.84%	7.34%	0.0%	6.42%	2.77%	3.75%	2.74%	4.62%	3.35%	9.58%	3.32%	2.70%	1.74%	2.80%	3.82%	0.90%	3.42%	3.75%	1.80%	2.99%	4.94%	3.65%	4.09%	1.73%	2.70%	1.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	3	1	2	1	3	0	2	1	0	0	2	1	1	1	2	1	0	1	2	3	1	2	1	2	1	1	4	3	0	0	1	0	0					
		0.39%	0.54%	0.14%	0.22%	0.11%	0.66%	0.0%	0.24%	0.61%	0.0%	0.0%	1.42%	0.69%	0.20%	0.54%	0.66%	0.67%	0.0%	0.23%	0.67%	0.87%	0.35%	1.27%	0.90%	0.57%	0.41%	0.90%	0.85%	0.87%	0.0%	0.0%	0.34%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1342	64	71	103	111	49	52	82	14	35	8	12	21	98	16	36	24	22	65	23	80	25	33	14	50	25	19	77	51	20	13	11	12	6					
		12.31%	11.55%	10.14%	11.57%	13.27%	10.86%	10.59%	10.14%	8.58%	11.18%	6.06%	8.57%	14.58%	20.41%	8.79%	11.88%	16.10%	15.06%	15.43%	7.77%	23.25%	8.77%	21.01%	12.72%	14.28%	10.41%	17.11%	16.45%	14.82%	12.19%	7.60%	3.81%	8.10%	5.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	260	13	27	22	19	15	18	20	3	5	0	1	0	10	2	7	1	0	10	12	7	11	7	2	5	9	1	13	6	1	4	5	2	2					
		2.38%	2.34%	3.85%	2.47%	2.27%	3.32%	3.66%	2.47%	1.84%	1.59%	0.0%	0.71%	0.0%	2.08%	1.09%	2.31%	0.67%	0.0%	2.37%	4.05%	2.03%	3.85%	4.45%	1.81%	1.42%	3.75%	0.90%	2.77%	1.74%	0.60%	2.33%	1.73%	1.35%	1.72%					
37	"20. ""Политическая партия ""Единая Россия"""	3870	218	248	363	364	183	186	307	51	115	54	43	32	133	43	77	47	49	118	97	131	81	39	48	107	69	24	185	115	39	61	172	35	36					
		35.52%	39.35%	35.42%	40.78%	43.54%	40.57%	37.88%	37.99%	31.28%	36.74%	40.90%	30.71%	22.22%	27.70%	23.62%	25.41%	31.54%	33.56%	28.02%	32.77%	38.08%	28.42%	24.84%	43.63%	30.57%	28.75%	21.62%	39.52%	33.43%	23.78%	35.67%	59.72%	23.64%	31.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	2	2	1	2	0	2	2	0	1	1	2	0	1	1	0	0	2	1	0	2	0	0	1	1	1	0	2	0	0	0	3	1	2					
		0.30%	0.36%	0.28%	0.11%	0.23%	0.0%	0.40%	0.24%	0.0%	0.31%	0.75%	1.42%	0.0%	0.20%	0.54%	0.0%	0.0%	1.36%	0.23%	0.0%	0.58%	0.0%	0.0%	0.90%	0.28%	0.41%	0.0%	0.42%	0.0%	0.0%	0.0%	1.04%	0.67%	1.72%					
39	"22. ""Развитие предпринимательства"""	30	3	0	2	4	0	1	2	0	0	0	0	0	0	1	1	0	0	1	1	1	2	0	0	1	1	0	1	2	1	0	1	3	1					
		0.27%	0.54%	0.0%	0.22%	0.47%	0.0%	0.20%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.33%	0.0%	0.0%	0.23%	0.33%	0.29%	0.70%	0.0%	0.0%	0.28%	0.41%	0.0%	0.21%	0.58%	0.60%	0.0%	0.34%	2.02%	0.86%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2184	94	159	194	155	84	109	175	57	47	20	34	36	76	52	96	31	31	75	53	39	51	22	21	85	54	44	67	49	51	22	31	34	36					
		20.04%	16.96%	22.71%	21.79%	18.54%	18.62%	22.19%	21.65%	34.96%	15.01%	15.15%	24.28%	25.0%	15.83%	28.57%	31.68%	20.80%	21.23%	17.81%	17.90%	11.33%	17.89%	14.01%	19.09%	24.28%	22.5%	39.63%	14.31%	14.24%	31.09%	12.86%	10.76%	22.97%	31.03%					
																																								
41	Против всех	252	20	20	26	22	11	14	12	3	7	7	2	6	5	4	9	4	2	8	5	4	12	7	1	5	3	1	3	12	1	5	6	2	3					
		2.31%	3.61%	2.85%	2.92%	2.63%	2.43%	2.85%	1.48%	1.84%	2.23%	5.30%	1.42%	4.16%	1.04%	2.19%	2.97%	2.68%	1.36%	1.90%	1.68%	1.16%	4.21%	4.45%	0.90%	1.42%	1.25%	0.90%	0.64%	3.48%	0.60%	2.92%	2.08%	1.35%	2.58%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
