Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Кизилюртовская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	22401	1173	1504	1168	462	1880	938	1015	757	1065	822	1255	1058	1048	1009	1141	1225	434	1582	980	622	1263					
		90.96%	94.98%	95.98%	93.97%	79.66%	95.92%	94.94%	90.46%	93.92%	88.02%	95.25%	90.94%	92.00%	92.99%	92.91%	88.93%	93.94%	60.53%	91.98%	87.97%	77.94%	91.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.07%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
