Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Архаринская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
28	"11. ""Истинные патриоты России"""	10	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0					
		0.11%	0.23%	0.0%	0.12%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	2.46%	0.0%	0.62%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	4	3	4	6	4	2	2	0	3	1	1	1	0	1	3	3	5	0	0	0	1	2	2	0	5	4	2	0	0	0	1	0	1	0					
		0.71%	0.46%	0.43%	0.48%	0.81%	1.18%	1.20%	0.58%	0.0%	1.81%	0.69%	0.52%	0.26%	0.0%	0.55%	1.03%	2.30%	1.04%	0.0%	0.0%	0.0%	1.47%	1.92%	0.86%	0.0%	6.17%	0.92%	1.24%	0.0%	0.0%	0.0%	1.96%	0.0%	1.96%	0.0%					
30	"13. ""Демократическая партия России"""	30	5	2	1	2	5	1	0	0	1	0	1	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	3	0	2					
		0.35%	0.58%	0.28%	0.12%	0.27%	1.48%	0.60%	0.0%	0.0%	0.60%	0.0%	0.52%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.95%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	1.96%	4.41%	0.0%	0.60%					
31	"14. ""Великая Россия - Евразийский Союз"""	81	7	15	14	9	3	0	4	0	3	1	0	5	0	2	1	3	2	0	1	0	0	1	0	0	0	4	2	2	0	0	0	0	0	2					
		0.94%	0.81%	2.16%	1.69%	1.22%	0.89%	0.0%	1.17%	0.0%	1.81%	0.69%	0.0%	1.30%	0.0%	1.11%	0.34%	2.30%	0.41%	0.0%	0.47%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.92%	1.24%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%					
32	"15. ""Партия СЛОН"""	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.14%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	388	60	47	47	27	9	6	4	5	2	5	4	8	0	8	12	1	14	3	4	3	2	6	6	5	2	33	16	7	1	7	1	7	2	24					
		4.54%	7.01%	6.77%	5.69%	3.68%	2.67%	3.61%	1.17%	7.81%	1.21%	3.49%	2.11%	2.08%	0.0%	4.44%	4.13%	0.76%	2.91%	5.17%	1.90%	4.54%	2.94%	5.76%	2.58%	6.49%	2.46%	7.63%	9.93%	2.86%	0.83%	4.63%	1.96%	10.29%	3.92%	7.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	4	3	1	2	2	1	1	0	1	0	1	2	0	0	0	0	4	1	0	2	0	1	4	0	0	3	3	2	0	0	0	0	0	2					
		0.46%	0.46%	0.43%	0.12%	0.27%	0.59%	0.60%	0.29%	0.0%	0.60%	0.0%	0.52%	0.52%	0.0%	0.0%	0.0%	0.0%	0.83%	1.72%	0.0%	3.03%	0.0%	0.96%	1.72%	0.0%	0.0%	0.69%	1.86%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%					
35	"18. ""ЛДПР"""	1305	114	105	107	109	46	37	43	1	29	36	33	50	6	25	41	40	86	6	10	11	7	8	31	28	13	62	23	41	38	14	12	13	4	76					
		15.29%	13.33%	15.12%	12.95%	14.87%	13.64%	22.28%	12.68%	1.56%	17.57%	25.17%	17.46%	13.02%	11.32%	13.88%	14.13%	30.76%	17.91%	10.34%	4.76%	16.66%	10.29%	7.69%	13.36%	36.36%	16.04%	14.35%	14.28%	16.80%	31.66%	9.27%	23.52%	19.11%	7.84%	23.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	168	9	15	12	15	9	8	5	2	5	1	0	7	0	0	1	3	5	0	6	2	0	7	8	1	0	11	1	2	4	14	4	6	1	4					
		1.96%	1.05%	2.16%	1.45%	2.04%	2.67%	4.81%	1.47%	3.12%	3.03%	0.69%	0.0%	1.82%	0.0%	0.0%	0.34%	2.30%	1.04%	0.0%	2.85%	3.03%	0.0%	6.73%	3.44%	1.29%	0.0%	2.54%	0.62%	0.81%	3.33%	9.27%	7.84%	8.82%	1.96%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	3198	271	236	343	282	100	65	123	11	67	49	75	164	21	58	129	43	217	26	120	27	20	53	94	16	21	183	54	77	50	51	16	17	19	100					
		37.49%	31.69%	34.00%	41.52%	38.47%	29.67%	39.15%	36.28%	17.18%	40.60%	34.26%	39.68%	42.70%	39.62%	32.22%	44.48%	33.07%	45.20%	44.82%	57.14%	40.90%	29.41%	50.96%	40.51%	20.77%	25.92%	42.36%	33.54%	31.55%	41.66%	33.77%	31.37%	24.99%	37.25%	30.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	0	7	1	2	0	0	0	0	0	6	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.26%	0.0%	0.0%	0.84%	0.13%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	3.17%	0.0%	0.0%	0.0%	0.68%	0.76%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	4	1	2	3	2	1	0	0	0	1	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.25%	0.46%	0.14%	0.24%	0.40%	0.59%	0.60%	0.0%	0.0%	0.0%	0.69%	0.52%	0.26%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.47%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1238	175	119	140	107	67	19	62	7	12	26	20	74	24	23	20	5	49	9	19	2	15	5	32	12	6	48	15	28	8	16	7	9	7	51					
		14.51%	20.46%	17.14%	16.94%	14.59%	19.88%	11.44%	18.28%	10.93%	7.27%	18.18%	10.58%	19.27%	45.28%	12.77%	6.89%	3.84%	10.20%	15.51%	9.04%	3.03%	22.05%	4.80%	13.79%	15.58%	7.40%	11.11%	9.31%	11.47%	6.66%	10.59%	13.72%	13.23%	13.72%	15.54%					
																																									
41	Против всех	342	41	37	33	41	10	6	10	3	5	1	8	12	0	0	8	3	10	1	5	6	4	0	14	2	3	15	12	15	3	9	2	1	8	14					
		4.00%	4.79%	5.33%	3.99%	5.59%	2.96%	3.61%	2.94%	4.68%	3.03%	0.69%	4.23%	3.12%	0.0%	0.0%	2.75%	2.30%	2.08%	1.72%	2.38%	9.09%	5.88%	0.0%	6.03%	2.59%	3.70%	3.47%	7.45%	6.14%	2.5%	5.96%	3.92%	1.47%	15.68%	4.26%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
