Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Бирская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480					
		0.08%	0.12%	0.23%	0.00%	0.08%	0.08%	0.10%	0.09%	0.00%	0.00%	0.19%	0.00%	0.16%	0.13%	0.00%	0.00%	0.19%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.17%	0.00%	0.24%	0.00%	0.00%	0.10%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2263	116	129	105	170	87	166	58	40	143	103	15	113	125	197	98	57	36	15	13	10	11	2	13	22	11	0	20	8	6	30	10	25	30	2	14	0	4	31	25	11	33	47	28	54	30					
		5.59%	7.21%	7.47%	7.84%	7.12%	3.67%	8.67%	2.70%	2.05%	7.06%	6.61%	1.15%	4.38%	8.23%	9.31%	6.78%	5.45%	7.38%	2.80%	3.39%	3.37%	4.45%	0.60%	4.42%	2.75%	3.33%	0.00%	2.79%	3.23%	1.92%	8.65%	6.45%	5.73%	5.07%	1.48%	3.41%	0.00%	3.33%	3.25%	3.70%	3.96%	6.29%	12.74%	6.76%	12.47%	7.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	1	2	3	6	5	5	2	0	5	5	0	8	5	14	4	6	0	0	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0					
		0.21%	0.06%	0.12%	0.22%	0.25%	0.21%	0.26%	0.09%	0.00%	0.25%	0.32%	0.00%	0.31%	0.33%	0.66%	0.28%	0.57%	0.00%	0.00%	0.78%	1.01%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.15%	0.00%	0.38%	0.00%	0.24%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	1	0	2	1	6	3	2	0	3	6	0	4	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	2					
		0.11%	0.06%	0.00%	0.15%	0.04%	0.25%	0.16%	0.09%	0.00%	0.15%	0.38%	0.00%	0.16%	0.26%	0.00%	0.14%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.10%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.49%					
24	7.Политическая партия «Либерально-демократическая партия России»	1128	56	42	33	87	29	85	10	13	79	70	0	106	70	101	49	59	24	6	6	4	3	2	6	1	1	1	19	11	7	15	6	2	39	1	12	0	5	1	21	6	7	7	2	15	9					
		2.79%	3.48%	2.43%	2.46%	3.64%	1.22%	4.44%	0.47%	0.67%	3.90%	4.49%	0.00%	4.11%	4.61%	4.78%	3.39%	5.65%	4.92%	1.12%	1.56%	1.35%	1.21%	0.60%	2.04%	0.12%	0.30%	1.03%	2.65%	4.44%	2.24%	4.32%	3.87%	0.46%	6.59%	0.74%	2.92%	0.00%	4.17%	0.10%	3.11%	2.16%	1.33%	1.90%	0.48%	3.46%	2.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	819	45	12	29	89	39	48	12	6	68	64	10	70	45	73	45	33	8	8	4	3	1	1	7	0	0	2	17	4	0	4	7	0	13	0	9	0	0	1	6	4	1	14	9	2	6					
		2.02%	2.80%	0.69%	2.16%	3.73%	1.65%	2.51%	0.56%	0.31%	3.36%	4.11%	0.77%	2.72%	2.96%	3.45%	3.11%	3.16%	1.64%	1.50%	1.04%	1.01%	0.40%	0.30%	2.38%	0.00%	0.00%	2.06%	2.37%	1.61%	0.00%	1.15%	4.52%	0.00%	2.20%	0.00%	2.19%	0.00%	0.00%	0.10%	0.89%	1.44%	0.19%	3.79%	2.17%	0.46%	1.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	124	12	4	8	10	7	7	2	1	12	8	0	9	3	8	8	4	2	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	3	0	1	2	1	0	1					
		0.31%	0.75%	0.23%	0.60%	0.42%	0.30%	0.37%	0.09%	0.05%	0.59%	0.51%	0.00%	0.35%	0.20%	0.38%	0.55%	0.38%	0.41%	0.00%	0.26%	1.01%	0.40%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.83%	0.10%	0.44%	0.00%	0.19%	0.54%	0.24%	0.00%	0.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	34993	1192	1505	1133	1949	2176	1534	2042	1881	1672	1262	1275	2198	1233	1672	1199	856	382	494	348	269	217	324	258	766	318	93	646	222	281	295	129	408	482	129	363	88	106	914	607	249	473	293	357	362	341					
		86.49%	74.08%	87.09%	84.55%	81.65%	91.89%	80.10%	94.98%	96.46%	82.53%	80.95%	98.08%	85.26%	81.23%	79.05%	82.92%	81.91%	78.28%	92.34%	90.63%	90.57%	87.85%	97.30%	87.76%	95.63%	96.36%	95.88%	90.10%	89.52%	90.06%	85.01%	83.23%	93.58%	81.42%	95.56%	88.32%	98.88%	88.33%	95.91%	89.93%	89.57%	90.10%	79.40%	86.23%	83.60%	83.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	187	11	11	7	21	8	16	7	2	8	9	0	17	6	15	17	5	3	2	2	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	4	0	1	1	2	0	2	2	1	0	0					
		0.46%	0.68%	0.64%	0.52%	0.88%	0.34%	0.84%	0.33%	0.10%	0.39%	0.58%	0.00%	0.66%	0.40%	0.71%	1.18%	0.48%	0.61%	0.37%	0.52%	0.34%	0.81%	0.30%	0.00%	0.00%	0.00%	1.03%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.97%	0.00%	0.83%	0.10%	0.30%	0.00%	0.38%	0.54%	0.24%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
