Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Краснозоренская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
		0.71%	0.40%	0.50%	1.42%	0.24%	0.00%	1.95%	0.60%	0.79%	0.41%	1.04%	0.49%	0.38%	0.99%	2.05%	0.00%	0.95%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3045	651	277	205	269	39	183	109	78	158	91	129	197	174	91	131	148	115					
		65.88%	64.97%	69.42%	72.95%	65.45%	84.78%	59.61%	65.66%	61.90%	65.56%	47.40%	63.24%	74.34%	57.24%	62.33%	74.01%	70.48%	79.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	3	2	0	2	0	1	2	1	0	0	1	1	2	2	0	3	0					
		0.43%	0.30%	0.50%	0.00%	0.49%	0.00%	0.33%	1.20%	0.79%	0.00%	0.00%	0.49%	0.38%	0.66%	1.37%	0.00%	1.43%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
