Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Камешкирская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	181	6	2	2	7	10	2	9	4	6	10	1	9	1	2	5	3	1	5	9	25	12	27	13	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	139	6	0	2	7	8	1	9	2	2	8	0	4	0	0	0	1	1	5	6	25	12	27	7	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	50	0	1	1	3	2	1	1	1	2	5	6	2	1	2	1	2	0	2	1	4	1	2	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	42	0	2	0	0	2	1	0	2	4	2	1	5	1	2	5	2	0	0	3	0	0	0	6	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	492	27	4	4	8	46	2	13	4	11	27	3	13	0	0	18	8	5	12	9	93	49	59	55	22					
		6.47%	7.83%	4.12%	4.40%	3.35%	8.32%	2.41%	5.26%	1.81%	3.20%	6.12%	6.38%	2.17%	0.00%	0.00%	8.70%	4.88%	9.43%	6.12%	3.67%	9.32%	9.39%	9.06%	8.55%	4.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	673	27	5	7	18	58	2	5	12	25	27	2	13	2	7	22	11	1	10	24	118	85	67	82	43					
		8.85%	7.83%	5.15%	7.69%	7.53%	10.49%	2.41%	2.02%	5.43%	7.27%	6.12%	4.26%	2.17%	3.64%	6.86%	10.63%	6.71%	1.89%	5.10%	9.80%	11.82%	16.28%	10.29%	12.75%	9.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	37	2	0	0	0	2	0	0	2	0	1	0	1	0	0	0	1	2	1	1	7	5	5	7	0					
		0.49%	0.58%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.90%	0.00%	0.23%	0.00%	0.17%	0.00%	0.00%	0.00%	0.61%	3.77%	0.51%	0.41%	0.70%	0.96%	0.77%	1.09%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1480	39	5	24	28	107	13	54	32	40	108	11	56	2	10	66	33	7	38	58	258	114	165	165	47					
		19.46%	11.30%	5.15%	26.37%	11.72%	19.35%	15.66%	21.86%	14.48%	11.63%	24.49%	23.40%	9.33%	3.64%	9.80%	31.88%	20.12%	13.21%	19.39%	23.67%	25.85%	21.84%	25.35%	25.66%	10.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	4	2	0	0	1	0	3	0	1	1	0	4	0	0	2	0	0	0	0	13	11	10	10	3					
		0.85%	1.16%	2.06%	0.00%	0.00%	0.18%	0.00%	1.21%	0.00%	0.29%	0.23%	0.00%	0.67%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	1.30%	2.11%	1.54%	1.56%	0.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4748	246	81	55	181	333	66	168	170	265	273	31	498	47	85	96	108	37	134	147	496	252	335	318	326					
		62.43%	71.30%	83.51%	60.44%	75.73%	60.22%	79.52%	68.02%	76.92%	77.03%	61.90%	65.96%	83.00%	85.45%	83.33%	46.38%	65.85%	69.81%	68.37%	60.00%	49.70%	48.28%	51.46%	49.46%	70.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	0	0	0	3	0	1	0	2	0	0	0	0	0	0	1	1	0	1	4	2	1	0	2					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.40%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	1.89%	0.00%	0.41%	0.40%	0.38%	0.15%	0.00%	0.43%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
