Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Камешкирская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601					
		6.89%	2.46%	1.32%	3.03%	9.38%	3.24%	11.86%	3.70%	3.31%	10.25%	5.23%	3.23%	4.88%	5.75%	0.54%	6.95%	9.55%	11.46%	9.31%	8.56%	4.32%	5.80%	8.59%	9.18%	11.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	2	0	1	0	0	0	0	1	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.70%	0.00%	0.00%	0.14%	0.00%	0.17%	0.16%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	1	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.40%	0.13%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	296	5	0	0	16	11	2	1	17	5	5	3	2	20	2	49	53	40	23	14	2	4	8	13	1					
		3.02%	0.77%	0.00%	0.00%	6.25%	3.24%	0.85%	1.23%	5.63%	1.39%	1.74%	0.69%	1.63%	2.87%	0.27%	8.31%	4.29%	5.21%	2.85%	3.42%	1.44%	2.90%	2.75%	2.02%	1.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	245	5	1	1	3	4	4	0	12	4	3	3	2	18	1	19	86	36	22	8	4	7	1	1	0					
		2.50%	0.77%	1.32%	0.76%	1.17%	1.18%	1.69%	0.00%	3.97%	1.11%	1.05%	0.69%	1.63%	2.59%	0.14%	3.22%	6.96%	4.69%	2.73%	1.96%	2.88%	5.07%	0.34%	0.16%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	20	1	0	1	1	1	2	0	3	0	0	0	0	1	0	3	4	2	0	0	0	0	1	0	0					
		0.20%	0.15%	0.00%	0.76%	0.39%	0.29%	0.85%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.51%	0.32%	0.26%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8327	620	74	126	207	306	196	76	255	306	257	402	113	601	727	462	944	592	666	336	127	96	245	538	55					
		85.03%	95.24%	97.37%	95.45%	80.86%	90.00%	83.05%	93.83%	84.44%	84.76%	89.55%	92.63%	91.87%	86.35%	98.91%	78.31%	76.38%	77.08%	82.63%	82.15%	91.37%	69.57%	84.19%	83.67%	87.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	1	0	0	0	0	0	0	0	4	0	0	0	2	0	2	4	2	3	0	0	0	0	0	0					
		0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.29%	0.00%	0.34%	0.32%	0.26%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
