8	Число бюллетеней в стационарных ящиках для голосования	10948	274	93	247	83	153	295	658	99	164	145	220	125	238	141	96	43	193	658	523	594	609	304	94	163	512	720	169	205	43	149	213	665	641	482	327	132	230	68	75	105					
9	Число недействительных избирательных бюллетеней	167	6	1	2	0	1	3	5	0	6	2	5	5	9	3	6	3	3	0	7	6	5	5	3	6	8	3	3	1	1	26	2	3	12	6	0	2	4	4	0	0					
10	Число действительных избирательных бюллетеней	13531	339	114	306	122	207	415	762	149	298	194	277	237	314	248	237	73	261	708	571	621	676	409	125	219	573	788	357	271	58	213	244	677	643	528	396	198	318	95	133	157					
11	Число полученных открепительных  удостоверений	633	16	1	1	2	2	17	33	4	11	12	8	7	16	20	15	10	7	58	29	32	21	5	2	2	30	33	10	19	0	5	5	78	55	29	15	5	10	8	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	605	16	0	1	2	2	17	33	4	7	12	8	6	16	19	15	10	6	58	25	32	21	3	2	1	25	29	10	19	0	5	5	78	51	29	15	5	10	8	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	147	1	1	4	1	0	3	5	5	1	4	3	3	3	4	4	1	5	9	9	7	10	3	4	2	7	5	6	3	2	4	1	4	2	4	2	6	3	1	1	4					
14	Число неиспользованных открепительных удостоверений	28	0	1	0	0	0	0	0	0	4	0	0	1	0	1	0	0	1	0	4	0	0	2	0	1	5	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	67	5	1	0	2	1	1	0	0	7	5	1	10	4	2	7	4	0	0	2	1	0	0	0	0	6	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	120	4	0	2	2	1	4	10	3	1	2	4	1	5	5	1	0	3	4	3	3	4	2	1	1	6	9	4	2	0	2	2	6	5	6	5	2	3	0	0	2					
		0.88%	1.16%	0.00%	0.65%	1.64%	0.48%	0.96%	1.30%	2.01%	0.33%	1.02%	1.42%	0.41%	1.55%	1.99%	0.41%	0.00%	1.14%	0.56%	0.52%	0.48%	0.59%	0.48%	0.78%	0.44%	1.03%	1.14%	1.11%	0.74%	0.00%	0.84%	0.81%	0.88%	0.76%	1.12%	1.26%	1.00%	0.93%	0.00%	0.00%	1.27%					
19	Жириновский Владимир Вольфович	1311	38	7	31	12	31	34	97	21	33	28	13	20	20	16	12	10	27	28	50	72	51	59	12	24	61	65	40	20	8	17	31	87	70	39	36	24	29	11	11	16					
		9.57%	11.01%	6.09%	10.06%	9.84%	14.90%	8.13%	12.65%	14.09%	10.86%	14.29%	4.61%	8.26%	6.19%	6.37%	4.94%	13.16%	10.23%	3.95%	8.65%	11.48%	7.49%	14.25%	9.38%	10.67%	10.50%	8.22%	11.11%	7.35%	13.56%	7.11%	12.60%	12.79%	10.69%	7.30%	9.09%	12.00%	9.01%	11.11%	8.27%	10.19%					
20	Зюганов Геннадий Андреевич	2098	59	20	48	15	37	58	78	27	55	19	28	45	68	34	26	8	53	35	90	104	105	53	33	35	108	177	47	48	11	19	24	148	154	50	65	35	34	12	10	23					
		15.32%	17.10%	17.39%	15.58%	12.30%	17.79%	13.88%	10.17%	18.12%	18.09%	9.69%	9.93%	18.60%	21.05%	13.55%	10.70%	10.53%	20.08%	4.94%	15.57%	16.59%	15.42%	12.80%	25.78%	15.56%	18.59%	22.38%	13.06%	17.65%	18.64%	7.95%	9.76%	21.76%	23.51%	9.36%	16.41%	17.50%	10.56%	12.12%	7.52%	14.65%					
21	Медведев Дмитрий Анатольевич	10002	238	87	225	93	138	319	577	98	209	145	232	171	221	193	198	55	178	641	428	442	516	295	79	159	398	537	266	201	39	175	187	436	414	433	290	137	252	72	112	116					
		73.02%	68.99%	75.65%	73.05%	76.23%	66.35%	76.32%	75.23%	65.77%	68.75%	73.98%	82.27%	70.66%	68.42%	76.89%	81.48%	72.37%	67.42%	90.54%	74.05%	70.49%	75.77%	71.26%	61.72%	70.67%	68.50%	67.89%	73.89%	73.90%	66.10%	73.22%	76.02%	64.12%	63.21%	81.09%	73.23%	68.50%	78.26%	72.73%	84.21%	73.89%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
