Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Мартыновская 																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	9	6	0	1	2	1	1	1	2	0	1	1	0	1	0	1	4	1	3	1	2	1	1	0	0	1	1	2	0	2	3	0	1	8	2	3	3	0	2	1	1	1	0	1	2					
14	Число погашенных открепительных удостоверений	317	32	25	2	3	2	6	0	8	4	2	3	2	2	3	3	12	4	4	23	8	2	3	10	2	5	1	3	5	11	12	5	6	2	18	11	12	19	5	12	5	6	2	8	2	2					
15	Число открепительных удостоверений выданных ТИК	10	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	436	14	11	2	9	9	4	8	5	5	1	9	7	12	12	24	8	3	7	21	2	27	18	9	6	1	6	2	23	8	6	16	10	1	35	9	21	19	6	7	3	11	1	17	1	0					
		2.30%	0.81%	0.93%	3.33%	5.0%	1.85%	1.49%	4.37%	1.46%	2.43%	2.56%	3.98%	6.79%	2.66%	5.35%	13.25%	1.56%	1.54%	4.26%	1.55%	0.72%	8.68%	5.30%	1.54%	2.89%	0.47%	6.0%	1.29%	3.26%	1.59%	1.03%	3.42%	2.76%	1.12%	2.82%	1.15%	3.42%	2.33%	1.46%	1.43%	1.19%	1.79%	0.94%	3.35%	1.47%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	152	11	8	1	0	5	3	2	6	3	0	0	2	0	1	5	4	2	0	15	2	2	7	5	0	0	1	2	1	2	2	7	6	0	12	4	10	5	0	5	4	6	0	1	0	0					
		0.80%	0.63%	0.67%	1.66%	0.0%	1.03%	1.12%	1.09%	1.75%	1.46%	0.0%	0.0%	1.94%	0.0%	0.44%	2.76%	0.78%	1.03%	0.0%	1.11%	0.72%	0.64%	2.06%	0.85%	0.0%	0.0%	1.0%	1.29%	0.14%	0.39%	0.34%	1.49%	1.65%	0.0%	0.97%	0.51%	1.62%	0.61%	0.0%	1.02%	1.59%	0.97%	0.0%	0.19%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	296	22	30	3	1	3	0	3	6	2	1	1	0	9	1	2	7	1	0	25	3	6	4	8	0	3	0	2	15	11	5	9	9	4	38	7	13	11	8	6	5	7	0	5	0	0					
		1.56%	1.27%	2.54%	5.0%	0.55%	0.61%	0.0%	1.63%	1.75%	0.97%	2.56%	0.44%	0.0%	1.99%	0.44%	1.10%	1.36%	0.51%	0.0%	1.85%	1.09%	1.92%	1.17%	1.37%	0.0%	1.41%	0.0%	1.29%	2.12%	2.19%	0.86%	1.92%	2.48%	4.49%	3.07%	0.89%	2.11%	1.35%	1.95%	1.22%	1.99%	1.14%	0.0%	0.98%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	152	14	13	1	1	0	5	2	1	2	0	1	0	3	4	1	4	1	0	17	1	1	3	7	1	0	2	1	5	3	1	12	1	0	2	9	6	7	4	0	5	4	1	2	4	0					
		0.80%	0.81%	1.10%	1.66%	0.55%	0.0%	1.87%	1.09%	0.29%	0.97%	0.0%	0.44%	0.0%	0.66%	1.78%	0.55%	0.78%	0.51%	0.0%	1.26%	0.36%	0.32%	0.88%	1.20%	0.48%	0.0%	2.0%	0.64%	0.70%	0.59%	0.17%	2.56%	0.27%	0.0%	0.16%	1.15%	0.97%	0.86%	0.97%	0.0%	1.99%	0.65%	0.94%	0.39%	5.88%	0.0%					
22	"5. ""За Русь Святую"""	73	8	6	1	0	0	0	0	0	3	0	0	1	4	0	3	0	5	1	2	0	1	0	0	2	1	0	0	2	1	0	0	2	1	4	4	4	3	5	0	3	3	0	2	1	0					
		0.38%	0.46%	0.50%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.46%	0.0%	0.0%	0.97%	0.88%	0.0%	1.65%	0.0%	2.57%	0.60%	0.14%	0.0%	0.32%	0.0%	0.0%	0.96%	0.47%	0.0%	0.0%	0.28%	0.19%	0.0%	0.0%	0.55%	1.12%	0.32%	0.51%	0.65%	0.36%	1.21%	0.0%	1.19%	0.48%	0.0%	0.39%	1.47%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	2	7	1	0	0	1	1	0	1	0	1	0	1	0	3	2	0	0	3	0	1	1	0	0	1	0	0	0	2	2	1	2	0	2	0	4	2	0	3	1	2	0	0	0	0					
		0.24%	0.11%	0.59%	1.66%	0.0%	0.0%	0.37%	0.54%	0.0%	0.48%	0.0%	0.44%	0.0%	0.22%	0.0%	1.65%	0.39%	0.0%	0.0%	0.22%	0.0%	0.32%	0.29%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.39%	0.34%	0.21%	0.55%	0.0%	0.16%	0.0%	0.65%	0.24%	0.0%	0.61%	0.39%	0.32%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	57	7	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	6	1	0	0	5	1	0	0	0	2	3	1	0	2	0	4	1	3	5	1	3	0	0	0	3	0	2					
		0.30%	0.40%	0.33%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.51%	0.0%	0.44%	0.36%	0.0%	0.0%	0.85%	0.48%	0.0%	0.0%	0.0%	0.28%	0.59%	0.17%	0.0%	0.55%	0.0%	0.32%	0.12%	0.48%	0.61%	0.24%	0.61%	0.0%	0.0%	0.0%	0.59%	0.0%	2.94%					
25	"8. ""Народно-республиканская партия России"""	20	1	0	0	1	0	1	0	1	0	1	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	1	0	1	0	1	0	0					
		0.10%	0.05%	0.0%	0.0%	0.55%	0.0%	0.37%	0.0%	0.29%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.07%	0.36%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.08%	0.12%	0.16%	0.0%	0.0%	0.20%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	2	1	0	0	2	0	0	0	0	1	4	0	0	1	0	1	1	1	2	1	0	0	0	0	0	0	0					
		0.12%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.44%	0.44%	0.0%	0.0%	0.0%	0.60%	0.14%	0.36%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.14%	0.79%	0.0%	0.0%	0.27%	0.0%	0.08%	0.12%	0.16%	0.24%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	831	71	36	2	1	12	17	11	16	10	1	1	4	32	11	4	12	8	13	36	2	15	1	49	10	11	8	16	45	4	11	28	23	13	63	25	15	32	21	15	41	34	2	46	2	1					
		4.39%	4.12%	3.05%	3.33%	0.55%	2.47%	6.36%	6.01%	4.67%	4.87%	2.56%	0.44%	3.88%	7.09%	4.91%	2.20%	2.34%	4.12%	7.92%	2.67%	0.72%	4.82%	0.29%	8.41%	4.83%	5.18%	8.0%	10.38%	6.38%	0.79%	1.89%	5.99%	6.35%	14.60%	5.09%	3.20%	2.44%	3.94%	5.12%	3.07%	16.33%	5.54%	1.88%	9.09%	2.94%	1.47%					
28	"11. ""Истинные патриоты России"""	109	1	0	0	6	0	0	0	2	0	0	1	7	5	0	3	0	0	3	2	0	12	2	3	0	5	2	2	4	7	14	0	0	0	5	3	3	8	0	3	4	1	0	1	0	0					
		0.57%	0.05%	0.0%	0.0%	3.33%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.44%	6.79%	1.10%	0.0%	1.65%	0.0%	0.0%	1.82%	0.14%	0.0%	3.85%	0.58%	0.51%	0.0%	2.35%	2.0%	1.29%	0.56%	1.39%	2.41%	0.0%	0.0%	0.0%	0.40%	0.38%	0.48%	0.98%	0.0%	0.61%	1.59%	0.16%	0.0%	0.19%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	170	18	16	0	1	3	2	2	1	4	0	4	0	7	2	10	3	1	2	11	8	2	5	0	1	2	0	0	8	2	3	3	4	2	10	5	2	7	1	3	2	10	0	3	0	0					
		0.89%	1.04%	1.35%	0.0%	0.55%	0.61%	0.74%	1.09%	0.29%	1.95%	0.0%	1.76%	0.0%	1.55%	0.89%	5.52%	0.58%	0.51%	1.21%	0.81%	2.90%	0.64%	1.47%	0.0%	0.48%	0.94%	0.0%	0.0%	1.13%	0.39%	0.51%	0.64%	1.10%	2.24%	0.80%	0.64%	0.32%	0.86%	0.24%	0.61%	0.79%	1.63%	0.0%	0.59%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	47	11	1	0	2	1	2	0	2	0	0	0	0	1	0	0	1	0	0	3	0	2	0	0	0	0	0	0	1	3	2	3	0	0	2	0	0	2	1	1	0	4	0	2	0	0					
		0.24%	0.63%	0.08%	0.0%	1.11%	0.20%	0.74%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.19%	0.0%	0.0%	0.22%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.59%	0.34%	0.64%	0.0%	0.0%	0.16%	0.0%	0.0%	0.24%	0.24%	0.20%	0.0%	0.65%	0.0%	0.39%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	0	2	1	0	2	2	1	0	2	0	2	3	3	0	0	0	0	8	0	4	5	0	3	2	2	0	2	0	0					
		0.27%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	10.25%	0.0%	0.97%	0.22%	0.0%	0.0%	0.19%	0.0%	1.21%	0.07%	0.0%	0.64%	0.58%	0.17%	0.0%	0.94%	0.0%	1.29%	0.42%	0.59%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.65%	0.61%	0.0%	0.61%	0.79%	0.32%	0.0%	0.39%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	28	2	2	0	0	0	0	2	0	0	0	2	0	0	0	2	1	1	0	1	0	0	1	1	0	0	0	0	1	0	2	1	1	0	2	2	1	0	0	0	0	1	0	0	0	2					
		0.14%	0.11%	0.16%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	1.10%	0.19%	0.51%	0.0%	0.07%	0.0%	0.0%	0.29%	0.17%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.34%	0.21%	0.27%	0.0%	0.16%	0.25%	0.16%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	2.94%					
33	"16. ""Родина"" (народно-патриотический союз)"""	668	75	58	1	8	7	3	1	13	7	3	1	3	21	10	1	20	26	2	54	12	12	11	13	10	4	0	1	42	16	9	12	4	7	55	21	32	23	19	15	3	14	3	16	0	0					
		3.53%	4.35%	4.92%	1.66%	4.44%	1.44%	1.12%	0.54%	3.80%	3.41%	7.69%	0.44%	2.91%	4.65%	4.46%	0.55%	3.91%	13.40%	1.21%	4.00%	4.36%	3.85%	3.24%	2.23%	4.83%	1.88%	0.0%	0.64%	5.95%	3.18%	1.55%	2.56%	1.10%	7.86%	4.44%	2.69%	5.21%	2.83%	4.63%	3.07%	1.19%	2.28%	2.83%	3.16%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	94	3	2	0	1	0	0	1	4	1	0	0	0	1	1	2	1	1	4	5	1	0	2	7	0	1	0	1	5	3	2	3	4	0	14	7	4	7	1	2	1	0	0	2	0	0					
		0.49%	0.17%	0.16%	0.0%	0.55%	0.0%	0.0%	0.54%	1.16%	0.48%	0.0%	0.0%	0.0%	0.22%	0.44%	1.10%	0.19%	0.51%	2.43%	0.37%	0.36%	0.0%	0.58%	1.20%	0.0%	0.47%	0.0%	0.64%	0.70%	0.59%	0.34%	0.64%	1.10%	0.0%	1.13%	0.89%	0.65%	0.86%	0.24%	0.40%	0.39%	0.0%	0.0%	0.39%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2266	252	146	14	12	69	38	45	31	23	1	9	7	71	39	11	95	17	21	167	32	36	28	64	39	30	12	23	76	68	44	65	41	9	119	67	57	88	43	70	29	77	18	49	7	7					
		11.99%	14.62%	12.40%	23.33%	6.66%	14.25%	14.23%	24.59%	9.06%	11.21%	2.56%	3.98%	6.79%	15.74%	17.41%	6.07%	18.59%	8.76%	12.80%	12.39%	11.63%	11.57%	8.25%	10.99%	18.84%	14.15%	12.0%	14.93%	10.78%	13.54%	7.58%	13.91%	11.32%	10.11%	9.62%	8.58%	9.28%	10.83%	10.48%	14.34%	11.55%	12.56%	16.98%	9.68%	10.29%	10.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	355	32	20	2	0	9	3	5	2	3	0	1	1	4	4	0	8	6	1	40	6	6	8	10	2	4	1	2	13	10	13	9	2	0	24	15	27	16	9	1	7	7	8	10	2	2					
		1.87%	1.85%	1.69%	3.33%	0.0%	1.85%	1.12%	2.73%	0.58%	1.46%	0.0%	0.44%	0.97%	0.88%	1.78%	0.0%	1.56%	3.09%	0.60%	2.96%	2.18%	1.92%	2.35%	1.71%	0.96%	1.88%	1.0%	1.29%	1.84%	1.99%	2.24%	1.92%	0.55%	0.0%	1.94%	1.92%	4.39%	1.97%	2.19%	0.20%	2.78%	1.14%	7.54%	1.97%	2.94%	2.94%					
37	"20. ""Политическая партия ""Единая Россия"""	9433	727	553	23	118	314	156	79	164	120	24	175	47	217	98	61	284	102	86	602	142	118	195	333	113	79	53	55	339	227	359	220	209	38	536	428	299	453	227	291	99	283	66	228	39	54					
		49.91%	42.19%	46.98%	38.33%	65.55%	64.87%	58.42%	43.16%	47.95%	58.53%	61.53%	77.43%	45.63%	48.11%	43.74%	33.70%	55.57%	52.57%	52.43%	44.69%	51.63%	37.94%	57.52%	57.21%	54.58%	37.26%	53.0%	35.71%	48.08%	45.21%	61.89%	47.10%	57.73%	42.69%	43.33%	54.87%	48.69%	55.78%	55.36%	59.63%	39.44%	46.16%	62.26%	45.05%	57.35%	79.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	2	6	0	0	3	0	1	0	0	0	0	0	1	0	0	3	0	0	3	1	0	2	4	0	0	1	1	1	2	11	1	0	0	4	3	2	5	3	0	1	0	0	2	1	0					
		0.33%	0.11%	0.50%	0.0%	0.0%	0.61%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.58%	0.0%	0.0%	0.22%	0.36%	0.0%	0.58%	0.68%	0.0%	0.0%	1.0%	0.64%	0.14%	0.39%	1.89%	0.21%	0.0%	0.0%	0.32%	0.38%	0.32%	0.61%	0.73%	0.0%	0.39%	0.0%	0.0%	0.39%	1.47%	0.0%					
39	"22. ""Развитие предпринимательства"""	54	6	2	0	0	1	0	0	0	0	1	1	0	0	1	1	2	0	1	4	2	1	1	2	0	0	0	0	1	2	2	0	2	1	6	3	0	4	0	0	1	4	0	2	0	0					
		0.28%	0.34%	0.16%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	2.56%	0.44%	0.0%	0.0%	0.44%	0.55%	0.39%	0.0%	0.60%	0.29%	0.72%	0.32%	0.29%	0.34%	0.0%	0.0%	0.0%	0.0%	0.14%	0.39%	0.34%	0.0%	0.55%	1.12%	0.48%	0.38%	0.0%	0.49%	0.0%	0.0%	0.39%	0.65%	0.0%	0.39%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2736	377	211	8	15	33	22	12	82	14	1	12	15	37	26	30	45	15	9	279	53	47	39	40	16	54	9	37	93	102	67	46	27	10	244	133	87	65	49	50	30	103	5	78	9	0					
		14.47%	21.88%	17.92%	13.33%	8.33%	6.81%	8.23%	6.55%	23.97%	6.82%	2.56%	5.30%	14.56%	8.20%	11.60%	16.57%	8.80%	7.73%	5.48%	20.71%	19.27%	15.11%	11.50%	6.87%	7.72%	25.47%	9.0%	24.02%	13.19%	20.31%	11.55%	9.85%	7.45%	11.23%	19.72%	17.05%	14.16%	8.00%	11.95%	10.24%	11.95%	16.80%	4.71%	15.41%	13.23%	0.0%					
																																																				
41	Против всех	461	46	28	1	1	15	8	5	6	5	0	1	2	10	9	7	5	4	11	37	5	6	5	13	4	10	5	4	14	7	5	14	3	3	20	23	9	25	7	9	8	24	2	33	2	0					
		2.43%	2.66%	2.37%	1.66%	0.55%	3.09%	2.99%	2.73%	1.75%	2.43%	0.0%	0.44%	1.94%	2.21%	4.01%	3.86%	0.97%	2.06%	6.70%	2.74%	1.81%	1.92%	1.47%	2.23%	1.93%	4.71%	5.0%	2.59%	1.98%	1.39%	0.86%	2.99%	0.82%	3.37%	1.61%	2.94%	1.46%	3.07%	1.70%	1.84%	3.18%	3.91%	1.88%	6.52%	2.94%	0.0%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
