Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Бугульминская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170					
		1.25%	0.68%	2.26%	0.86%	2.79%	2.26%	0.89%	5.10%	0.95%	0.28%	2.63%	0.19%	1.10%	1.29%	0.00%	0.41%	5.45%	1.36%	1.18%	0.15%	2.24%	1.94%	2.62%	0.00%	0.00%	0.66%	0.73%	0.63%	0.95%	1.63%	1.02%					
20	. Миронов Сергей Михайлович	130	1	5	2	6	10	6	6	0	0	1	4	8	2	4	4	6	0	2	1	2	0	7	0	0	2	0	2	13	35	1					
		0.90%	0.68%	1.26%	0.29%	3.35%	1.89%	0.89%	3.06%	0.00%	0.00%	0.66%	0.77%	1.10%	0.86%	1.16%	0.82%	2.18%	0.00%	0.39%	0.15%	0.64%	0.00%	1.67%	0.00%	0.00%	0.44%	0.00%	0.31%	1.37%	1.46%	0.34%					
21	. Путин Владимир Владимирович	12226	136	333	618	133	367	602	130	398	325	140	492	661	216	296	437	188	121	477	615	229	181	318	418	124	378	468	602	818	1750	255					
		84.72%	91.89%	83.67%	88.16%	74.30%	69.25%	89.72%	66.33%	94.09%	90.28%	92.11%	94.98%	91.17%	92.70%	85.80%	90.10%	68.36%	82.31%	93.53%	92.07%	73.16%	87.86%	75.71%	98.58%	97.64%	82.89%	85.87%	94.80%	86.11%	73.01%	86.73%					
22	. Хакамада Ирина Муцуовна	276	0	9	9	6	20	16	5	3	2	1	4	13	3	11	6	5	4	4	16	8	4	4	2	0	5	10	3	6	86	11					
		1.91%	0.00%	2.26%	1.28%	3.35%	3.77%	2.38%	2.55%	0.71%	0.56%	0.66%	0.77%	1.79%	1.29%	3.19%	1.24%	1.82%	2.72%	0.78%	2.40%	2.56%	1.94%	0.95%	0.47%	0.00%	1.10%	1.83%	0.47%	0.63%	3.59%	3.74%					
23	. Харитонов Николай Михайлович	1029	6	24	39	21	80	31	23	14	15	4	7	12	3	26	24	38	9	8	32	47	11	55	4	3	56	34	14	74	300	15					
		7.13%	4.05%	6.03%	5.56%	11.73%	15.09%	4.62%	11.73%	3.31%	4.17%	2.63%	1.35%	1.66%	1.29%	7.54%	4.95%	13.82%	6.12%	1.57%	4.79%	15.02%	5.34%	13.10%	0.94%	2.36%	12.28%	6.24%	2.20%	7.79%	12.52%	5.10%					
																																					
24	Против всех	269	3	6	20	2	14	4	9	2	11	0	4	7	2	4	5	16	0	7	2	7	0	6	0	0	6	19	4	20	86	3					
		1.86%	2.03%	1.51%	2.85%	1.12%	2.64%	0.60%	4.59%	0.47%	3.06%	0.00%	0.77%	0.97%	0.86%	1.16%	1.03%	5.82%	0.00%	1.37%	0.30%	2.24%	0.00%	1.43%	0.00%	0.00%	1.32%	3.49%	0.63%	2.11%	3.59%	1.02%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
