Выборы Президента Российской Федерации																																																		
																																																		
Наименование Избирательной комиссии:    Каменск-Шахтинская городская																																																		
																																																		
Итоги голосования 																																																		
																																																		
		Сумма	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №2461	УИК №2462					
15	"Число открепительных удостоверений, выданных в ТИК"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	. Глазьев Сергей Юрьевич	2556	41	27	34	58	85	41	75	56	65	88	113	67	30	65	39	112	62	85	44	87	60	67	70	109	89	110	83	80	78	4	78	72	76	44	21	34	47	34	25	19	66	6	10					
		5.32%	3.70%	4.01%	3.85%	5.46%	5.29%	5.61%	6.54%	5.53%	6.06%	5.92%	7.23%	5.21%	4.18%	5.95%	4.13%	7.35%	5.50%	7.64%	4.66%	6.13%	8.23%	6.33%	4.42%	6.84%	5.34%	6.54%	6.61%	6.72%	5.31%	1.63%	5.44%	4.35%	4.87%	3.93%	3.61%	4.13%	3.98%	3.61%	4.22%	2.94%	4.81%	3.77%	1.04%					
19	. Малышкин Олег Александрович	1836	48	19	41	46	67	34	49	51	22	48	45	50	19	36	38	39	44	39	19	39	17	32	57	59	64	50	29	41	53	9	63	94	67	43	44	41	55	62	42	39	34	7	41					
		3.82%	4.33%	2.82%	4.65%	4.33%	4.17%	4.65%	4.27%	5.04%	2.05%	3.23%	2.88%	3.89%	2.65%	3.30%	4.02%	2.56%	3.90%	3.50%	2.01%	2.75%	2.33%	3.02%	3.60%	3.70%	3.84%	2.97%	2.31%	3.45%	3.61%	3.67%	4.39%	5.68%	4.30%	3.84%	7.57%	4.98%	4.66%	6.59%	7.09%	6.03%	2.48%	4.40%	4.27%					
20	. Миронов Сергей Михайлович	395	13	9	5	13	13	12	7	10	14	14	13	6	3	10	10	11	9	12	10	9	7	4	21	12	16	12	14	7	13	1	12	13	9	3	3	8	7	8	4	4	3	4	7					
		0.82%	1.17%	1.34%	0.57%	1.22%	0.81%	1.64%	0.61%	0.99%	1.31%	0.94%	0.83%	0.47%	0.42%	0.92%	1.06%	0.72%	0.80%	1.08%	1.06%	0.63%	0.96%	0.38%	1.33%	0.75%	0.96%	0.71%	1.12%	0.59%	0.88%	0.41%	0.84%	0.79%	0.58%	0.27%	0.52%	0.97%	0.59%	0.85%	0.68%	0.62%	0.22%	2.52%	0.73%					
21	. Путин Владимир Владимирович	29791	772	445	605	658	1008	465	704	618	635	886	936	741	426	663	597	921	715	658	586	898	483	670	983	962	1051	1055	799	682	922	156	876	1016	948	693	380	447	658	542	321	409	901	103	797					
		62.05%	69.68%	66.12%	68.59%	61.90%	62.76%	63.61%	61.38%	61.07%	59.24%	59.62%	59.92%	57.67%	59.41%	60.71%	63.17%	60.43%	63.39%	59.12%	62.01%	63.28%	66.26%	63.27%	62.14%	60.39%	63.01%	62.69%	63.67%	57.31%	62.76%	63.67%	61.05%	61.43%	60.81%	61.87%	65.40%	54.25%	55.76%	57.60%	54.22%	63.21%	65.62%	64.78%	82.93%					
22	. Хакамада Ирина Муцуовна	1265	27	15	19	16	18	23	24	37	35	41	46	45	20	27	30	42	29	35	26	29	21	28	44	36	60	31	30	35	35	3	41	49	41	33	10	23	35	23	13	12	44	3	31					
		2.63%	2.44%	2.23%	2.15%	1.51%	1.12%	3.15%	2.09%	3.66%	3.26%	2.76%	2.94%	3.50%	2.79%	2.47%	3.17%	2.76%	2.57%	3.14%	2.75%	2.04%	2.88%	2.64%	2.78%	2.26%	3.60%	1.84%	2.39%	2.94%	2.38%	1.22%	2.86%	2.96%	2.63%	2.95%	1.72%	2.79%	2.97%	2.44%	2.20%	1.85%	3.20%	1.89%	3.23%					
23	. Харитонов Николай Михайлович	9979	151	136	129	226	369	112	247	200	272	337	345	261	185	239	202	323	239	257	224	298	119	214	349	332	291	333	255	287	307	44	300	305	327	256	104	243	316	236	164	150	246	30	19					
		20.79%	13.63%	20.21%	14.63%	21.26%	22.98%	15.32%	21.53%	19.76%	25.37%	22.68%	22.09%	20.31%	25.80%	21.89%	21.38%	21.19%	21.19%	23.09%	23.70%	21.00%	16.32%	20.21%	22.06%	20.84%	17.45%	19.79%	20.32%	24.12%	20.90%	17.96%	20.91%	18.44%	20.97%	22.86%	17.90%	29.49%	26.78%	25.08%	27.70%	23.18%	17.92%	18.87%	1.98%					
																																																		
24	Против всех	1863	48	17	40	33	34	37	36	34	21	61	62	69	34	42	25	69	27	20	28	55	20	37	52	77	82	88	35	48	52	28	63	92	77	37	14	24	52	31	21	11	75	4	51					
		3.88%	4.33%	2.53%	4.54%	3.10%	2.12%	5.06%	3.14%	3.36%	1.96%	4.10%	3.97%	5.37%	4.74%	3.85%	2.65%	4.53%	2.39%	1.80%	2.96%	3.88%	2.74%	3.49%	3.29%	4.83%	4.92%	5.23%	2.79%	4.03%	3.54%	11.43%	4.39%	5.56%	4.94%	3.30%	2.41%	2.91%	4.41%	3.29%	3.55%	1.70%	5.46%	2.52%	5.31%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
