Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Корочанская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
		0.36%	0.26%	0.38%	0.46%	0.14%	0.25%	0.00%	0.17%	0.00%	0.22%	0.00%	0.00%	0.34%	0.38%	0.00%	0.34%	0.00%	0.00%	0.00%	0.41%	0.25%	0.27%	0.00%	0.79%	0.99%	0.79%	0.61%	0.00%	0.00%	0.00%	0.00%	0.31%	0.31%	0.30%	0.57%	0.00%	0.77%	0.00%	0.00%	0.48%	0.39%	0.43%	1.06%	0.54%	0.52%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
