Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Корочанская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	354	23	27	16	3	9	3	4	3	3	3	3	10	13	8	9	3	3	10	3	3	10	3	15	7	5	13	3	3	3	3	18	25	8	32	3	3	3	5	3	6	3	3	15	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	260	19	22	16	3	8	3	4	0	3	1	1	10	10	7	7	0	2	8	0	2	5	0	12	7	1	12	0	2	0	1	11	23	5	29	1	0	1	1	3	5	0	1	13	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	185	5	8	9	2	3	0	3	3	3	1	2	7	4	4	12	2	2	3	10	2	2	1	8	8	5	5	4	9	2	7	3	4	5	7	7	1	1	0	1	6	4	7	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	94	4	5	0	0	1	0	0	3	0	2	2	0	3	1	2	3	1	2	3	1	5	3	3	0	4	1	3	1	3	2	7	2	3	3	2	3	2	4	0	1	3	2	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	589	17	21	21	12	28	6	20	4	19	7	3	38	30	18	31	6	4	22	5	4	14	5	17	12	22	12	2	4	0	2	8	30	6	35	7	13	8	12	5	5	6	5	40	3					
		2.36%	1.36%	1.79%	1.86%	2.96%	2.20%	2.09%	2.75%	1.42%	3.65%	2.95%	1.11%	2.96%	2.58%	5.37%	4.53%	1.90%	1.32%	3.43%	1.19%	0.92%	1.96%	1.59%	1.58%	2.63%	3.53%	2.15%	0.98%	1.85%	0.00%	1.03%	2.54%	2.16%	1.37%	3.41%	2.45%	2.16%	3.19%	2.45%	1.94%	0.92%	2.45%	2.63%	3.46%	1.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	104	4	10	8	1	6	3	5	1	2	0	1	6	7	1	4	1	2	2	1	0	3	0	1	1	5	1	1	3	0	1	2	9	4	2	1	0	0	0	2	1	0	0	2	0					
		0.42%	0.32%	0.85%	0.71%	0.25%	0.47%	1.05%	0.69%	0.36%	0.38%	0.00%	0.37%	0.47%	0.60%	0.30%	0.58%	0.32%	0.66%	0.31%	0.24%	0.00%	0.42%	0.00%	0.09%	0.22%	0.80%	0.18%	0.49%	1.39%	0.00%	0.51%	0.63%	0.65%	0.91%	0.20%	0.35%	0.00%	0.00%	0.00%	0.78%	0.18%	0.00%	0.00%	0.17%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	2	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	1	1	0					
		0.07%	0.00%	0.17%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.16%	0.00%	0.00%	0.15%	0.00%	0.00%	0.31%	0.24%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.18%	0.00%	0.53%	0.09%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3688	255	213	186	67	220	64	105	30	73	49	41	189	167	44	128	52	25	63	39	44	90	34	161	68	48	47	39	35	17	23	25	283	92	126	47	94	24	74	28	50	52	14	144	19					
		14.75%	20.43%	18.16%	16.47%	16.54%	17.27%	22.30%	14.44%	10.68%	14.01%	20.68%	15.13%	14.72%	14.37%	13.13%	18.69%	16.51%	8.28%	9.81%	9.29%	10.16%	12.59%	10.79%	14.99%	14.88%	7.69%	8.42%	19.12%	16.20%	15.60%	11.79%	7.94%	20.40%	21.00%	12.29%	16.43%	15.59%	9.56%	15.13%	10.85%	9.21%	21.22%	7.37%	12.47%	8.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	8	3	1	2	1	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	4	1	1	2	0	0	1	0	1	3	2	1	0	1	0	0	0	1	1	3	0	0					
		0.17%	0.64%	0.26%	0.09%	0.49%	0.08%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.22%	0.16%	0.36%	0.00%	0.00%	0.92%	0.00%	0.32%	0.22%	0.46%	0.10%	0.00%	0.17%	0.00%	0.00%	0.00%	0.18%	0.41%	1.58%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	1	4	0	0	0	0	1	0	0	0	2	3	1	0	0	2	0	2	1	0	1	0	3	1	1	1	0	0	0	0	0	2	0	1	0	1	1	2	0	0	1	0	0	0					
		0.13%	0.08%	0.34%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.74%	0.23%	0.09%	0.00%	0.00%	0.63%	0.00%	0.31%	0.24%	0.00%	0.14%	0.00%	0.28%	0.22%	0.16%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.10%	0.00%	0.17%	0.40%	0.41%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1555	84	74	79	26	77	21	58	25	23	19	15	123	94	36	27	29	9	33	25	14	29	13	49	43	40	52	8	12	3	6	19	103	20	55	16	28	14	21	13	23	12	11	73	1					
		6.22%	6.73%	6.31%	6.99%	6.42%	6.04%	7.32%	7.98%	8.90%	4.41%	8.02%	5.54%	9.58%	8.09%	10.75%	3.94%	9.21%	2.98%	5.14%	5.95%	3.23%	4.06%	4.13%	4.56%	9.41%	6.41%	9.32%	3.92%	5.56%	2.75%	3.08%	6.03%	7.43%	4.57%	5.37%	5.59%	4.64%	5.58%	4.29%	5.04%	4.24%	4.90%	5.79%	6.32%	0.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1247	95	86	85	17	69	15	21	4	23	5	15	88	54	9	36	7	11	13	13	22	24	15	48	43	28	30	10	10	7	4	14	74	26	52	19	16	9	16	9	49	7	12	33	4					
		4.99%	7.61%	7.33%	7.53%	4.20%	5.42%	5.23%	2.89%	1.42%	4.41%	2.11%	5.54%	6.85%	4.65%	2.69%	5.26%	2.22%	3.64%	2.02%	3.10%	5.08%	3.36%	4.76%	4.47%	9.41%	4.49%	5.38%	4.90%	4.63%	6.42%	2.05%	4.44%	5.34%	5.94%	5.07%	6.64%	2.65%	3.59%	3.27%	3.49%	9.02%	2.86%	6.32%	2.86%	1.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	134	9	5	9	3	4	1	5	1	3	4	0	4	7	0	3	1	5	1	3	2	2	2	7	5	5	7	4	0	0	4	2	11	6	1	0	1	1	0	0	0	0	1	5	0					
		0.54%	0.72%	0.43%	0.80%	0.74%	0.31%	0.35%	0.69%	0.36%	0.58%	1.69%	0.00%	0.31%	0.60%	0.00%	0.44%	0.32%	1.66%	0.16%	0.71%	0.46%	0.28%	0.63%	0.65%	1.09%	0.80%	1.25%	1.96%	0.00%	0.00%	2.05%	0.63%	0.79%	1.37%	0.10%	0.00%	0.17%	0.40%	0.00%	0.00%	0.00%	0.00%	0.53%	0.43%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17252	763	742	722	271	856	175	497	213	369	152	190	810	791	222	439	212	237	499	321	336	547	246	770	266	472	400	139	150	78	154	239	841	273	748	195	440	186	354	197	403	162	143	847	185					
		69.02%	61.14%	63.26%	63.95%	66.91%	67.19%	60.98%	68.36%	75.80%	70.83%	64.14%	70.11%	63.08%	68.07%	66.27%	64.09%	67.30%	78.48%	77.73%	76.43%	77.60%	76.50%	78.10%	71.69%	58.21%	75.64%	71.68%	68.14%	69.44%	71.56%	78.97%	75.87%	60.63%	62.33%	72.98%	68.18%	72.97%	74.10%	72.39%	76.36%	74.22%	66.12%	75.26%	73.33%	86.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	95	5	6	9	4	4	1	8	2	2	0	1	6	3	0	0	0	0	1	1	1	0	0	3	10	1	0	0	1	0	0	2	9	3	1	1	1	0	0	0	2	3	0	3	1					
		0.38%	0.40%	0.51%	0.80%	0.99%	0.31%	0.35%	1.10%	0.71%	0.38%	0.00%	0.37%	0.47%	0.26%	0.00%	0.00%	0.00%	0.00%	0.16%	0.24%	0.23%	0.00%	0.00%	0.28%	2.19%	0.16%	0.00%	0.00%	0.46%	0.00%	0.00%	0.63%	0.65%	0.68%	0.10%	0.35%	0.17%	0.00%	0.00%	0.00%	0.37%	1.22%	0.00%	0.26%	0.47%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
