Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																		
Дата голосования: 18.09.2016																																																		
																																																		
Наименование Избирательной комиссии:    Советско-Гаванская																																																		
																																																		
Сводная таблица итогов голосования по федеральному избирательному округу																																																		
																																																		
		Сумма	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №821	УИК №822	УИК №823	УИК №824	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839									
		0.14%	0.22%	0.35%	0.12%	0.00%	0.30%	0.00%	0.00%	0.00%	0.32%	1.22%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.35%	0.00%	1.47%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	3645	245	237	207	70	208	148	37	16	81	24	83	210	99	204	261	222	229	199	186	246	210	2	26	36	29	37	6	8	6	2	0	9	5	2	4	3	16	27	5									
		30.55%	27.13%	27.56%	25.62%	41.92%	31.66%	36.72%	36.63%	26.67%	25.96%	29.27%	30.18%	31.87%	36.40%	38.13%	34.99%	35.92%	26.41%	29.66%	35.56%	28.21%	25.15%	13.33%	38.24%	36.00%	28.71%	34.91%	23.08%	53.33%	40.00%	11.76%	0.00%	32.14%	33.33%	10.00%	22.22%	13.04%	53.33%	39.71%	20.00%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	92	6	11	7	0	5	1	2	0	1	0	0	2	1	3	3	5	11	6	4	11	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
		0.77%	0.66%	1.28%	0.87%	0.00%	0.76%	0.25%	1.98%	0.00%	0.32%	0.00%	0.00%	0.30%	0.37%	0.56%	0.40%	0.81%	1.27%	0.89%	0.76%	1.26%	1.20%	0.00%	1.47%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	90	9	7	9	1	7	1	0	1	0	1	0	3	2	3	2	1	11	6	3	12	7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0									
		0.75%	0.99%	0.81%	1.11%	0.60%	1.07%	0.25%	0.00%	1.67%	0.00%	1.22%	0.00%	0.46%	0.74%	0.56%	0.27%	0.16%	1.27%	0.89%	0.57%	1.38%	0.84%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	3.57%	0.00%	0.00%	0.00%	8.70%	0.00%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	16	3	2	0	0	2	0	0	0	0	0	1	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0									
		0.13%	0.33%	0.23%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.15%	0.37%	0.00%	0.00%	0.00%	0.12%	0.00%	0.19%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	3.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	147	16	18	8	3	4	7	0	0	5	0	0	12	0	5	5	3	7	10	6	18	15	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0									
		1.23%	1.77%	2.09%	0.99%	1.80%	0.61%	1.74%	0.00%	0.00%	1.60%	0.00%	0.00%	1.82%	0.00%	0.93%	0.67%	0.49%	0.81%	1.49%	1.15%	2.06%	1.80%	0.00%	1.47%	0.00%	0.99%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	7.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2097	206	158	181	14	116	55	17	8	62	20	27	117	45	88	120	125	136	113	79	172	148	0	10	20	8	6	0	1	0	7	0	7	2	4	2	2	2	10	9									
		17.58%	22.81%	18.37%	22.40%	8.38%	17.66%	13.65%	16.83%	13.33%	19.87%	24.39%	9.82%	17.75%	16.54%	16.45%	16.09%	20.23%	15.69%	16.84%	15.11%	19.72%	17.72%	0.00%	14.71%	20.00%	7.92%	5.66%	0.00%	6.67%	0.00%	41.18%	0.00%	25.00%	13.33%	20.00%	11.11%	8.70%	6.67%	14.71%	36.00%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	1	2	8	1	1	2	0	1	1	0	2	4	2	6	2	2	3	6	0	3	5	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0									
		0.46%	0.11%	0.23%	0.99%	0.60%	0.15%	0.50%	0.00%	1.67%	0.32%	0.00%	0.73%	0.61%	0.74%	1.12%	0.27%	0.32%	0.35%	0.89%	0.00%	0.34%	0.60%	0.00%	1.47%	0.00%	0.00%	0.00%	3.85%	0.00%	0.00%	0.00%	0.00%	0.00%	6.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	436	34	36	24	13	28	14	4	0	15	3	0	16	3	9	37	21	30	25	22	35	47	0	1	2	1	4	2	2	0	0	0	0	0	2	2	2	0	0	2									
		3.65%	3.77%	4.19%	2.97%	7.78%	4.26%	3.47%	3.96%	0.00%	4.81%	3.66%	0.00%	2.43%	1.10%	1.68%	4.96%	3.40%	3.46%	3.73%	4.21%	4.01%	5.63%	0.00%	1.47%	2.00%	0.99%	3.77%	7.69%	13.33%	0.00%	0.00%	0.00%	0.00%	0.00%	10.00%	11.11%	8.70%	0.00%	0.00%	8.00%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
