Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Бавлинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057					
32	"15. ""Партия СЛОН"""	5	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0					
		0.04%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	101	0	3	20	1	3	0	0	0	0	52	0	0	0	0	0	0	9	2	0	1	7	3					
		0.99%	0.0%	1.87%	2.94%	0.92%	1.08%	0.0%	0.0%	0.0%	0.0%	6.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	1.05%	0.0%	0.26%	2.85%	0.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	0	2	0	1	0	0	0	7	1	0	0	0	0	0	0	3	0	0	0	1	2					
		0.16%	0.0%	0.0%	0.29%	0.0%	0.36%	0.0%	0.0%	0.0%	1.41%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.40%	0.40%					
35	"18. ""ЛДПР"""	169	0	10	53	5	2	7	0	8	14	17	14	22	0	0	0	1	7	1	0	0	4	4					
		1.67%	0.0%	6.25%	7.80%	4.62%	0.72%	1.90%	0.0%	1.01%	2.83%	2.24%	3.13%	2.77%	0.0%	0.0%	0.0%	0.72%	0.91%	0.52%	0.0%	0.0%	1.63%	0.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	681	64	2	152	8	8	8	12	40	21	54	18	38	0	2	0	0	129	4	27	21	16	57					
		6.73%	6.87%	1.25%	22.38%	7.40%	2.88%	2.17%	4.22%	5.06%	4.25%	7.13%	4.02%	4.79%	0.0%	0.65%	0.0%	0.0%	16.88%	2.11%	4.24%	5.46%	6.53%	11.53%					
37	"20. ""Политическая партия ""Единая Россия"""	8165	861	98	282	67	174	322	259	723	411	500	415	666	466	298	358	136	476	170	609	357	175	342					
		80.73%	92.48%	61.25%	41.53%	62.03%	62.81%	87.73%	91.19%	91.51%	83.19%	66.05%	92.84%	83.98%	92.64%	98.02%	97.01%	98.55%	62.30%	89.94%	95.75%	92.96%	71.42%	69.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3					
		0.07%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%					
39	"22. ""Развитие предпринимательства"""	15	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	7					
		0.14%	0.0%	0.62%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.40%	1.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	328	0	16	65	9	8	7	8	19	13	29	0	47	10	3	11	1	65	6	0	0	8	3					
		3.24%	0.0%	10.0%	9.57%	8.33%	2.88%	1.90%	2.81%	2.40%	2.63%	3.83%	0.0%	5.92%	1.98%	0.98%	2.98%	0.72%	8.50%	3.17%	0.0%	0.0%	3.26%	0.60%					
																													
41	Против всех	84	6	1	31	2	2	3	0	0	3	16	0	0	0	0	0	0	8	1	0	0	10	1					
		0.83%	0.64%	0.62%	4.56%	1.85%	0.72%	0.81%	0.0%	0.0%	0.60%	2.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.52%	0.0%	0.0%	4.08%	0.20%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
