18	Богданов Андрей Владимирович	193	9	5	10	6	8	1	5	0	5	4	6	9	8	8	5	6	1	3	0	2	1	1	1	0	0	0	0	2	5	3	2	4	2	6	1	3	0	4	4	2	1	3	1	1	3	6	2	1	1	4	2	1	6	2	1	3	2	0	9	2	0					
		0.79%	1.32%	0.43%	1.12%	0.62%	0.77%	0.28%	0.95%	0.00%	0.90%	0.68%	0.67%	0.94%	0.71%	0.93%	0.68%	0.75%	0.43%	0.99%	0.00%	0.65%	0.59%	0.68%	0.28%	0.00%	0.00%	0.00%	0.00%	1.31%	2.96%	1.10%	0.39%	1.60%	1.96%	5.77%	0.24%	1.99%	0.00%	1.54%	1.32%	0.41%	0.49%	2.05%	0.19%	0.76%	4.76%	0.63%	0.93%	0.55%	0.71%	0.98%	0.60%	0.69%	0.76%	0.52%	0.24%	0.85%	0.56%	0.00%	1.34%	1.75%	0.00%					
19	Жириновский Владимир Вольфович	3075	110	165	115	133	136	50	62	17	69	79	112	122	139	112	114	85	24	27	13	40	11	15	60	21	15	25	25	21	30	45	43	20	13	7	43	14	10	32	48	79	20	13	57	17	13	88	20	26	27	32	52	29	83	37	47	57	59	10	64	18	5					
		12.59%	16.18%	14.03%	12.85%	13.70%	13.04%	14.04%	11.83%	20.48%	12.41%	13.34%	12.50%	12.77%	12.41%	13.05%	15.60%	10.61%	10.26%	8.91%	13.00%	13.03%	6.51%	10.20%	16.53%	15.91%	9.80%	22.73%	8.68%	13.73%	17.75%	16.54%	8.33%	8.00%	12.75%	6.73%	10.51%	9.27%	15.63%	12.36%	15.89%	16.16%	9.71%	8.90%	10.86%	12.88%	20.63%	9.24%	9.26%	14.36%	19.29%	7.84%	15.66%	20.14%	10.45%	9.66%	11.14%	16.10%	16.62%	17.86%	9.50%	15.79%	9.43%					
20	Зюганов Геннадий Андреевич	2888	75	114	128	123	110	38	81	6	65	94	124	111	132	108	80	101	26	49	5	49	12	14	32	11	14	15	30	11	32	46	84	27	7	15	47	24	8	21	25	98	52	25	48	19	6	131	29	20	5	27	27	4	53	38	51	37	46	1	51	15	11					
		11.82%	11.03%	9.69%	14.30%	12.67%	10.55%	10.67%	15.46%	7.23%	11.69%	15.88%	13.84%	11.62%	11.79%	12.59%	10.94%	12.61%	11.11%	16.17%	5.00%	15.96%	7.10%	9.52%	8.82%	8.33%	9.15%	13.64%	10.42%	7.19%	18.93%	16.91%	16.28%	10.80%	6.86%	14.42%	11.49%	15.89%	12.50%	8.11%	8.28%	20.04%	25.24%	17.12%	9.14%	14.39%	9.52%	13.76%	13.43%	11.05%	3.57%	6.62%	8.13%	2.78%	6.68%	9.92%	12.09%	10.45%	12.96%	1.79%	7.57%	13.16%	20.75%					
21	Медведев Дмитрий Анатольевич	17976	450	873	625	705	775	266	366	58	412	408	636	697	828	627	525	601	179	221	81	214	142	115	264	99	124	67	231	117	102	173	384	194	78	76	313	108	46	198	225	305	131	101	415	94	41	714	164	134	106	341	247	108	645	306	319	254	247	43	543	78	37					
		73.57%	66.18%	74.23%	69.83%	72.61%	74.30%	74.72%	69.85%	69.88%	74.10%	68.92%	70.98%	72.98%	73.93%	73.08%	71.82%	75.03%	76.50%	72.94%	81.00%	69.71%	84.02%	78.23%	72.73%	75.00%	81.05%	60.91%	80.21%	76.47%	60.36%	63.60%	74.42%	77.60%	76.47%	73.08%	76.53%	71.52%	71.88%	76.45%	74.50%	62.37%	63.59%	69.18%	79.05%	71.21%	65.08%	75.00%	75.93%	74.03%	75.71%	83.58%	74.40%	75.00%	81.23%	79.90%	75.59%	71.75%	69.58%	76.79%	80.56%	68.42%	69.81%					
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
