Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Кривошеинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551					
		11.71%	14.63%	16.00%	15.45%	5.19%	10.84%	7.89%	14.13%	5.59%	16.13%	2.01%	12.99%	11.41%	10.84%	8.15%	7.14%	10.31%	10.54%	13.46%	13.31%	14.54%	8.58%	14.11%	15.52%	5.74%	11.49%	13.77%	12.24%	13.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	438	24	9	1	4	10	4	17	7	5	7	1	27	27	28	1	42	32	25	23	28	21	36	5	1	13	17	4	19					
		5.65%	5.24%	3.27%	0.81%	2.60%	3.50%	3.51%	6.16%	4.90%	8.06%	4.70%	1.30%	5.60%	5.52%	6.01%	1.02%	10.82%	6.61%	6.87%	4.78%	7.02%	6.93%	7.36%	2.16%	0.82%	4.39%	6.16%	8.16%	8.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	4	1	1	1	3	1	2	3	0	1	0	2	3	1	0	0	3	1	4	2	2	0	2	1	2	1	1	2					
		0.57%	0.87%	0.36%	0.81%	0.65%	1.05%	0.88%	0.72%	2.10%	0.00%	0.67%	0.00%	0.41%	0.61%	0.21%	0.00%	0.00%	0.62%	0.27%	0.83%	0.50%	0.66%	0.00%	0.86%	0.82%	0.68%	0.36%	2.04%	0.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5269	308	205	91	118	190	92	170	100	42	121	62	334	352	324	86	226	304	245	339	245	200	321	137	104	204	190	29	130					
		67.96%	67.25%	74.55%	73.98%	76.62%	66.43%	80.70%	61.59%	69.93%	67.74%	81.21%	80.52%	69.29%	71.98%	69.53%	87.76%	58.25%	62.81%	67.31%	70.48%	61.40%	66.01%	65.64%	59.05%	85.25%	68.92%	68.84%	59.18%	59.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	0	0	0	2	0	0	1	2	0	1	0	5	3	1	0	2	4	5	1	1	2	4	1	0	0	0	1	1					
		0.48%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.36%	1.40%	0.00%	0.67%	0.00%	1.04%	0.61%	0.21%	0.00%	0.52%	0.83%	1.37%	0.21%	0.25%	0.66%	0.82%	0.43%	0.00%	0.00%	0.00%	2.04%	0.46%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
