Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Кильмезская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309					
11	Число полученных открепительных  удостоверений	195	0	6	8	11	4	4	4	6	4	4	6	4	6	4	4	6	6	4	4	6	6	4	4	6	6	4	4	6	4	4	4	10	17	6	9					
12	Число выданных открепительных удостоверений	98	0	5	0	9	1	0	1	3	0	1	3	1	2	0	0	0	3	0	0	5	3	4	4	1	2	4	0	6	1	1	2	10	11	6	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	35	0	2	2	0	0	0	2	3	0	0	1	0	0	0	0	2	0	0	1	1	3	0	0	0	1	2	0	1	0	1	0	5	6	1	1					
14	Число неиспользованных открепительных удостоверений	97	0	1	8	2	3	4	3	3	4	3	3	3	4	4	4	6	3	4	4	1	3	0	0	5	4	0	4	0	3	3	2	0	6	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	. Глазьев Сергей Юрьевич	262	2	3	5	1	1	2	5	9	8	0	13	2	6	6	8	3	5	3	1	12	9	2	7	7	7	3	8	13	3	2	0	40	49	14	3					
		3.35%	4.35%	1.06%	2.76%	0.41%	0.83%	2.78%	3.40%	3.46%	4.76%	0.00%	4.42%	4.26%	2.37%	3.87%	6.78%	2.22%	2.63%	1.76%	1.10%	3.91%	3.47%	2.30%	7.87%	3.33%	3.10%	3.19%	8.89%	3.75%	2.75%	2.50%	0.00%	3.53%	4.55%	3.36%	1.49%					
19	. Малышкин Олег Александрович	242	0	6	0	9	1	3	7	10	10	2	9	3	17	5	4	3	9	4	5	9	10	3	5	0	5	1	0	13	7	1	0	35	20	17	9					
		3.09%	0.00%	2.13%	0.00%	3.72%	0.83%	4.17%	4.76%	3.85%	5.95%	2.82%	3.06%	6.38%	6.72%	3.23%	3.39%	2.22%	4.74%	2.35%	5.49%	2.93%	3.86%	3.45%	5.62%	0.00%	2.21%	1.06%	0.00%	3.75%	6.42%	1.25%	0.00%	3.09%	1.86%	4.08%	4.48%					
20	. Миронов Сергей Михайлович	87	1	1	1	3	0	0	1	8	2	2	3	1	1	1	0	2	1	1	0	7	1	0	0	0	1	0	0	2	2	0	1	21	14	6	3					
		1.11%	2.17%	0.35%	0.55%	1.24%	0.00%	0.00%	0.68%	3.08%	1.19%	2.82%	1.02%	2.13%	0.40%	0.65%	0.00%	1.48%	0.53%	0.59%	0.00%	2.28%	0.39%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.58%	1.83%	0.00%	1.64%	1.85%	1.30%	1.44%	1.49%					
21	. Путин Владимир Владимирович	4756	18	180	146	162	91	55	69	146	103	57	201	17	96	64	50	88	131	110	61	177	142	53	42	172	138	56	58	236	69	67	43	671	599	268	120					
		60.75%	39.13%	63.83%	80.66%	66.94%	75.21%	76.39%	46.94%	56.15%	61.31%	80.28%	68.37%	36.17%	37.94%	41.29%	42.37%	65.19%	68.95%	64.71%	67.03%	57.65%	54.83%	60.92%	47.19%	81.90%	61.06%	59.57%	64.44%	68.01%	63.30%	83.75%	70.49%	59.22%	55.67%	64.27%	59.70%					
22	. Хакамада Ирина Муцуовна	140	2	3	3	4	0	3	2	7	4	0	8	0	3	5	2	3	5	3	1	6	2	1	0	1	1	3	3	5	1	0	0	24	21	12	2					
		1.79%	4.35%	1.06%	1.66%	1.65%	0.00%	4.17%	1.36%	2.69%	2.38%	0.00%	2.72%	0.00%	1.19%	3.23%	1.69%	2.22%	2.63%	1.76%	1.10%	1.95%	0.77%	1.15%	0.00%	0.48%	0.44%	3.19%	3.33%	1.44%	0.92%	0.00%	0.00%	2.12%	1.95%	2.88%	1.00%					
23	. Харитонов Николай Михайлович	2221	23	87	24	58	28	8	61	76	38	9	55	24	124	72	53	36	37	47	23	93	92	27	35	30	72	29	20	69	24	9	16	318	349	91	64					
		28.37%	50.00%	30.85%	13.26%	23.97%	23.14%	11.11%	41.50%	29.23%	22.62%	12.68%	18.71%	51.06%	49.01%	46.45%	44.92%	26.67%	19.47%	27.65%	25.27%	30.29%	35.52%	31.03%	39.33%	14.29%	31.86%	30.85%	22.22%	19.88%	22.02%	11.25%	26.23%	28.07%	32.43%	21.82%	31.84%					
																																										
24	Против всех	80	0	1	0	2	0	0	2	1	2	1	1	0	4	2	1	0	1	2	0	1	3	1	0	0	1	1	1	6	3	1	1	17	18	6	0					
		1.02%	0.00%	0.35%	0.00%	0.83%	0.00%	0.00%	1.36%	0.38%	1.19%	1.41%	0.34%	0.00%	1.58%	1.29%	0.85%	0.00%	0.53%	1.18%	0.00%	0.33%	1.16%	1.15%	0.00%	0.00%	0.44%	1.06%	1.11%	1.73%	2.75%	1.25%	1.64%	1.50%	1.67%	1.44%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
