Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Курчатовская 																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	108	2	2	3	1	1	2	49	5	4	2	1	3	3	5	2	1	2	3	1	4	3	4	2	3					
14	Число погашенных открепительных удостоверений	85	6	5	4	2	0	2	2	2	3	13	3	2	3	4	3	3	3	3	3	5	3	3	5	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	168	10	3	7	4	6	15	18	5	1	19	3	3	2	7	3	3	10	4	2	7	12	10	8	6					
		1.87%	1.05%	0.58%	1.13%	0.57%	1.48%	2.83%	2.95%	1.83%	0.87%	1.70%	3.12%	1.49%	1.38%	2.29%	1.80%	1.75%	5.46%	2.03%	1.65%	1.67%	3.96%	2.89%	2.53%	3.15%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	64	2	5	3	6	2	7	2	1	0	17	0	3	0	2	0	3	2	0	0	4	0	1	2	2					
		0.71%	0.21%	0.98%	0.48%	0.86%	0.49%	1.32%	0.32%	0.36%	0.0%	1.52%	0.0%	1.49%	0.0%	0.65%	0.0%	1.75%	1.09%	0.0%	0.0%	0.95%	0.0%	0.28%	0.63%	1.05%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	253	24	7	17	37	10	16	14	7	1	14	5	4	8	5	6	5	8	5	4	18	8	14	11	5					
		2.82%	2.53%	1.37%	2.76%	5.31%	2.48%	3.01%	2.29%	2.56%	0.87%	1.25%	5.20%	1.99%	5.55%	1.63%	3.61%	2.92%	4.37%	2.53%	3.30%	4.31%	2.64%	4.05%	3.48%	2.63%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	173	21	10	11	20	3	7	9	4	0	25	1	1	1	4	3	1	1	1	2	23	10	4	9	2					
		1.92%	2.21%	1.96%	1.78%	2.87%	0.74%	1.32%	1.47%	1.46%	0.0%	2.24%	1.04%	0.49%	0.69%	1.31%	1.80%	0.58%	0.54%	0.50%	1.65%	5.51%	3.30%	1.15%	2.84%	1.05%					
22	"5. ""За Русь Святую"""	107	2	3	4	4	6	7	9	1	1	10	0	2	0	5	3	0	5	3	4	12	7	8	5	6					
		1.19%	0.21%	0.58%	0.65%	0.57%	1.48%	1.32%	1.47%	0.36%	0.87%	0.89%	0.0%	0.99%	0.0%	1.63%	1.80%	0.0%	2.73%	1.52%	3.30%	2.87%	2.31%	2.31%	1.58%	3.15%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	0	0	3	5	0	2	1	1	0	3	0	1	1	1	0	0	0	1	1	2	2	2	0	2					
		0.31%	0.0%	0.0%	0.48%	0.71%	0.0%	0.37%	0.16%	0.36%	0.0%	0.26%	0.0%	0.49%	0.69%	0.32%	0.0%	0.0%	0.0%	0.50%	0.82%	0.47%	0.66%	0.57%	0.0%	1.05%					
24	"7. ""Новый курс - Автомобильная Россия"""	62	6	6	6	3	2	1	6	0	0	12	0	3	1	0	0	2	0	1	1	4	5	1	2	0					
		0.69%	0.63%	1.17%	0.97%	0.43%	0.49%	0.18%	0.98%	0.0%	0.0%	1.07%	0.0%	1.49%	0.69%	0.0%	0.0%	1.16%	0.0%	0.50%	0.82%	0.95%	1.65%	0.28%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	1	2	0	2	0	0	3	1	1	2	0	1	1	0	0	2	3	2	0	4	0	0	3	3					
		0.34%	0.10%	0.39%	0.0%	0.28%	0.0%	0.0%	0.49%	0.36%	0.87%	0.17%	0.0%	0.49%	0.69%	0.0%	0.0%	1.16%	1.63%	1.01%	0.0%	0.95%	0.0%	0.0%	0.94%	1.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	0	0	4	2	0	1	1	0	0	4	1	0	0	0	0	0	0	0	0	1	0	1	0	1					
		0.17%	0.0%	0.0%	0.65%	0.28%	0.0%	0.18%	0.16%	0.0%	0.0%	0.35%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.28%	0.0%	0.52%					
27	"10. ""Аграрная партия России"""	429	22	8	35	27	26	20	33	6	8	53	3	15	4	14	9	4	18	18	10	23	21	28	13	11					
		4.78%	2.32%	1.56%	5.69%	3.87%	6.45%	3.77%	5.40%	2.19%	7.01%	4.76%	3.12%	7.46%	2.77%	4.59%	5.42%	2.33%	9.83%	9.13%	8.26%	5.51%	6.93%	8.11%	4.11%	5.78%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	1	2	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	2	2	0					
		0.16%	0.0%	0.0%	0.0%	0.14%	0.49%	0.18%	0.16%	0.36%	0.87%	0.08%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.33%	0.57%	0.63%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	124	0	6	12	9	18	9	14	1	0	9	2	4	4	5	4	3	2	1	3	5	4	6	1	2					
		1.38%	0.0%	1.17%	1.95%	1.29%	4.46%	1.69%	2.29%	0.36%	0.0%	0.80%	2.08%	1.99%	2.77%	1.63%	2.40%	1.75%	1.09%	0.50%	2.47%	1.19%	1.32%	1.73%	0.31%	1.05%					
30	"13. ""Демократическая партия России"""	39	1	1	2	5	2	0	5	1	0	6	1	3	0	1	0	2	0	0	1	2	2	1	1	2					
		0.43%	0.10%	0.19%	0.32%	0.71%	0.49%	0.0%	0.81%	0.36%	0.0%	0.53%	1.04%	1.49%	0.0%	0.32%	0.0%	1.16%	0.0%	0.0%	0.82%	0.47%	0.66%	0.28%	0.31%	1.05%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	3	1	3	5	3	2	5	3	0	12	0	2	1	1	1	1	0	1	0	2	3	7	0	2					
		0.64%	0.31%	0.19%	0.48%	0.71%	0.74%	0.37%	0.81%	1.09%	0.0%	1.07%	0.0%	0.99%	0.69%	0.32%	0.60%	0.58%	0.0%	0.50%	0.0%	0.47%	0.99%	2.02%	0.0%	1.05%					
32	"15. ""Партия СЛОН"""	13	0	2	0	2	1	2	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0					
		0.14%	0.0%	0.39%	0.0%	0.28%	0.24%	0.37%	0.16%	0.0%	0.0%	0.0%	0.0%	0.49%	0.69%	0.0%	0.0%	0.0%	0.0%	0.50%	0.82%	0.23%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	723	104	73	52	68	36	49	49	12	15	71	11	25	12	14	5	8	4	25	5	31	12	7	21	14					
		8.06%	10.98%	14.31%	8.45%	9.77%	8.93%	9.24%	8.03%	4.39%	13.15%	6.38%	11.45%	12.43%	8.33%	4.59%	3.01%	4.67%	2.18%	12.69%	4.13%	7.43%	3.96%	2.02%	6.64%	7.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	4	0	1	4	3	0	3	2	0	2	0	2	0	0	0	1	1	2	1	1	1	1	1	0					
		0.33%	0.42%	0.0%	0.16%	0.57%	0.74%	0.0%	0.49%	0.73%	0.0%	0.17%	0.0%	0.99%	0.0%	0.0%	0.0%	0.58%	0.54%	1.01%	0.82%	0.23%	0.33%	0.28%	0.31%	0.0%					
35	"18. ""ЛДПР"""	1484	131	90	80	92	77	114	105	38	10	246	24	34	11	58	14	15	38	35	8	66	41	87	46	24					
		16.55%	13.83%	17.64%	13.00%	13.21%	19.10%	21.50%	17.21%	13.91%	8.77%	22.12%	25.0%	16.91%	7.63%	19.01%	8.43%	8.77%	20.76%	17.76%	6.61%	15.82%	13.53%	25.21%	14.55%	12.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	165	20	7	8	8	3	18	12	2	0	18	0	7	3	5	5	5	3	3	2	7	6	6	8	9					
		1.84%	2.11%	1.37%	1.30%	1.14%	0.74%	3.39%	1.96%	0.73%	0.0%	1.61%	0.0%	3.48%	2.08%	1.63%	3.01%	2.92%	1.63%	1.52%	1.65%	1.67%	1.98%	1.73%	2.53%	4.73%					
37	"20. ""Политическая партия ""Единая Россия"""	2473	266	140	191	204	97	145	153	50	33	349	23	58	72	74	68	78	58	33	37	74	61	68	101	40					
		27.58%	28.08%	27.45%	31.05%	29.31%	24.06%	27.35%	25.08%	18.31%	28.94%	31.38%	23.95%	28.85%	50.0%	24.26%	40.96%	45.61%	31.69%	16.75%	30.57%	17.74%	20.13%	19.71%	31.96%	21.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	2	1	0	3	5	1	1	2	0	4	0	3	1	1	0	1	1	3	0	4	3	2	5	0					
		0.47%	0.21%	0.19%	0.0%	0.43%	1.24%	0.18%	0.16%	0.73%	0.0%	0.35%	0.0%	1.49%	0.69%	0.32%	0.0%	0.58%	0.54%	1.52%	0.0%	0.95%	0.99%	0.57%	1.58%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	3	1	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1					
		0.13%	0.31%	0.19%	0.0%	0.0%	0.49%	0.18%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.31%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1659	248	107	112	142	64	66	106	115	40	144	11	11	12	62	31	26	22	37	28	89	55	58	41	32					
		18.50%	26.18%	20.98%	18.21%	20.40%	15.88%	12.45%	17.37%	42.12%	35.08%	12.94%	11.45%	5.47%	8.33%	20.32%	18.67%	15.20%	12.02%	18.78%	23.14%	21.34%	18.15%	16.81%	12.97%	16.84%					
																															
41	Против всех	443	56	33	35	26	11	27	35	13	2	55	10	4	1	30	5	2	2	7	4	14	30	17	20	4					
		4.94%	5.91%	6.47%	5.69%	3.73%	2.72%	5.09%	5.73%	4.76%	1.75%	4.94%	10.41%	1.99%	0.69%	9.83%	3.01%	1.16%	1.09%	3.55%	3.30%	3.35%	9.90%	4.92%	6.32%	2.10%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
