Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Каменская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723					
		10.28%	4.55%	10.18%	11.05%	13.75%	9.93%	8.13%	6.99%	11.89%	9.84%	10.74%	12.16%	14.65%	8.78%	12.46%	11.92%	9.57%	7.23%	10.29%	7.44%	8.93%	13.93%	11.14%	10.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	92	2	1	3	1	0	4	1	4	2	2	3	1	3	3	1	0	1	6	12	12	6	14	10					
		0.85%	0.76%	0.36%	0.77%	0.27%	0.00%	0.81%	0.30%	1.03%	0.32%	0.83%	0.74%	0.64%	0.61%	0.91%	0.52%	0.00%	1.20%	1.47%	1.37%	1.25%	0.65%	1.39%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2817	44	40	98	72	54	146	63	97	153	53	79	41	89	73	49	38	9	78	288	356	261	328	308					
		26.11%	16.67%	14.55%	25.19%	19.41%	18.49%	29.67%	19.15%	25.06%	24.29%	21.90%	19.60%	26.11%	18.16%	22.19%	25.39%	13.48%	10.84%	19.12%	32.95%	36.97%	28.40%	32.64%	30.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	101	0	2	5	1	2	6	2	3	4	0	3	0	2	1	0	1	1	5	12	15	10	16	10					
		0.94%	0.00%	0.73%	1.29%	0.27%	0.68%	1.22%	0.61%	0.78%	0.63%	0.00%	0.74%	0.00%	0.41%	0.30%	0.00%	0.35%	1.20%	1.23%	1.37%	1.56%	1.09%	1.59%	0.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4507	163	139	159	178	159	204	138	151	291	121	183	68	276	143	78	165	46	176	308	300	338	334	389					
		41.77%	61.74%	50.55%	40.87%	47.98%	54.45%	41.46%	41.95%	39.02%	46.19%	50.00%	45.41%	43.31%	56.33%	43.47%	40.41%	58.51%	55.42%	43.14%	35.24%	31.15%	36.78%	33.23%	38.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	0	0	1	1	3	3	0	6	1	0	0	0	1	0	3	0	0	3	5	4	4	6	6					
		0.44%	0.00%	0.00%	0.26%	0.27%	1.03%	0.61%	0.00%	1.55%	0.16%	0.00%	0.00%	0.00%	0.20%	0.00%	1.55%	0.00%	0.00%	0.74%	0.57%	0.42%	0.44%	0.60%	0.59%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
