Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Бековская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	0	3	8	3	2	0	0	5	0	0	1	1	0	0	2	0	0	0	1	1	0	3					
		0.30%	0.00%	0.42%	0.71%	0.28%	0.44%	0.00%	0.00%	1.15%	0.00%	0.00%	0.16%	0.27%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.48%	0.33%	0.00%	0.33%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	2	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.07%	0.00%	0.00%	0.18%	0.00%	0.00%	0.63%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	944	52	71	127	92	36	41	28	30	23	11	80	34	15	2	11	10	6	44	31	24	86	90					
		9.33%	7.02%	9.94%	11.22%	8.70%	7.84%	12.89%	9.09%	6.93%	9.58%	4.00%	12.60%	9.14%	7.94%	2.02%	5.50%	4.88%	4.58%	11.76%	14.90%	8.03%	10.40%	10.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3					
		0.09%	0.00%	0.28%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	1	2	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0					
		0.08%	0.00%	0.14%	0.18%	0.19%	0.22%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	578	36	74	78	71	33	13	10	13	11	7	25	17	4	1	15	10	7	11	11	10	55	66					
		5.71%	4.86%	10.36%	6.89%	6.72%	7.19%	4.09%	3.25%	3.00%	4.58%	2.55%	3.94%	4.57%	2.12%	1.01%	7.50%	4.88%	5.34%	2.94%	5.29%	3.34%	6.65%	7.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	343	18	32	48	55	13	7	6	5	3	6	22	14	5	0	7	6	3	15	5	7	37	29					
		3.39%	2.43%	4.48%	4.24%	5.20%	2.83%	2.20%	1.95%	1.15%	1.25%	2.18%	3.46%	3.76%	2.65%	0.00%	3.50%	2.93%	2.29%	4.01%	2.40%	2.34%	4.47%	3.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	64	5	9	7	4	1	0	4	1	2	3	15	1	0	1	0	0	0	1	0	1	6	3					
		0.63%	0.67%	1.26%	0.62%	0.38%	0.22%	0.00%	1.30%	0.23%	0.83%	1.09%	2.36%	0.27%	0.00%	1.01%	0.00%	0.00%	0.00%	0.27%	0.00%	0.33%	0.73%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7845	616	510	817	785	365	250	250	368	190	243	470	297	164	94	153	171	113	289	155	236	625	684					
		77.55%	83.13%	71.43%	72.17%	74.27%	79.52%	78.62%	81.17%	84.99%	79.17%	88.36%	74.02%	79.84%	86.77%	94.95%	76.50%	83.41%	86.26%	77.27%	74.52%	78.93%	75.57%	76.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	1	6	4	0	0	0	0	2	0	2	2	0	0	0	3	0	0	2	1	1	0					
		0.24%	0.00%	0.14%	0.53%	0.38%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.31%	0.54%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	0.96%	0.33%	0.12%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
