Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Бековская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	174	9	7	25	14	10	7	10	8	5	3	13	0	4	0	10	0	1	10	5	3	12	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	58	2	4	9	3	1	2	0	4	0	1	3	1	2	0	3	2	1	1	5	4	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	111	11	13	10	21	0	0	0	2	0	2	2	7	1	3	0	5	2	0	0	2	18	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	754	41	53	111	133	30	10	10	30	13	15	53	35	7	3	18	9	3	22	9	9	62	78					
		6.72%	4.64%	7.15%	7.87%	8.84%	7.04%	3.17%	3.38%	7.46%	5.37%	6.49%	7.71%	9.46%	4.64%	3.45%	8.78%	4.27%	3.03%	6.51%	3.63%	2.98%	6.53%	6.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	880	72	72	120	121	46	18	9	23	9	18	41	34	6	5	19	19	3	20	24	12	103	86					
		7.84%	8.14%	9.72%	8.51%	8.05%	10.80%	5.71%	3.04%	5.72%	3.72%	7.79%	5.97%	9.19%	3.97%	5.75%	9.27%	9.00%	3.03%	5.92%	9.68%	3.97%	10.85%	7.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	62	10	11	5	13	5	1	2	2	0	1	3	3	0	0	0	1	0	1	0	0	1	3					
		0.55%	1.13%	1.48%	0.35%	0.86%	1.17%	0.32%	0.68%	0.50%	0.00%	0.43%	0.44%	0.81%	0.00%	0.00%	0.00%	0.47%	0.00%	0.30%	0.00%	0.00%	0.11%	0.27%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1304	55	87	173	200	31	34	31	44	29	14	98	50	17	12	25	26	19	54	25	18	127	135					
		11.62%	6.22%	11.74%	12.27%	13.30%	7.28%	10.79%	10.47%	10.95%	11.98%	6.06%	14.26%	13.51%	11.26%	13.79%	12.20%	12.32%	19.19%	15.98%	10.08%	5.96%	13.38%	12.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	72	1	8	10	16	1	4	0	0	0	2	2	1	0	0	0	3	0	0	4	0	4	16					
		0.64%	0.11%	1.08%	0.71%	1.06%	0.23%	1.27%	0.00%	0.00%	0.00%	0.87%	0.29%	0.27%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	1.61%	0.00%	0.42%	1.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7908	696	504	969	1006	277	248	220	279	176	180	475	234	121	67	141	152	74	240	183	237	634	795					
		70.46%	78.73%	68.02%	68.72%	66.89%	65.02%	78.73%	74.32%	69.40%	72.73%	77.92%	69.14%	63.24%	80.13%	77.01%	68.78%	72.04%	74.75%	71.01%	73.79%	78.48%	66.81%	70.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	2	0	2	5	1	0	1	1	0	0	0	0	0	0	2	0	0	0	2	2	5	5					
		0.25%	0.23%	0.00%	0.14%	0.33%	0.23%	0.00%	0.34%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.81%	0.66%	0.53%	0.44%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
