7	Число избирательных бюллетеней в переносных ящиках для голосования	347	12	8	3	7	0	7	8	12	5	21	7	9	13	0	6	0	13	10	3	0	8	1	5	0	11	21	9	9	0	0	8	0	6	9	0	8	30	0	0	5	0	0	7	0	62	4	0					
8	Число бюллетеней в стационарных ящиках для голосования	71125	1564	1781	1141	1323	1201	1365	1820	1235	1402	1590	1418	1328	1382	1503	986	1711	1430	1521	1687	1023	1380	1701	1199	1633	950	1564	1881	1042	1234	2090	1605	1580	1720	1824	1627	1985	1254	1862	1843	1636	1706	1300	1510	2200	1614	1662	1112					
9	Число недействительных избирательных бюллетеней	176	5	0	3	1	2	5	4	24	0	0	1	3	4	5	10	19	8	1	4	4	5	11	1	2	2	0	6	0	0	0	11	0	0	0	0	0	1	0	28	0	4	0	0	0	0	0	2					
10	Число действительных избирательных бюллетеней	71296	1571	1789	1141	1329	1199	1367	1824	1223	1407	1611	1424	1334	1391	1498	982	1692	1435	1530	1686	1019	1383	1691	1203	1631	959	1585	1884	1051	1234	2090	1602	1580	1726	1833	1627	1993	1283	1862	1815	1641	1702	1300	1517	2200	1676	1666	1110					
11	Число полученных открепительных  удостоверений	235	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	21	0	0	0	3	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	3	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0					
14	Число неиспользованных открепительных удостоверений	214	5	5	5	2	4	4	5	5	4	4	5	5	5	5	4	5	4	5	5	4	2	5	5	4	4	5	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	4	4	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	145	2	0	3	1	1	4	6	4	3	5	5	2	3	1	1	7	3	0	4	1	1	7	2	1	1	16	1	2	3	0	3	3	2	3	0	3	1	8	2	0	1	2	5	0	4	2	16					
		0.20%	0.13%	0.00%	0.26%	0.08%	0.08%	0.29%	0.33%	0.32%	0.21%	0.31%	0.35%	0.15%	0.22%	0.07%	0.10%	0.41%	0.21%	0.00%	0.24%	0.10%	0.07%	0.41%	0.17%	0.06%	0.10%	1.01%	0.05%	0.19%	0.24%	0.00%	0.19%	0.19%	0.12%	0.16%	0.00%	0.15%	0.08%	0.43%	0.11%	0.00%	0.06%	0.15%	0.33%	0.00%	0.24%	0.12%	1.44%					
19	Жириновский Владимир Вольфович	349	7	0	8	2	6	8	12	8	10	7	4	7	7	3	4	10	31	1	10	4	4	10	8	6	4	16	8	3	9	10	4	7	5	7	12	5	3	9	20	2	5	7	9	0	2	9	16					
		0.49%	0.44%	0.00%	0.70%	0.15%	0.50%	0.58%	0.66%	0.64%	0.71%	0.43%	0.28%	0.52%	0.50%	0.20%	0.40%	0.58%	2.15%	0.07%	0.59%	0.39%	0.29%	0.59%	0.66%	0.37%	0.42%	1.01%	0.42%	0.29%	0.73%	0.48%	0.25%	0.44%	0.29%	0.38%	0.74%	0.25%	0.23%	0.48%	1.09%	0.12%	0.29%	0.54%	0.59%	0.00%	0.12%	0.54%	1.44%					
20	Зюганов Геннадий Андреевич	5555	42	182	93	142	41	104	155	96	142	146	219	112	141	141	86	165	229	201	144	29	23	144	100	52	34	127	165	100	25	200	137	22	28	27	147	215	112	149	145	159	63	134	123	190	103	133	88					
		7.77%	2.66%	10.17%	8.13%	10.68%	3.41%	7.58%	8.48%	7.70%	10.09%	9.06%	15.37%	8.38%	10.11%	9.38%	8.67%	9.64%	15.87%	13.13%	8.52%	2.83%	1.66%	8.46%	8.31%	3.18%	3.54%	8.01%	8.73%	9.51%	2.03%	9.57%	8.49%	1.39%	1.62%	1.47%	9.04%	10.79%	8.72%	8.00%	7.87%	9.69%	3.69%	10.31%	8.11%	8.64%	6.15%	7.98%	7.91%					
21	Медведев Дмитрий Анатольевич	65247	1520	1607	1037	1184	1151	1251	1651	1115	1252	1453	1196	1213	1240	1353	891	1510	1172	1328	1528	985	1355	1530	1093	1572	920	1426	1710	946	1197	1880	1458	1548	1691	1796	1468	1770	1167	1696	1648	1480	1633	1157	1380	2010	1567	1522	990					
		91.29%	96.45%	89.83%	90.65%	89.02%	95.84%	91.18%	90.32%	89.41%	88.98%	90.19%	83.93%	90.73%	88.89%	90.02%	89.82%	88.25%	81.22%	86.74%	90.41%	96.29%	97.62%	89.89%	90.78%	96.26%	95.73%	89.97%	90.48%	90.01%	97.00%	89.95%	90.39%	97.97%	97.97%	97.98%	90.23%	88.81%	90.89%	91.08%	89.42%	90.19%	95.72%	89.00%	90.97%	91.36%	93.50%	91.36%	89.03%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
