Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Ульяновск, Железнодорожная"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1560	0	35	35	40	60	60	60	50	50	50	20	20	50	20	20	50	30	30	30	20	20	20	60	50	60	60	60	50	50	40	40	40	40	50	30	50	60	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	763	0	31	24	40	40	53	16	18	15	15	16	11	19	20	5	25	15	19	21	20	18	16	30	30	32	29	35	20	23	9	5	24	5	12	0	15	20	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1295	706	77	21	29	24	14	8	19	21	9	16	24	8	15	13	11	14	11	20	13	9	31	10	17	14	11	5	15	12	7	20	16	3	8	6	10	13	15					
14	Число погашенных неиспользованных открепительных удостоверений	797	0	4	11	0	20	7	44	32	35	35	4	9	31	0	15	25	15	11	9	0	2	4	30	20	28	31	25	30	27	31	35	16	35	38	30	35	40	33					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1073	41	33	37	42	44	75	19	36	24	18	30	15	26	33	14	39	46	42	40	20	30	31	47	38	24	26	44	23	26	11	11	13	9	9	2	20	22	13					
		2.50%	2.15%	1.84%	3.76%	3.23%	3.03%	5.01%	1.84%	3.15%	2.29%	2.33%	2.55%	1.59%	2.80%	2.44%	2.38%	3.02%	3.10%	3.12%	3.04%	1.74%	2.22%	3.05%	3.07%	2.91%	1.78%	1.80%	3.33%	2.52%	2.61%	2.12%	1.70%	0.97%	1.75%	1.33%	1.38%	1.74%	1.67%	1.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	508	14	47	19	23	41	36	11	7	4	14	9	14	2	9	9	9	23	15	12	11	18	11	16	26	9	29	16	6	8	11	3	9	1	2	2	2	6	4					
		1.18%	0.73%	2.63%	1.93%	1.77%	2.82%	2.41%	1.07%	0.61%	0.38%	1.81%	0.76%	1.49%	0.22%	0.66%	1.53%	0.70%	1.55%	1.11%	0.91%	0.96%	1.33%	1.08%	1.05%	1.99%	0.67%	2.01%	1.21%	0.66%	0.80%	2.12%	0.46%	0.67%	0.19%	0.29%	1.38%	0.17%	0.46%	0.42%					
20	3.Политическая партия «Демократическая партия России»	64	2	15	1	2	2	1	0	4	2	0	3	0	0	2	0	1	0	2	3	1	0	2	0	3	1	1	2	1	2	1	5	0	0	0	0	3	0	2					
		0.15%	0.10%	0.84%	0.10%	0.15%	0.14%	0.07%	0.00%	0.35%	0.19%	0.00%	0.25%	0.00%	0.00%	0.15%	0.00%	0.08%	0.00%	0.15%	0.23%	0.09%	0.00%	0.20%	0.00%	0.23%	0.07%	0.07%	0.15%	0.11%	0.20%	0.19%	0.77%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.21%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6061	159	186	193	274	328	302	129	270	130	84	201	107	143	183	70	148	196	225	191	172	198	119	235	192	164	195	219	133	192	55	60	120	54	84	15	90	145	100					
		14.10%	8.33%	10.40%	19.59%	21.04%	22.56%	20.19%	12.50%	23.60%	12.40%	10.85%	17.08%	11.36%	15.39%	13.52%	11.90%	11.47%	13.22%	16.70%	14.52%	14.94%	14.64%	11.72%	15.35%	14.72%	12.19%	13.49%	16.58%	14.58%	19.26%	10.62%	9.27%	8.96%	10.49%	12.39%	10.34%	7.82%	11.01%	10.47%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	304	8	16	7	9	25	16	2	10	9	2	19	9	6	2	2	7	13	6	5	9	7	9	6	9	8	3	10	4	15	7	4	14	4	4	0	6	4	8					
		0.71%	0.42%	0.89%	0.71%	0.69%	1.72%	1.07%	0.19%	0.87%	0.86%	0.26%	1.61%	0.96%	0.65%	0.15%	0.34%	0.54%	0.88%	0.45%	0.38%	0.78%	0.52%	0.89%	0.39%	0.69%	0.59%	0.21%	0.76%	0.44%	1.50%	1.35%	0.62%	1.04%	0.78%	0.59%	0.00%	0.52%	0.30%	0.84%					
23	6.Политическая партия «Партия социальной справедливости»	91	4	5	2	3	2	1	1	2	3	1	0	1	2	6	0	0	5	5	1	3	6	5	3	5	3	4	5	1	1	1	0	0	0	3	0	2	3	2					
		0.21%	0.21%	0.28%	0.20%	0.23%	0.14%	0.07%	0.10%	0.17%	0.29%	0.13%	0.00%	0.11%	0.22%	0.44%	0.00%	0.00%	0.34%	0.37%	0.08%	0.26%	0.44%	0.49%	0.20%	0.38%	0.22%	0.28%	0.38%	0.11%	0.10%	0.19%	0.00%	0.00%	0.00%	0.44%	0.00%	0.17%	0.23%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	4311	126	373	74	116	134	136	124	109	129	79	85	78	69	158	68	128	142	121	124	110	138	119	140	131	130	149	121	71	102	56	51	147	54	56	11	107	122	123					
		10.03%	6.60%	20.85%	7.51%	8.91%	9.22%	9.09%	12.02%	9.53%	12.31%	10.21%	7.22%	8.28%	7.43%	11.67%	11.56%	9.92%	9.58%	8.98%	9.43%	9.56%	10.21%	11.72%	9.14%	10.05%	9.67%	10.30%	9.16%	7.79%	10.23%	10.81%	7.88%	10.97%	10.49%	8.26%	7.59%	9.30%	9.26%	12.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4571	160	148	96	115	153	180	132	133	121	74	141	115	111	169	58	169	167	145	126	102	169	101	196	169	138	177	155	113	96	54	49	121	34	51	13	92	151	77					
		10.63%	8.39%	8.27%	9.75%	8.83%	10.52%	12.03%	12.79%	11.63%	11.55%	9.56%	11.98%	12.21%	11.95%	12.48%	9.86%	13.10%	11.26%	10.76%	9.58%	8.86%	12.50%	9.95%	12.80%	12.96%	10.26%	12.24%	11.73%	12.39%	9.63%	10.42%	7.57%	9.03%	6.60%	7.52%	8.97%	7.99%	11.47%	8.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	464	17	31	19	10	17	16	8	12	16	7	13	15	10	10	6	13	23	10	17	16	14	14	7	19	5	9	21	6	14	7	7	14	18	2	0	7	6	8					
		1.08%	0.89%	1.73%	1.93%	0.77%	1.17%	1.07%	0.78%	1.05%	1.53%	0.90%	1.10%	1.59%	1.08%	0.74%	1.02%	1.01%	1.55%	0.74%	1.29%	1.39%	1.04%	1.38%	0.46%	1.46%	0.37%	0.62%	1.59%	0.66%	1.40%	1.35%	1.08%	1.04%	3.50%	0.29%	0.00%	0.61%	0.46%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24553	1338	859	504	664	652	669	586	539	584	481	658	569	530	766	352	756	834	754	772	682	738	583	855	680	820	815	697	534	522	302	443	890	330	459	101	804	829	602					
		57.10%	70.13%	48.02%	51.17%	50.99%	44.84%	44.72%	56.78%	47.12%	55.73%	62.14%	55.90%	60.40%	57.05%	56.57%	59.86%	58.60%	56.24%	55.98%	58.71%	59.25%	54.59%	57.44%	55.85%	52.15%	60.97%	56.36%	52.76%	58.55%	52.36%	58.30%	68.47%	66.42%	64.08%	67.70%	69.66%	69.85%	62.95%	63.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	495	15	33	20	32	36	44	10	12	9	6	8	11	14	8	3	8	22	11	12	17	18	15	11	13	11	22	21	10	7	5	7	4	5	1	0	0	9	5					
		1.15%	0.79%	1.84%	2.03%	2.46%	2.48%	2.94%	0.97%	1.05%	0.86%	0.78%	0.68%	1.17%	1.51%	0.59%	0.51%	0.62%	1.48%	0.82%	0.91%	1.48%	1.33%	1.48%	0.72%	0.99%	0.82%	1.52%	1.59%	1.10%	0.70%	0.97%	1.08%	0.30%	0.97%	0.15%	0.00%	0.00%	0.68%	0.52%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
