Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Урицкая																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715					
		1.43%	2.12%	5.41%	1.92%	1.04%	0.65%	1.07%	0.0%	0.0%	0.71%	0.97%	1.31%	1.50%	2.94%	1.36%	0.55%	1.21%	1.84%	1.72%	1.46%	1.08%					
37	"20. ""Политическая партия ""Единая Россия"""	6055	284	179	310	305	265	256	227	184	536	172	229	237	148	86	231	153	305	541	735	672					
		54.06%	60.29%	50.99%	74.51%	63.54%	86.88%	68.81%	68.78%	78.96%	64.11%	55.66%	60.10%	59.54%	43.65%	29.45%	63.98%	62.19%	56.27%	40.61%	44.78%	42.96%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	2	0	0	0	0	1	0	0	1	0	0	6	1	1	1	1	0	0	5	2					
		0.18%	0.42%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.11%	0.0%	0.0%	1.50%	0.29%	0.34%	0.27%	0.40%	0.0%	0.0%	0.30%	0.12%					
39	"22. ""Развитие предпринимательства"""	19	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	6	7	3					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.32%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.45%	0.42%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1369	54	37	35	25	13	19	42	20	88	31	37	34	39	25	24	17	77	211	268	273					
		12.22%	11.46%	10.54%	8.41%	5.20%	4.26%	5.10%	12.72%	8.58%	10.52%	10.03%	9.71%	8.54%	11.50%	8.56%	6.64%	6.91%	14.20%	15.84%	16.33%	17.45%					
																											
41	Против всех	463	17	15	11	4	2	4	7	1	21	18	16	20	19	8	9	6	22	94	92	77					
		4.13%	3.60%	4.27%	2.64%	0.83%	0.65%	1.07%	2.12%	0.42%	2.51%	5.82%	4.19%	5.02%	5.60%	2.73%	2.49%	2.43%	4.05%	7.05%	5.60%	4.92%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
