Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Благоварская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	335	23	27	5	0	0	7	8	0	7	6	9	0	0	3	8	55	3	7	3	3	48	4	14	2	8	20	1	11	24	2	7	5	7	8					
		1.79%	1.85%	3.27%	0.33%	0.00%	0.00%	2.06%	5.67%	0.00%	1.60%	1.30%	0.93%	0.00%	0.00%	1.79%	0.84%	7.74%	2.40%	1.13%	1.06%	0.91%	6.46%	2.58%	7.91%	0.71%	5.76%	3.45%	0.51%	1.13%	2.28%	0.17%	0.40%	1.17%	2.37%	1.79%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	382	54	24	19	0	2	11	6	0	4	9	3	4	0	7	9	38	14	7	2	2	37	8	1	10	19	26	1	6	27	2	5	4	13	8					
		2.04%	4.34%	2.91%	1.25%	0.00%	1.39%	3.24%	4.26%	0.00%	0.91%	1.94%	0.31%	2.26%	0.00%	4.17%	0.94%	5.34%	11.20%	1.13%	0.71%	0.61%	4.98%	5.16%	0.56%	3.57%	13.67%	4.48%	0.51%	0.62%	2.57%	0.17%	0.29%	0.93%	4.41%	1.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	50	5	5	2	0	0	1	0	0	2	0	3	0	0	0	5	0	0	0	1	0	5	1	0	2	0	1	0	3	3	1	7	0	0	3					
		0.27%	0.40%	0.61%	0.13%	0.00%	0.00%	0.29%	0.00%	0.00%	0.46%	0.00%	0.31%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.35%	0.00%	0.67%	0.65%	0.00%	0.71%	0.00%	0.17%	0.00%	0.31%	0.29%	0.08%	0.40%	0.00%	0.00%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2471	128	108	196	19	16	32	15	48	41	35	181	18	67	8	83	111	14	148	15	9	157	10	44	33	34	75	3	111	91	218	310	21	36	36					
		13.20%	10.30%	13.08%	12.89%	9.36%	11.11%	9.44%	10.64%	19.59%	9.36%	7.56%	18.78%	10.17%	15.44%	4.76%	8.71%	15.61%	11.20%	23.99%	5.30%	2.74%	21.13%	6.45%	24.86%	11.79%	24.46%	12.93%	1.53%	11.38%	8.66%	18.44%	17.73%	4.91%	12.20%	8.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	5	9	3	0	0	2	0	0	4	1	4	0	0	0	4	2	1	5	2	0	4	0	1	1	0	0	0	4	5	1	24	1	2	2					
		0.46%	0.40%	1.09%	0.20%	0.00%	0.00%	0.59%	0.00%	0.00%	0.91%	0.22%	0.41%	0.00%	0.00%	0.00%	0.42%	0.28%	0.80%	0.81%	0.71%	0.00%	0.54%	0.00%	0.56%	0.36%	0.00%	0.00%	0.00%	0.41%	0.48%	0.08%	1.37%	0.23%	0.68%	0.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15262	1027	639	1280	184	126	286	112	194	376	412	756	155	367	150	837	495	93	445	259	312	477	132	111	229	78	451	191	837	896	946	1392	397	237	383					
		81.53%	82.62%	77.36%	84.21%	90.64%	87.50%	84.37%	79.43%	79.18%	85.84%	88.98%	78.42%	87.57%	84.56%	89.29%	87.83%	69.62%	74.40%	72.12%	91.52%	95.12%	64.20%	85.16%	62.71%	81.79%	56.12%	77.76%	97.45%	85.85%	85.25%	80.03%	79.63%	92.76%	80.34%	85.49%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	1	1	3	0	0	0	0	0	2	0	3	0	0	0	2	0	0	1	1	1	0	0	0	0	0	1	0	1	2	0	3	0	0	0					
		0.12%	0.08%	0.12%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.31%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.16%	0.35%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.10%	0.19%	0.00%	0.17%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
