Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Предгорная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3656	98	135	56	141	171	130	145	135	119	141	24	31	12	162	134	117	96	76	88	104	15	12	7	74	109	40	58	96	108	96	81	73	22	12	22	14	48	40	99	177	103	70	87	78					
		10.28%	9.03%	9.50%	9.76%	11.57%	13.88%	9.17%	9.28%	8.66%	11.19%	10.32%	5.66%	4.17%	6.67%	11.27%	9.18%	8.90%	13.95%	15.20%	10.45%	11.18%	8.20%	12.37%	5.22%	12.25%	10.46%	9.80%	15.43%	10.87%	12.26%	9.64%	12.72%	18.96%	17.60%	9.38%	7.19%	5.00%	10.15%	8.05%	10.11%	10.66%	9.15%	10.51%	9.62%	9.90%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	200	7	5	3	4	4	4	6	5	8	6	0	1	0	15	4	4	7	1	3	0	1	0	0	7	18	7	2	13	18	5	4	3	0	0	1	4	7	1	1	2	8	3	5	3					
		0.56%	0.65%	0.35%	0.52%	0.33%	0.32%	0.28%	0.38%	0.32%	0.75%	0.44%	0.00%	0.13%	0.00%	1.04%	0.27%	0.30%	1.02%	0.20%	0.36%	0.00%	0.55%	0.00%	0.00%	1.16%	1.73%	1.72%	0.53%	1.47%	2.04%	0.50%	0.63%	0.78%	0.00%	0.00%	0.33%	1.43%	1.48%	0.20%	0.10%	0.12%	0.71%	0.45%	0.55%	0.38%					
23	6.Политическая партия «Партия социальной справедливости»	50	0	3	0	2	1	2	4	5	2	5	0	1	1	1	0	2	1	1	2	1	1	0	0	1	0	0	2	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	3					
		0.14%	0.00%	0.21%	0.00%	0.16%	0.08%	0.14%	0.26%	0.32%	0.19%	0.37%	0.00%	0.13%	0.56%	0.07%	0.00%	0.15%	0.15%	0.20%	0.24%	0.11%	0.55%	0.00%	0.00%	0.17%	0.00%	0.00%	0.53%	0.00%	0.11%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.21%	0.00%	0.10%	0.06%	0.09%	0.15%	0.11%	0.38%					
24	7.Политическая партия «Либерально-демократическая партия России»	2223	62	108	48	93	95	59	77	90	44	65	17	16	12	95	86	82	53	21	85	77	15	7	10	30	38	21	17	43	45	89	16	22	8	3	26	9	29	40	79	153	74	44	72	48					
		6.25%	5.71%	7.60%	8.36%	7.63%	7.71%	4.16%	4.93%	5.77%	4.14%	4.76%	4.01%	2.15%	6.67%	6.61%	5.89%	6.24%	7.70%	4.20%	10.10%	8.28%	8.20%	7.22%	7.46%	4.97%	3.65%	5.15%	4.52%	4.87%	5.11%	8.94%	2.51%	5.71%	6.40%	2.34%	8.50%	3.21%	6.13%	8.05%	8.07%	9.22%	6.57%	6.61%	7.96%	6.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	7526	310	165	74	165	185	661	541	514	420	523	54	49	3	177	162	202	81	143	108	156	21	5	15	131	424	121	27	215	271	210	323	57	10	8	73	27	62	50	123	194	129	79	127	131					
		21.15%	28.57%	11.61%	12.89%	13.54%	15.02%	46.61%	34.61%	32.97%	39.51%	38.29%	12.74%	6.59%	1.67%	12.32%	11.10%	15.36%	11.77%	28.60%	12.83%	16.77%	11.48%	5.15%	11.19%	21.69%	40.69%	29.66%	7.18%	24.35%	30.76%	21.08%	50.71%	14.81%	8.00%	6.25%	23.86%	9.64%	13.11%	10.06%	12.56%	11.69%	11.46%	11.86%	14.05%	16.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	221	10	3	2	11	9	6	17	12	4	8	1	5	0	10	10	5	9	4	12	5	0	0	2	5	3	4	3	8	6	3	2	0	1	0	0	4	1	4	4	10	3	7	6	2					
		0.62%	0.92%	0.21%	0.35%	0.90%	0.73%	0.42%	1.09%	0.77%	0.38%	0.59%	0.24%	0.67%	0.00%	0.70%	0.69%	0.38%	1.31%	0.80%	1.43%	0.54%	0.00%	0.00%	1.49%	0.83%	0.29%	0.98%	0.80%	0.91%	0.68%	0.30%	0.31%	0.00%	0.80%	0.00%	0.00%	1.43%	0.21%	0.80%	0.41%	0.60%	0.27%	1.05%	0.66%	0.25%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20303	563	939	354	747	710	494	720	735	447	574	311	617	145	907	1007	864	389	242	507	547	123	68	92	331	430	206	253	466	386	571	187	224	81	101	173	211	308	355	623	1054	755	431	564	491					
		57.07%	51.89%	66.08%	61.67%	61.28%	57.63%	34.84%	46.07%	47.15%	42.05%	42.02%	73.35%	83.04%	80.56%	63.12%	69.02%	65.70%	56.54%	48.40%	60.21%	58.82%	67.21%	70.10%	68.66%	54.80%	41.27%	50.49%	67.29%	52.77%	43.81%	57.33%	29.36%	58.18%	64.80%	78.91%	56.54%	75.36%	65.12%	71.43%	63.64%	63.49%	67.05%	64.71%	62.39%	62.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	232	5	9	2	13	8	4	12	18	4	5	4	7	0	13	9	5	5	0	8	7	0	1	0	3	4	1	3	10	4	5	2	1	1	0	0	3	4	2	5	18	14	2	5	6					
		0.65%	0.46%	0.63%	0.35%	1.07%	0.65%	0.28%	0.77%	1.15%	0.38%	0.37%	0.94%	0.94%	0.00%	0.90%	0.62%	0.38%	0.73%	0.00%	0.95%	0.75%	0.00%	1.03%	0.00%	0.50%	0.38%	0.25%	0.80%	1.13%	0.45%	0.50%	0.31%	0.26%	0.80%	0.00%	0.00%	1.07%	0.85%	0.40%	0.51%	1.08%	1.24%	0.30%	0.55%	0.76%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
