Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Воловская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922					
28	"11. ""Истинные патриоты России"""	9	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	3	0	0	0					
		0.12%	0.0%	0.0%	0.21%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.56%	0.51%	0.0%	0.22%	0.0%	0.0%	2.75%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	11	14	8	2	2	1	11	2	1	0	3	1	2	3	4	1	1	4	1	0	1	3	2	0					
		1.11%	1.31%	1.85%	1.75%	0.78%	0.8%	0.75%	2.28%	0.62%	0.54%	0.0%	2.0%	0.54%	0.66%	1.63%	2.25%	0.51%	0.97%	0.90%	0.40%	0.0%	0.91%	0.64%	1.21%	0.0%					
30	"13. ""Демократическая партия России"""	19	1	4	4	0	0	0	3	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0					
		0.27%	0.11%	0.52%	0.87%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.40%	0.66%	0.54%	0.33%	0.54%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	1					
		0.17%	0.23%	0.0%	0.21%	0.0%	0.0%	0.0%	0.20%	0.31%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.60%	0.65%					
32	"15. ""Партия СЛОН"""	11	3	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0					
		0.15%	0.35%	0.13%	0.21%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.97%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	464	87	68	49	12	10	7	31	27	8	22	3	13	5	2	9	9	3	25	13	11	5	28	12	5					
		6.60%	10.36%	8.99%	10.76%	4.70%	4.0%	5.30%	6.44%	8.46%	4.37%	9.01%	2.0%	7.02%	1.66%	1.08%	5.08%	4.61%	2.91%	5.63%	5.32%	4.64%	4.58%	6.06%	7.27%	3.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	1	1	1	1	2	1	3	2	4	2	1	1	1	1	2	1	1	2	1	1	0	1	2	0					
		0.47%	0.11%	0.13%	0.21%	0.39%	0.8%	0.75%	0.62%	0.62%	2.18%	0.81%	0.66%	0.54%	0.33%	0.54%	1.12%	0.51%	0.97%	0.45%	0.40%	0.42%	0.0%	0.21%	1.21%	0.0%					
35	"18. ""ЛДПР"""	862	109	95	45	19	23	29	69	27	25	31	22	27	43	18	17	23	13	66	29	37	16	54	9	16					
		12.27%	12.99%	12.56%	9.89%	7.45%	9.2%	21.96%	14.34%	8.46%	13.66%	12.70%	14.66%	14.59%	14.33%	9.78%	9.60%	11.79%	12.62%	14.86%	11.88%	15.61%	14.67%	11.68%	5.45%	10.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	134	17	15	12	6	5	5	14	0	4	2	1	2	5	4	1	0	8	15	4	1	6	5	0	2					
		1.90%	2.02%	1.98%	2.63%	2.35%	2.0%	3.78%	2.91%	0.0%	2.18%	0.81%	0.66%	1.08%	1.66%	2.17%	0.56%	0.0%	7.76%	3.37%	1.63%	0.42%	5.50%	1.08%	0.0%	1.31%					
37	"20. ""Политическая партия ""Единая Россия"""	2258	253	240	170	108	84	31	167	59	51	55	52	63	73	57	46	88	30	153	116	70	32	173	57	30					
		32.16%	30.15%	31.74%	37.36%	42.35%	33.6%	23.48%	34.71%	18.49%	27.86%	22.54%	34.66%	34.05%	24.33%	30.97%	25.98%	45.12%	29.12%	34.45%	47.54%	29.53%	29.35%	37.44%	34.54%	19.73%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	3	2	1	1	3	2	0	0	1	1	2	1	1	0	0	1	2	1	0	0	2	0	0					
		0.35%	0.11%	0.39%	0.43%	0.39%	0.4%	2.27%	0.41%	0.0%	0.0%	0.40%	0.66%	1.08%	0.33%	0.54%	0.0%	0.0%	0.97%	0.45%	0.40%	0.0%	0.0%	0.43%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.02%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1275	117	103	72	42	30	25	71	135	26	64	9	42	94	26	37	32	10	66	25	50	20	97	40	42					
		18.15%	13.94%	13.62%	15.82%	16.47%	12.0%	18.93%	14.76%	42.31%	14.20%	26.22%	6.0%	22.70%	31.33%	14.13%	20.90%	16.41%	9.70%	14.86%	10.24%	21.09%	18.34%	20.99%	24.24%	27.63%					
																															
41	Против всех	423	72	64	27	12	16	5	27	26	12	16	11	9	20	14	9	3	3	24	11	6	1	14	7	14					
		6.02%	8.58%	8.46%	5.93%	4.70%	6.4%	3.78%	5.61%	8.15%	6.55%	6.55%	7.33%	4.86%	6.66%	7.60%	5.08%	1.53%	2.91%	5.40%	4.50%	2.53%	0.91%	3.03%	4.24%	9.21%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
