17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	13	2	0	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1					
		0.08%	0.22%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.32%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	2.22%	0.16%	0.00%	0.00%	0.00%	0.30%					
19	Жириновский Владимир Вольфович	67	9	2	2	1	11	0	0	1	1	4	2	1	1	1	0	5	2	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	2	1	2	2	1	5	0	0	2	1	2	0	1					
		0.44%	0.99%	0.27%	0.29%	0.14%	1.05%	0.00%	0.00%	0.46%	0.32%	2.08%	0.90%	0.75%	0.53%	0.30%	0.00%	3.14%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.74%	0.25%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.53%	0.83%	0.33%	0.32%	2.25%	0.00%	0.00%	0.32%	0.49%	0.96%	0.00%	0.30%					
20	Зюганов Геннадий Андреевич	156	12	5	4	1	14	1	4	1	2	17	5	0	4	2	1	5	3	3	0	2	1	1	1	3	6	7	8	1	1	0	2	1	1	1	1	0	12	1	2	6	1	3	1	1	3	1	2	1	1					
		1.02%	1.32%	0.66%	0.59%	0.14%	1.33%	0.98%	1.03%	0.46%	0.65%	8.85%	2.24%	0.00%	2.12%	0.61%	0.62%	3.14%	0.51%	1.17%	0.00%	0.97%	0.41%	1.20%	0.67%	0.68%	1.34%	2.97%	2.94%	0.25%	0.47%	0.00%	0.99%	0.33%	1.09%	0.61%	0.31%	0.00%	6.35%	0.53%	0.83%	0.98%	0.32%	1.35%	0.35%	2.22%	0.48%	0.49%	0.96%	0.36%	0.30%					
21	Медведев Дмитрий Анатольевич	15103	887	745	676	718	1021	101	386	215	306	170	215	133	184	327	160	148	581	254	111	204	244	82	149	440	442	229	261	405	211	74	201	303	91	163	325	257	173	187	236	607	308	213	288	43	621	201	204	277	326					
		98.43%	97.47%	99.07%	99.12%	99.72%	97.24%	99.02%	98.97%	99.08%	98.71%	88.54%	96.41%	99.25%	97.35%	99.09%	99.38%	93.08%	99.15%	98.83%	100.00%	99.03%	99.59%	98.80%	99.33%	99.10%	98.66%	97.03%	95.96%	99.51%	99.06%	100.00%	99.01%	99.67%	98.91%	99.39%	99.69%	100.00%	91.53%	98.94%	97.93%	98.70%	99.35%	95.95%	99.65%	95.56%	99.04%	99.01%	98.08%	99.64%	99.09%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
