Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Клетская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	184	5	4	3	1	4	6	3	1	1	1	1	3	1	9	8	16	39	1	4	11	2	3	7	4	4	2	5	5	1	29					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	143	4	0	3	0	2	6	1	0	0	0	0	3	1	9	8	16	29	1	2	11	1	3	3	4	0	1	5	1	0	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	71	1	2	1	3	2	1	0	1	2	1	0	1	0	4	1	10	13	3	2	3	2	5	1	1	1	1	1	1	1	6					
14	Число погашенных неиспользованных открепительных удостоверений	41	1	4	0	1	2	0	2	1	1	1	1	0	0	0	0	0	10	0	2	0	1	0	4	0	4	1	0	4	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1613	77	4	40	58	21	29	80	15	68	17	11	72	42	81	12	233	311	39	20	59	3	8	101	4	2	19	67	17	26	77					
		20.60%	20.05%	4.17%	14.23%	16.16%	23.86%	14.57%	22.86%	13.64%	30.09%	20.73%	11.34%	15.29%	28.97%	18.33%	25.53%	25.22%	28.09%	29.10%	19.61%	18.32%	7.89%	8.42%	24.51%	8.16%	3.64%	19.59%	18.61%	15.60%	27.37%	13.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1252	70	5	48	69	14	40	29	13	31	12	30	117	30	76	3	152	122	14	23	60	2	7	68	7	9	11	43	31	15	101					
		15.99%	18.23%	5.21%	17.08%	19.22%	15.91%	20.10%	8.29%	11.82%	13.72%	14.63%	30.93%	24.84%	20.69%	17.19%	6.38%	16.45%	11.02%	10.45%	22.55%	18.63%	5.26%	7.37%	16.50%	14.29%	16.36%	11.34%	11.94%	28.44%	15.79%	18.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	57	1	0	0	1	0	1	0	0	0	3	0	2	1	8	0	11	13	1	1	2	0	1	0	0	0	0	4	0	1	6					
		0.73%	0.26%	0.00%	0.00%	0.28%	0.00%	0.50%	0.00%	0.00%	0.00%	3.66%	0.00%	0.42%	0.69%	1.81%	0.00%	1.19%	1.17%	0.75%	0.98%	0.62%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	1.05%	1.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1741	77	15	53	49	7	33	81	20	39	18	9	121	20	118	8	205	254	32	21	101	16	24	71	5	3	15	127	19	9	171					
		22.23%	20.05%	15.63%	18.86%	13.65%	7.95%	16.58%	23.14%	18.18%	17.26%	21.95%	9.28%	25.69%	13.79%	26.70%	17.02%	22.19%	22.94%	23.88%	20.59%	31.37%	42.11%	25.26%	17.23%	10.20%	5.45%	15.46%	35.28%	17.43%	9.47%	30.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	2	0	4	4	0	1	3	0	1	0	0	4	4	9	0	11	18	1	0	6	0	2	6	0	2	4	6	0	4	5					
		1.24%	0.52%	0.00%	1.42%	1.11%	0.00%	0.50%	0.86%	0.00%	0.44%	0.00%	0.00%	0.85%	2.76%	2.04%	0.00%	1.19%	1.63%	0.75%	0.00%	1.86%	0.00%	2.11%	1.46%	0.00%	3.64%	4.12%	1.67%	0.00%	4.21%	0.90%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2977	154	71	130	178	46	91	155	61	87	32	47	153	48	142	22	300	368	44	37	90	15	51	161	33	38	48	110	41	40	184					
		38.02%	40.10%	73.96%	46.26%	49.58%	52.27%	45.73%	44.29%	55.45%	38.50%	39.02%	48.45%	32.48%	33.10%	32.13%	46.81%	32.47%	33.24%	32.84%	36.27%	27.95%	39.47%	53.68%	39.08%	67.35%	69.09%	49.48%	30.56%	37.61%	42.11%	33.21%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	5	0	0	1	1	1	0	0	1	0	1	1	0	3					
		0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	0.32%	0.45%	0.00%	0.00%	0.31%	2.63%	1.05%	0.00%	0.00%	1.82%	0.00%	0.28%	0.92%	0.00%	0.54%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
