Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Клетская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	494	82	86	3	7	28	2	14	1	1	43	9	0	26	11	5	8	5	28	0	11	2	19	2	1	20	21	20	3	4	2	22	1	7					
		5.77%	7.70%	8.15%	2.70%	3.43%	5.77%	3.77%	3.70%	2.04%	2.70%	8.05%	7.63%	0.00%	5.08%	5.31%	4.85%	16.00%	3.70%	6.07%	0.00%	10.68%	3.70%	4.75%	1.67%	1.82%	3.09%	6.36%	8.77%	3.30%	4.00%	1.96%	5.10%	0.81%	8.05%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	6	3	3	4	4	1	0	1	1	1	2	0	1	1	0	1	0	2	0	0	0	2	1	0	5	3	0	1	0	2	0	0	0					
		0.53%	0.56%	0.28%	2.70%	1.96%	0.82%	1.89%	0.00%	2.04%	2.70%	0.19%	1.69%	0.00%	0.20%	0.48%	0.00%	2.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.50%	0.83%	0.00%	0.77%	0.91%	0.00%	1.10%	0.00%	1.96%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5171	584	647	51	132	275	33	209	35	26	291	74	54	323	144	64	33	99	273	34	62	42	297	88	45	293	221	173	65	56	71	239	75	63					
		60.44%	54.84%	61.33%	45.95%	64.71%	56.70%	62.26%	55.29%	71.43%	70.27%	54.49%	62.71%	75.00%	63.09%	69.57%	62.14%	66.00%	73.33%	59.22%	64.15%	60.19%	77.78%	74.25%	73.33%	81.82%	45.22%	66.97%	75.88%	71.43%	56.00%	69.61%	55.45%	60.48%	72.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	4	4	0	4	0	0	4	0	1	2	0	0	1	0	1	0	0	1	0	0	0	3	0	1	0	3	1	0	0	0	0	0	1					
		0.36%	0.38%	0.38%	0.00%	1.96%	0.00%	0.00%	1.06%	0.00%	2.70%	0.37%	0.00%	0.00%	0.20%	0.00%	0.97%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.75%	0.00%	1.82%	0.00%	0.91%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
