Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    район Соколиная гора																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №3198	УИК №3199	УИК №3200	УИК №3201					
		1.42%	1.80%	1.72%	1.08%	1.06%	1.96%	1.43%	1.65%	0.98%	1.87%	1.36%	1.71%	2.04%	2.11%	1.06%	0.86%	1.75%	0.96%	0.46%	1.31%	1.23%	1.02%	1.78%	1.17%	0.79%	2.23%	1.62%	0.00%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16402	733	391	700	1188	665	522	699	654	719	384	567	412	780	869	851	661	582	557	628	676	588	758	765	134	567	206	32	114					
		52.08%	54.99%	44.94%	50.58%	60.21%	52.24%	46.77%	42.83%	49.06%	47.97%	43.49%	48.54%	46.77%	53.13%	57.36%	56.25%	48.07%	56.07%	51.67%	54.75%	51.76%	54.75%	51.99%	52.80%	52.96%	60.32%	66.67%	48.48%	71.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1884	82	76	107	81	71	88	152	103	119	77	101	63	79	67	55	100	37	44	41	72	40	88	89	10	23	8	2	9					
		5.98%	6.15%	8.74%	7.73%	4.11%	5.58%	7.89%	9.31%	7.73%	7.94%	8.72%	8.65%	7.15%	5.38%	4.42%	3.64%	7.27%	3.56%	4.08%	3.57%	5.51%	3.72%	6.04%	6.14%	3.95%	2.45%	2.59%	3.03%	5.63%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
