Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    район Соколиная гора																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №3291	УИК №3292	УИК №3293	УИК №3294					
		6.87%	14.99%	13.96%	12.69%	0.05%	12.25%	2.81%	9.17%	5.42%	10.55%	7.89%	12.54%	3.89%	10.21%	12.61%	3.35%	1.21%	5.57%	7.27%	5.29%	8.71%	6.25%	4.92%	5.86%	2.36%	2.24%	6.74%	0.76%	4.59%	10.56%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21885	365	183	822	1549	544	944	933	852	971	571	608	686	865	285	988	896	796	908	797	978	727	1183	1100	1508	1023	354	350	55	44					
		53.68%	32.97%	22.02%	50.40%	82.44%	37.65%	55.17%	50.62%	50.74%	51.98%	51.77%	42.37%	55.64%	49.34%	24.44%	60.21%	54.24%	55.39%	55.47%	52.06%	50.10%	49.93%	62.53%	57.56%	78.99%	79.06%	35.61%	66.67%	50.46%	30.99%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	244	9	9	0	1	9	4	19	9	15	7	13	8	16	18	13	11	4	6	9	10	10	15	6	5	5	9	2	1	1					
		0.60%	0.81%	1.08%	0.00%	0.05%	0.62%	0.23%	1.03%	0.54%	0.80%	0.63%	0.91%	0.65%	0.91%	1.54%	0.79%	0.67%	0.28%	0.37%	0.59%	0.51%	0.69%	0.79%	0.31%	0.26%	0.39%	0.91%	0.38%	0.92%	0.70%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
