Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Чернышевская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831					
23	6.Политическая партия «Партия социальной справедливости»	18	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	8	1	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.17%	0.13%	0.00%	10.67%	0.45%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2383	124	77	83	143	136	121	205	25	36	75	66	83	207	34	65	50	120	34	28	10	47	14	69	23	17	18	70	46	6	31	18	54	102	51	0	33	17	45					
		13.89%	17.15%	14.03%	17.18%	14.99%	16.43%	13.78%	16.76%	13.89%	16.44%	17.28%	18.03%	24.56%	12.41%	12.19%	15.70%	12.22%	18.87%	13.71%	16.09%	7.25%	9.55%	6.45%	12.34%	8.13%	7.94%	3.32%	16.28%	25.70%	9.84%	11.23%	10.47%	8.99%	13.62%	11.72%	0.00%	14.93%	8.54%	14.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	975	63	29	30	50	53	96	127	7	10	25	27	15	130	8	28	27	18	17	11	5	24	5	17	3	9	21	1	1	0	7	10	16	25	36	0	5	6	13					
		5.68%	8.71%	5.28%	6.21%	5.24%	6.40%	10.93%	10.38%	3.89%	4.57%	5.76%	7.38%	4.44%	7.79%	2.87%	6.76%	6.60%	2.83%	6.85%	6.32%	3.62%	4.88%	2.30%	3.04%	1.06%	4.21%	3.87%	0.23%	0.56%	0.00%	2.54%	5.81%	2.66%	3.34%	8.28%	0.00%	2.26%	3.02%	4.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	4	1	0	6	5	3	3	1	0	5	3	3	5	1	0	0	2	0	0	0	0	0	1	1	1	4	8	0	1	1	0	1	5	1	0	0	3	1					
		0.41%	0.55%	0.18%	0.00%	0.63%	0.60%	0.34%	0.25%	0.56%	0.00%	1.15%	0.82%	0.89%	0.30%	0.36%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.35%	0.47%	0.74%	1.86%	0.00%	1.64%	0.36%	0.00%	0.17%	0.67%	0.23%	0.00%	0.00%	1.51%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11678	456	383	331	644	536	539	708	125	133	246	182	165	1210	191	274	296	440	166	101	97	330	149	382	216	178	446	314	115	51	210	133	485	547	290	60	155	160	234					
		68.08%	63.07%	69.76%	68.53%	67.51%	64.73%	61.39%	57.89%	69.44%	60.73%	56.68%	49.73%	48.82%	72.54%	68.46%	66.18%	72.37%	69.18%	66.94%	58.05%	70.29%	67.07%	68.66%	68.34%	76.33%	83.18%	82.29%	73.02%	64.25%	83.61%	76.09%	77.33%	80.70%	73.03%	66.67%	80.00%	70.14%	80.40%	76.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	2	1	3	2	2	3	5	0	0	0	2	2	2	1	0	0	0	0	1	0	0	1	5	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1					
		0.21%	0.28%	0.18%	0.62%	0.21%	0.24%	0.34%	0.41%	0.00%	0.00%	0.00%	0.55%	0.59%	0.12%	0.36%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.46%	0.89%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.50%	0.33%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
