Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Нуримановская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №2962	УИК №2963	УИК №2964					
		1.96%	0.0%	1.46%	1.71%	0.94%	0.50%	0.97%	1.48%	1.22%	1.13%	3.17%	2.82%	3.49%	2.93%	1.87%	0.0%	1.64%	1.68%	0.0%	1.88%	2.74%	0.82%	2.18%	3.87%	1.37%	0.91%	1.44%	2.43%	1.62%	4.52%					
37	"20. ""Политическая партия ""Единая Россия"""	6280	399	333	233	503	174	194	91	203	120	220	218	247	201	162	95	201	192	128	138	261	153	139	253	272	77	61	409	360	243					
		49.32%	61.47%	69.66%	49.89%	59.17%	43.71%	62.98%	67.40%	62.26%	45.28%	36.78%	38.51%	39.20%	34.71%	60.67%	65.51%	47.29%	53.93%	60.66%	52.07%	71.70%	62.96%	50.54%	42.59%	53.54%	35.32%	29.46%	41.43%	41.66%	43.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	6	4	3	2	4	4	0	3	2	3	3	1	0	4	1	1	3	0	3	3	2	1	2	1	0	0	2	1	1					
		0.47%	0.92%	0.83%	0.64%	0.23%	1.00%	1.29%	0.0%	0.92%	0.75%	0.50%	0.53%	0.15%	0.0%	1.49%	0.68%	0.23%	0.84%	0.0%	1.13%	0.82%	0.82%	0.36%	0.33%	0.19%	0.0%	0.0%	0.20%	0.11%	0.18%					
39	"22. ""Развитие предпринимательства"""	38	0	0	1	1	2	1	0	3	0	3	1	7	2	0	0	2	0	0	4	1	0	0	3	0	0	0	3	4	0					
		0.29%	0.0%	0.0%	0.21%	0.11%	0.50%	0.32%	0.0%	0.92%	0.0%	0.50%	0.17%	1.11%	0.34%	0.0%	0.0%	0.47%	0.0%	0.0%	1.50%	0.27%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.30%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1458	66	42	37	107	72	36	11	30	38	109	104	93	81	35	23	38	36	20	26	18	14	43	41	38	30	21	101	112	36					
		11.45%	10.16%	8.78%	7.92%	12.58%	18.09%	11.68%	8.14%	9.20%	14.33%	18.22%	18.37%	14.76%	13.98%	13.10%	15.86%	8.94%	10.11%	9.47%	9.81%	4.94%	5.76%	15.63%	6.90%	7.48%	13.76%	10.14%	10.23%	12.96%	6.50%					
																																				
41	Против всех	320	19	14	11	8	8	3	2	10	4	17	12	22	17	9	2	10	5	9	7	9	7	7	19	15	7	5	17	28	17					
		2.51%	2.92%	2.92%	2.35%	0.94%	2.01%	0.97%	1.48%	3.06%	1.50%	2.84%	2.12%	3.49%	2.93%	3.37%	1.37%	2.35%	1.40%	4.26%	2.64%	2.47%	2.88%	2.54%	3.19%	2.95%	3.21%	2.41%	1.72%	3.24%	3.07%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
