Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Давлекановская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	496	27	21	24	13	35	30	43	34	30	37	21	19	7	5	6	6	0	1	12	4	2	11	3	0	5	0	5	2	2	3	3	10	6	3	5	2	7	1	4	2	16	9	7	0	2	11					
		2.23%	3.16%	2.22%	4.04%	2.11%	3.04%	2.67%	2.76%	2.13%	3.14%	3.61%	3.26%	2.43%	3.25%	2.21%	1.68%	1.75%	0.0%	0.36%	3.13%	1.42%	0.78%	3.80%	0.43%	0.0%	1.07%	0.0%	1.30%	0.71%	0.99%	1.96%	1.92%	1.34%	1.39%	2.11%	1.42%	0.55%	2.74%	0.70%	1.73%	1.16%	3.19%	2.38%	1.94%	0.0%	1.85%	3.53%					
37	"20. ""Политическая партия ""Единая Россия"""	9208	317	312	207	190	388	396	632	611	320	370	245	299	104	101	171	127	82	125	144	80	163	139	421	129	255	113	153	164	148	74	102	274	289	64	124	181	91	54	93	49	193	170	230	123	53	138					
		41.47%	37.16%	33.08%	34.90%	30.94%	33.79%	35.35%	40.61%	38.42%	33.50%	36.16%	38.10%	38.38%	48.37%	44.69%	47.89%	37.24%	27.60%	46.12%	37.59%	28.57%	63.67%	48.09%	60.66%	69.72%	55.07%	63.48%	39.94%	58.36%	73.26%	48.36%	65.38%	36.72%	67.36%	45.07%	35.32%	50.55%	35.68%	38.29%	40.43%	28.65%	38.52%	45.09%	64.06%	41.69%	49.07%	44.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	79	2	0	2	3	5	1	2	8	1	1	1	2	1	0	5	1	2	0	2	1	2	6	2	0	1	1	3	0	3	0	1	4	1	0	0	2	0	0	0	1	4	5	1	1	0	1					
		0.35%	0.23%	0.0%	0.33%	0.48%	0.43%	0.08%	0.12%	0.50%	0.10%	0.09%	0.15%	0.25%	0.46%	0.0%	1.40%	0.29%	0.67%	0.0%	0.52%	0.35%	0.78%	2.07%	0.28%	0.0%	0.21%	0.56%	0.78%	0.0%	1.48%	0.0%	0.64%	0.53%	0.23%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.58%	0.79%	1.32%	0.27%	0.33%	0.0%	0.32%					
39	"22. ""Развитие предпринимательства"""	92	0	3	6	2	7	9	14	3	4	2	3	3	0	2	1	1	2	0	4	0	1	1	5	0	0	3	2	0	0	0	3	0	2	0	2	0	0	1	0	0	3	0	0	0	0	3					
		0.41%	0.0%	0.31%	1.01%	0.32%	0.60%	0.80%	0.89%	0.18%	0.41%	0.19%	0.46%	0.38%	0.0%	0.88%	0.28%	0.29%	0.67%	0.0%	1.04%	0.0%	0.39%	0.34%	0.72%	0.0%	0.0%	1.68%	0.52%	0.0%	0.0%	0.0%	1.92%	0.0%	0.46%	0.0%	0.56%	0.0%	0.0%	0.70%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.96%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3423	163	245	109	108	191	220	226	238	151	161	120	107	31	25	39	61	54	42	43	59	16	45	91	5	47	13	60	28	14	31	7	111	31	30	60	29	58	9	38	34	58	50	30	87	12	36					
		15.41%	19.10%	25.98%	18.38%	17.58%	16.63%	19.64%	14.52%	14.96%	15.81%	15.73%	18.66%	13.73%	14.41%	11.06%	10.92%	17.88%	18.18%	15.49%	11.22%	21.07%	6.25%	15.57%	13.11%	2.70%	10.15%	7.30%	15.66%	9.96%	6.93%	20.26%	4.48%	14.87%	7.22%	21.12%	17.09%	8.10%	22.74%	6.38%	16.52%	19.88%	11.57%	13.26%	8.35%	29.49%	11.11%	11.57%					
																																																					
41	Против всех	461	16	27	14	10	30	18	41	36	20	32	9	12	4	3	4	16	5	1	11	6	3	6	8	2	5	3	3	9	5	0	2	23	2	1	10	8	3	2	7	8	11	7	6	4	1	7					
		2.07%	1.87%	2.86%	2.36%	1.62%	2.61%	1.60%	2.63%	2.26%	2.09%	3.12%	1.39%	1.54%	1.86%	1.32%	1.12%	4.69%	1.68%	0.36%	2.87%	2.14%	1.17%	2.07%	1.15%	1.08%	1.07%	1.68%	0.78%	3.20%	2.47%	0.0%	1.28%	3.08%	0.46%	0.70%	2.84%	2.23%	1.17%	1.41%	3.04%	4.67%	2.19%	1.85%	1.67%	1.35%	0.92%	2.25%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
