Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Камышловская 																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
27	"10. ""Аграрная партия России"""	632	18	11	16	32	18	39	94	19	8	51	29	38	9	25	0	3	35	16	23	61	46	15	21	5					
		5.91%	4.00%	5.41%	8.74%	7.04%	6.54%	12.26%	13.82%	7.88%	7.07%	15.0%	10.62%	10.27%	3.76%	3.39%	0.0%	1.37%	8.45%	9.24%	5.88%	15.76%	14.74%	1.31%	1.81%	0.33%					
28	"11. ""Истинные патриоты России"""	23	0	1	0	1	1	0	1	1	0	0	1	1	1	2	0	0	1	0	0	1	0	0	4	7					
		0.21%	0.0%	0.49%	0.0%	0.22%	0.36%	0.0%	0.14%	0.41%	0.0%	0.0%	0.36%	0.27%	0.41%	0.27%	0.0%	0.0%	0.24%	0.0%	0.0%	0.25%	0.0%	0.0%	0.34%	0.47%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	105	5	2	3	5	5	1	3	2	1	3	5	7	2	7	0	5	6	2	3	2	2	12	11	11					
		0.98%	1.11%	0.98%	1.63%	1.10%	1.81%	0.31%	0.44%	0.82%	0.88%	0.88%	1.83%	1.89%	0.83%	0.95%	0.0%	2.29%	1.44%	1.15%	0.76%	0.51%	0.64%	1.05%	0.95%	0.73%					
30	"13. ""Демократическая партия России"""	24	1	0	0	0	1	0	1	1	0	1	1	2	1	0	1	1	0	1	0	2	0	5	4	1					
		0.22%	0.22%	0.0%	0.0%	0.0%	0.36%	0.0%	0.14%	0.41%	0.0%	0.29%	0.36%	0.54%	0.41%	0.0%	0.80%	0.45%	0.0%	0.57%	0.0%	0.51%	0.0%	0.43%	0.34%	0.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	0	2	1	1	0	0	0	1	0	1	2	0	0	0	0	1	1	0	0	4	1	3					
		0.16%	0.0%	0.0%	0.0%	0.44%	0.36%	0.31%	0.0%	0.0%	0.0%	0.29%	0.0%	0.27%	0.83%	0.0%	0.0%	0.0%	0.0%	0.57%	0.25%	0.0%	0.0%	0.35%	0.08%	0.20%					
32	"15. ""Партия СЛОН"""	28	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	2	0	0	0	1	3	7	10					
		0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.41%	0.13%	0.80%	0.0%	0.48%	0.0%	0.0%	0.0%	0.32%	0.26%	0.60%	0.67%					
33	"16. ""Родина"" (народно-патриотический союз)"""	376	25	8	9	21	11	7	17	5	4	10	12	16	11	36	3	9	17	6	17	11	12	49	46	14					
		3.52%	5.56%	3.94%	4.91%	4.62%	4.0%	2.20%	2.5%	2.07%	3.53%	2.94%	4.39%	4.32%	4.60%	4.89%	2.41%	4.12%	4.10%	3.46%	4.34%	2.84%	3.84%	4.29%	3.98%	0.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	1	0	0	4	0	1	0	2	2	1	1	0	2	0	2	0	3	2	2	0	3	5	7					
		0.35%	0.0%	0.49%	0.0%	0.0%	1.45%	0.0%	0.14%	0.0%	1.76%	0.58%	0.36%	0.27%	0.0%	0.27%	0.0%	0.91%	0.0%	1.73%	0.51%	0.51%	0.0%	0.26%	0.43%	0.47%					
35	"18. ""ЛДПР"""	1376	65	28	25	35	37	34	74	32	12	42	28	35	15	92	10	18	42	20	37	79	40	192	183	201					
		12.88%	14.47%	13.79%	13.66%	7.70%	13.45%	10.69%	10.88%	13.27%	10.61%	12.35%	10.25%	9.45%	6.27%	12.5%	8.06%	8.25%	10.14%	11.56%	9.46%	20.41%	12.82%	16.81%	15.85%	13.50%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	520	21	10	3	33	16	59	76	12	12	12	22	22	11	46	7	4	38	5	12	37	26	15	16	5					
		4.87%	4.67%	4.92%	1.63%	7.26%	5.81%	18.55%	11.17%	4.97%	10.61%	3.52%	8.05%	5.94%	4.60%	6.25%	5.64%	1.83%	9.17%	2.89%	3.06%	9.56%	8.33%	1.31%	1.38%	0.33%					
37	"20. ""Политическая партия ""Единая Россия"""	4325	210	72	44	140	63	76	219	102	28	102	101	101	113	240	59	100	122	62	178	82	66	570	554	921					
		40.50%	46.77%	35.46%	24.04%	30.83%	22.90%	23.89%	32.20%	42.32%	24.77%	30.0%	36.99%	27.29%	47.28%	32.60%	47.58%	45.87%	29.46%	35.83%	45.52%	21.18%	21.15%	49.91%	48.00%	61.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	1	0	2	4	1	0	1	1	2	0	0	0	1	1	0	2	0	0	0	0	4	3	2					
		0.24%	0.22%	0.49%	0.0%	0.44%	1.45%	0.31%	0.0%	0.41%	0.88%	0.58%	0.0%	0.0%	0.0%	0.13%	0.80%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.35%	0.25%	0.13%					
39	"22. ""Развитие предпринимательства"""	34	1	0	0	4	0	0	3	0	0	0	1	0	0	2	0	0	4	0	4	0	0	3	7	5					
		0.31%	0.22%	0.0%	0.0%	0.88%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.27%	0.0%	0.0%	0.96%	0.0%	1.02%	0.0%	0.0%	0.26%	0.60%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	942	44	23	37	82	31	35	59	23	24	51	12	44	12	103	4	12	47	15	49	48	49	45	67	26					
		8.82%	9.79%	11.33%	20.21%	18.06%	11.27%	11.00%	8.67%	9.54%	21.23%	15.0%	4.39%	11.89%	5.02%	13.99%	3.22%	5.50%	11.35%	8.67%	12.53%	12.40%	15.70%	3.94%	5.80%	1.74%					
																															
41	Против всех	520	11	6	15	18	22	13	25	5	3	14	16	17	13	31	8	11	18	7	12	14	13	63	72	93					
		4.87%	2.44%	2.95%	8.19%	3.96%	8.0%	4.08%	3.67%	2.07%	2.65%	4.11%	5.86%	4.59%	5.43%	4.21%	6.45%	5.04%	4.34%	4.04%	3.06%	3.61%	4.16%	5.51%	6.23%	6.25%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
