Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Нефтегорская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	734	60	33	15	5	40	20	20	15	53	20	5	35	30	3	5	40	35	50	30	45	40	40	40	30	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	622	28	31	14	1	40	20	20	15	53	20	3	35	18	0	5	33	33	46	28	41	32	34	32	27	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	350	28	4	4	5	16	6	13	10	13	4	8	4	15	4	3	18	12	13	14	22	47	43	21	11	12					
14	Число погашенных неиспользованных открепительных удостоверений	112	32	2	1	4	0	0	0	0	0	0	2	0	12	3	0	7	2	4	2	4	8	6	8	3	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	0	0	2	0	0	0	0	0	1	0	0	9	6	0	2	3	3	2	1	2	3	2	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2579	50	91	77	5	91	35	43	10	76	63	23	203	179	22	37	139	228	225	111	199	111	193	181	88	99					
		18.13%	14.49%	15.66%	14.08%	4.39%	16.25%	19.89%	10.00%	18.52%	16.49%	16.94%	29.11%	18.11%	20.79%	28.21%	24.67%	19.07%	20.43%	20.68%	20.07%	20.08%	17.54%	17.90%	17.04%	16.33%	19.64%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2357	53	111	76	13	80	33	98	6	48	65	13	142	150	4	31	114	181	179	108	173	126	169	202	87	95					
		16.57%	15.36%	19.10%	13.89%	11.40%	14.29%	18.75%	22.79%	11.11%	10.41%	17.47%	16.46%	12.67%	17.42%	5.13%	20.67%	15.64%	16.22%	16.45%	19.53%	17.46%	19.91%	15.68%	19.02%	16.14%	18.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	152	4	3	4	2	5	1	2	0	4	4	0	14	9	1	0	15	16	15	9	7	12	9	11	3	2					
		1.07%	1.16%	0.52%	0.73%	1.75%	0.89%	0.57%	0.47%	0.00%	0.87%	1.08%	0.00%	1.25%	1.05%	1.28%	0.00%	2.06%	1.43%	1.38%	1.63%	0.71%	1.90%	0.83%	1.04%	0.56%	0.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3151	79	133	108	37	115	34	99	6	76	91	17	230	197	13	43	168	220	257	99	252	152	250	252	109	114					
		22.16%	22.90%	22.89%	19.74%	32.46%	20.54%	19.32%	23.02%	11.11%	16.49%	24.46%	21.52%	20.52%	22.88%	16.67%	28.67%	23.05%	19.71%	23.62%	17.90%	25.43%	24.01%	23.19%	23.73%	20.22%	22.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	287	3	3	10	0	8	0	2	2	11	0	0	17	13	1	1	23	31	22	12	37	27	16	30	7	11					
		2.02%	0.87%	0.52%	1.83%	0.00%	1.43%	0.00%	0.47%	3.70%	2.39%	0.00%	0.00%	1.52%	1.51%	1.28%	0.67%	3.16%	2.78%	2.02%	2.17%	3.73%	4.27%	1.48%	2.82%	1.30%	2.18%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5315	144	229	255	54	253	71	177	29	233	141	24	483	296	36	37	249	400	362	193	305	185	409	348	231	171					
		37.37%	41.74%	39.41%	46.62%	47.37%	45.18%	40.34%	41.16%	53.70%	50.54%	37.90%	30.38%	43.09%	34.38%	46.15%	24.67%	34.16%	35.84%	33.27%	34.90%	30.78%	29.23%	37.94%	32.77%	42.86%	33.93%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	0	1	1	0	0	0	2	0	1	0	0	6	0	0	0	8	2	5	2	4	2	3	3	4	1					
		0.32%	0.00%	0.17%	0.18%	0.00%	0.00%	0.00%	0.47%	0.00%	0.22%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	1.10%	0.18%	0.46%	0.36%	0.40%	0.32%	0.28%	0.28%	0.74%	0.20%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
