Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кондинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	627	6	6	26	26	56	52	12	8	24	37	21	25	30	5	36	73	18	6	15	4	28	24	18	12	39	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	197	1	4	5	1	8	27	1	1	8	11	16	12	16	17	21	2	0	5	8	5	5	2	6	2	6	7					
14	Число погашенных неиспользованных открепительных удостоверений	87	0	0	0	0	0	0	0	0	6	8	12	0	4	3	14	0	0	0	0	9	0	8	10	0	0	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	2	5	0	0	0	1	0	2	0	7	0	0	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	403	2	6	8	5	37	34	6	3	19	18	17	16	25	4	42	25	13	27	18	1	20	18	11	8	11	9					
		2.02%	1.27%	2.99%	0.76%	1.33%	3.36%	2.90%	1.75%	1.01%	1.59%	1.65%	1.41%	3.17%	1.46%	1.03%	1.88%	1.64%	2.01%	6.14%	4.18%	0.83%	2.62%	1.63%	1.47%	2.52%	2.74%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	135	0	0	5	2	9	5	1	0	10	13	12	14	18	1	15	6	5	4	3	0	1	4	4	1	2	0					
		0.68%	0.00%	0.00%	0.47%	0.53%	0.82%	0.43%	0.29%	0.00%	0.84%	1.19%	0.99%	2.77%	1.05%	0.26%	0.67%	0.39%	0.77%	0.91%	0.70%	0.00%	0.13%	0.36%	0.53%	0.32%	0.50%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	0	0	1	1	1	2	0	0	1	2	0	0	2	0	3	0	1	0	1	0	3	0	0	0	2	0					
		0.10%	0.00%	0.00%	0.09%	0.27%	0.09%	0.17%	0.00%	0.00%	0.08%	0.18%	0.00%	0.00%	0.12%	0.00%	0.13%	0.00%	0.15%	0.00%	0.23%	0.00%	0.39%	0.00%	0.00%	0.00%	0.50%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1269	5	5	66	34	104	73	18	40	71	67	76	40	131	20	138	61	65	17	26	7	62	56	22	8	38	19					
		6.37%	3.16%	2.49%	6.26%	9.04%	9.45%	6.22%	5.26%	13.42%	5.95%	6.13%	6.32%	7.92%	7.67%	5.14%	6.18%	3.99%	10.03%	3.86%	6.03%	5.83%	8.14%	5.07%	2.94%	2.52%	9.45%	4.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	0	1	0	0	6	6	0	0	3	5	6	5	8	3	6	2	0	0	0	0	0	2	1	2	0	0					
		0.28%	0.00%	0.50%	0.00%	0.00%	0.54%	0.51%	0.00%	0.00%	0.25%	0.46%	0.50%	0.99%	0.47%	0.77%	0.27%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.13%	0.63%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	0	0	2	1	1	3	0	1	1	0	1	0	2	0	2	4	0	0	0	0	0	2	4	0	0	0					
		0.12%	0.00%	0.00%	0.19%	0.27%	0.09%	0.26%	0.00%	0.34%	0.08%	0.00%	0.08%	0.00%	0.12%	0.00%	0.09%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.53%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2717	24	39	146	49	194	207	37	48	157	136	179	61	242	55	336	174	85	54	41	14	106	129	74	39	48	43					
		13.63%	15.19%	19.40%	13.85%	13.03%	17.62%	17.65%	10.82%	16.11%	13.16%	12.44%	14.89%	12.08%	14.17%	14.14%	15.04%	11.39%	13.12%	12.27%	9.51%	11.67%	13.91%	11.68%	9.88%	12.30%	11.94%	10.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1095	4	9	52	18	106	93	19	18	55	59	62	24	101	19	139	56	49	28	21	17	33	37	26	14	17	19					
		5.49%	2.53%	4.48%	4.93%	4.79%	9.63%	7.93%	5.56%	6.04%	4.61%	5.40%	5.16%	4.75%	5.91%	4.88%	6.22%	3.67%	7.56%	6.36%	4.87%	14.17%	4.33%	3.35%	3.47%	4.42%	4.23%	4.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	138	2	1	5	1	4	11	5	2	10	10	12	1	16	1	15	7	3	6	3	8	3	1	3	1	2	5					
		0.69%	1.27%	0.50%	0.47%	0.27%	0.36%	0.94%	1.46%	0.67%	0.84%	0.91%	0.99%	0.20%	0.94%	0.26%	0.67%	0.46%	0.46%	1.36%	0.70%	6.67%	0.39%	0.09%	0.40%	0.32%	0.50%	1.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13717	120	134	751	264	623	721	251	174	833	760	811	335	1128	284	1492	1173	412	299	313	70	519	830	595	243	278	304					
		68.83%	75.95%	66.67%	71.25%	70.21%	56.58%	61.47%	73.39%	58.39%	69.82%	69.53%	67.47%	66.34%	66.04%	73.01%	66.79%	76.82%	63.58%	67.95%	72.62%	58.33%	68.11%	75.18%	79.44%	76.66%	69.15%	75.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	145	1	2	6	0	7	11	3	3	13	8	10	4	19	2	19	11	0	3	2	2	5	7	5	0	1	1					
		0.73%	0.63%	0.99%	0.57%	0.00%	0.64%	0.94%	0.88%	1.01%	1.09%	0.73%	0.83%	0.79%	1.11%	0.51%	0.85%	0.72%	0.00%	0.68%	0.46%	1.67%	0.66%	0.63%	0.67%	0.00%	0.25%	0.25%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
