Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Кондинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	184	2	3	7	2	15	15	2	2	2	8	23	27	3	7	14	14	5	5	3	2	3	10	3	2	2	3					
		1.16%	1.48%	1.66%	0.89%	0.69%	1.72%	1.74%	0.79%	0.90%	0.25%	1.23%	1.49%	1.74%	0.79%	0.80%	1.56%	1.12%	0.91%	1.33%	0.78%	2.27%	0.45%	1.21%	0.59%	0.89%	0.63%	0.89%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2520	9	27	94	48	187	163	42	61	135	90	250	240	48	195	212	93	101	65	46	8	105	118	51	26	62	44					
		15.90%	6.67%	14.92%	11.91%	16.55%	21.44%	18.91%	16.54%	27.48%	16.58%	13.87%	16.15%	15.43%	12.57%	22.16%	23.63%	7.46%	18.33%	17.33%	11.95%	9.09%	15.84%	14.29%	10.06%	11.61%	19.50%	13.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	358	1	0	22	2	23	21	6	1	24	17	38	49	9	24	26	27	9	14	4	0	9	12	6	5	2	7					
		2.26%	0.74%	0.00%	2.79%	0.69%	2.64%	2.44%	2.36%	0.45%	2.95%	2.62%	2.45%	3.15%	2.36%	2.73%	2.90%	2.17%	1.63%	3.73%	1.04%	0.00%	1.36%	1.45%	1.18%	2.23%	0.63%	2.08%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5915	73	79	367	114	246	272	99	68	258	221	548	513	113	292	284	629	176	105	172	25	277	331	256	99	134	164					
		37.32%	54.07%	43.65%	46.51%	39.31%	28.21%	31.55%	38.98%	30.63%	31.70%	34.05%	35.40%	32.99%	29.58%	33.18%	31.66%	50.48%	31.94%	28.00%	44.68%	28.41%	41.78%	40.07%	50.49%	44.20%	42.14%	48.66%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	2	0	1	2	5	3	0	0	5	4	6	2	3	4	7	1	2	1	1	0	2	2	3	1	0	2					
		0.37%	1.48%	0.00%	0.13%	0.69%	0.57%	0.35%	0.00%	0.00%	0.61%	0.62%	0.39%	0.13%	0.79%	0.45%	0.78%	0.08%	0.36%	0.27%	0.26%	0.00%	0.30%	0.24%	0.59%	0.45%	0.00%	0.59%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
