Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Троицко-Печорская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579					
14	Число погашенных открепительных удостоверений	236	5	5	9	2	4	5	10	10	6	5	9	4	18	25	16	25	14	19	9	10	8	5	3	10					
15	Число открепительных удостоверений выданных ТИК	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	7	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	104	0	0	11	2	3	2	8	1	5	0	3	0	3	3	9	6	9	11	4	10	3	4	0	7					
		1.42%	0.0%	0.0%	2.15%	0.94%	0.69%	1.69%	3.25%	0.83%	2.15%	0.0%	2.11%	0.0%	1.05%	1.34%	0.97%	1.11%	0.56%	1.57%	5.47%	5.52%	2.05%	5.55%	0.0%	3.19%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	169	1	3	7	3	2	0	5	2	8	0	1	0	6	5	28	14	48	18	1	4	2	1	3	7					
		2.31%	2.12%	2.5%	1.36%	1.41%	0.46%	0.0%	2.03%	1.66%	3.44%	0.0%	0.70%	0.0%	2.10%	2.24%	3.03%	2.60%	3.03%	2.57%	1.36%	2.20%	1.36%	1.38%	3.26%	3.19%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	296	0	2	35	8	27	1	19	6	9	4	5	2	9	8	25	26	58	27	3	0	5	6	3	8					
		4.05%	0.0%	1.66%	6.84%	3.77%	6.23%	0.84%	7.72%	5.0%	3.87%	9.30%	3.52%	4.44%	3.15%	3.58%	2.71%	4.83%	3.66%	3.86%	4.10%	0.0%	3.42%	8.33%	3.26%	3.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	195	0	3	5	2	6	3	1	3	11	3	1	1	5	7	27	21	72	12	0	2	3	0	0	7					
		2.67%	0.0%	2.5%	0.97%	0.94%	1.38%	2.54%	0.40%	2.5%	4.74%	6.97%	0.70%	2.22%	1.75%	3.13%	2.92%	3.90%	4.54%	1.71%	0.0%	1.10%	2.05%	0.0%	0.0%	3.19%					
22	"5. ""За Русь Святую"""	20	0	0	2	1	2	1	1	0	0	0	0	0	1	0	2	0	7	2	0	0	0	0	0	1					
		0.27%	0.0%	0.0%	0.39%	0.47%	0.46%	0.84%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.21%	0.0%	0.44%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	0	0	0	1	1	1	0	0	0	3	0	1	0	0	2	2	2	0	3	1	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.23%	0.84%	0.40%	0.0%	0.0%	0.0%	2.11%	0.0%	0.35%	0.0%	0.0%	0.37%	0.12%	0.28%	0.0%	1.65%	0.68%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	44	0	0	4	3	5	0	1	1	0	0	0	0	1	0	4	6	8	8	0	2	0	1	0	0					
		0.60%	0.0%	0.0%	0.78%	1.41%	1.15%	0.0%	0.40%	0.83%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.43%	1.11%	0.50%	1.14%	0.0%	1.10%	0.0%	1.38%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	0	1	0	1	1	0	0	0	2	0	0	0	1	0	1	2	3	0	0	0	0	0	1	2					
		0.20%	0.0%	0.83%	0.0%	0.47%	0.23%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.35%	0.0%	0.10%	0.37%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.91%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	2	7	2	0	4	0	0	0	1					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.37%	0.44%	0.28%	0.0%	2.20%	0.0%	0.0%	0.0%	0.45%					
27	"10. ""Аграрная партия России"""	219	2	2	7	8	13	6	7	0	13	2	1	2	3	16	37	17	36	15	2	9	4	3	6	8					
		2.99%	4.25%	1.66%	1.36%	3.77%	3.00%	5.08%	2.84%	0.0%	5.60%	4.65%	0.70%	4.44%	1.05%	7.17%	4.01%	3.15%	2.27%	2.14%	2.73%	4.97%	2.73%	4.16%	6.52%	3.65%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	2.73%	0.55%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	354	3	15	9	3	12	4	5	2	22	2	9	3	18	9	55	28	101	16	17	5	10	1	0	5					
		4.84%	6.38%	12.5%	1.76%	1.41%	2.77%	3.38%	2.03%	1.66%	9.48%	4.65%	6.33%	6.66%	6.31%	4.03%	5.96%	5.20%	6.37%	2.28%	23.28%	2.76%	6.84%	1.38%	0.0%	2.28%					
30	"13. ""Демократическая партия России"""	17	0	0	0	0	3	1	0	1	0	0	0	0	0	0	2	3	2	1	0	3	1	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.69%	0.84%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.55%	0.12%	0.14%	0.0%	1.65%	0.68%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	1	1	2	0	0	0	1	2	0	0	0	0	2	4	0	2	0	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.19%	0.47%	0.46%	0.0%	0.0%	0.0%	0.43%	4.65%	0.0%	0.0%	0.0%	0.0%	0.21%	0.74%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	3	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.22%	0.35%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	1.65%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	583	1	7	28	32	16	19	11	11	12	3	18	5	14	20	77	46	151	38	1	12	17	4	15	25					
		7.98%	2.12%	5.83%	5.47%	15.09%	3.69%	16.10%	4.47%	9.16%	5.17%	6.97%	12.67%	11.11%	4.91%	8.96%	8.35%	8.55%	9.53%	5.43%	1.36%	6.62%	11.64%	5.55%	16.30%	11.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	0	1	1	2	0	0	0	0	0	0	0	2	1	1	2	3	2	1	2	0	0	0	0					
		0.24%	0.0%	0.0%	0.19%	0.47%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.44%	0.10%	0.37%	0.18%	0.28%	1.36%	1.10%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1080	1	15	62	40	50	20	27	28	37	9	31	3	45	33	144	88	225	106	11	33	32	6	12	22					
		14.78%	2.12%	12.5%	12.13%	18.86%	11.54%	16.94%	10.97%	23.33%	15.94%	20.93%	21.83%	6.66%	15.78%	14.79%	15.61%	16.35%	14.20%	15.16%	15.06%	18.23%	21.91%	8.33%	13.04%	10.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	0	1	12	5	15	2	11	6	3	1	2	3	2	2	12	15	40	24	1	3	5	0	0	9					
		2.38%	0.0%	0.83%	2.34%	2.35%	3.46%	1.69%	4.47%	5.0%	1.29%	2.32%	1.40%	6.66%	0.70%	0.89%	1.30%	2.78%	2.52%	3.43%	1.36%	1.65%	3.42%	0.0%	0.0%	4.10%					
37	"20. ""Политическая партия ""Единая Россия"""	2645	5	56	246	65	176	40	103	51	80	11	46	14	134	66	293	165	515	319	17	58	42	40	21	82					
		36.21%	10.63%	46.66%	48.14%	30.66%	40.64%	33.89%	41.86%	42.5%	34.48%	25.58%	32.39%	31.11%	47.01%	29.59%	31.77%	30.66%	32.51%	45.63%	23.28%	32.04%	28.76%	55.55%	22.82%	37.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	0	2	1	1	1	1	0	0	0	0	0	0	0	1	1	0	3	0	1	0	0	0	1					
		0.17%	0.0%	0.0%	0.39%	0.47%	0.23%	0.84%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.18%	0.0%	0.42%	0.0%	0.55%	0.0%	0.0%	0.0%	0.45%					
39	"22. ""Развитие предпринимательства"""	16	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0					
		0.21%	2.12%	0.0%	0.0%	0.47%	0.46%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	832	28	8	45	25	69	11	32	2	14	6	16	7	20	41	127	56	190	65	8	11	14	6	12	19					
		11.39%	59.57%	6.66%	8.80%	11.79%	15.93%	9.32%	13.00%	1.66%	6.03%	13.95%	11.26%	15.55%	7.01%	18.38%	13.77%	10.40%	11.99%	9.29%	10.95%	6.07%	9.58%	8.33%	13.04%	8.67%					
																															
41	Против всех	359	5	6	29	7	15	5	12	6	9	0	5	4	12	11	58	29	76	21	4	10	7	0	17	11					
		4.91%	10.63%	5.0%	5.67%	3.30%	3.46%	4.23%	4.87%	5.0%	3.87%	0.0%	3.52%	8.88%	4.21%	4.93%	6.29%	5.39%	4.79%	3.00%	5.47%	5.52%	4.79%	0.0%	18.47%	5.02%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
