Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Третьяковская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1878	УИК №1879					
14	Число погашенных неиспользованных открепительных удостоверений	27	0	0	0	0	3	4	2	1	0	2	0	3	0	2	0	2	5	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	557	48	9	52	21	54	76	12	5	51	28	10	42	37	0	24	12	45	17	14					
		6.90%	3.88%	3.91%	6.03%	4.31%	6.89%	11.13%	5.66%	1.06%	15.00%	6.41%	9.17%	9.91%	11.49%	0.00%	7.77%	8.70%	10.92%	5.03%	8.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	2	0	4	0	1	1	1	0	3	0	0	0	1	0	1	0	1	2	0					
		0.21%	0.16%	0.00%	0.46%	0.00%	0.13%	0.15%	0.47%	0.00%	0.88%	0.00%	0.00%	0.00%	0.31%	0.00%	0.32%	0.00%	0.24%	0.59%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	1	0	0	0	2	0	0	0	2	2	0	0	0	0	1	0	0	1	0					
		0.11%	0.08%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.59%	0.46%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.30%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1225	235	31	140	85	130	85	22	63	36	67	21	50	54	11	30	9	60	58	38					
		15.18%	19.01%	13.48%	16.22%	17.45%	16.58%	12.45%	10.38%	13.32%	10.59%	15.33%	19.27%	11.79%	16.77%	10.58%	9.71%	6.52%	14.56%	17.16%	22.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	7	1	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.25%	0.57%	0.43%	1.16%	0.00%	0.13%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.05%	0.08%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	841	128	18	97	44	67	98	28	70	27	47	8	25	25	6	53	28	28	34	10					
		10.42%	10.36%	7.83%	11.24%	9.03%	8.55%	14.35%	13.21%	14.80%	7.94%	10.76%	7.34%	5.90%	7.76%	5.77%	17.15%	20.29%	6.80%	10.06%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	482	45	6	51	15	29	49	8	56	8	51	9	60	23	8	11	8	25	15	5					
		5.97%	3.64%	2.61%	5.91%	3.08%	3.70%	7.17%	3.77%	11.84%	2.35%	11.67%	8.26%	14.15%	7.14%	7.69%	3.56%	5.80%	6.07%	4.44%	2.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	6	3	2	3	3	5	1	4	1	0	0	2	1	0	4	1	4	0	0					
		0.50%	0.49%	1.30%	0.23%	0.62%	0.38%	0.73%	0.47%	0.85%	0.29%	0.00%	0.00%	0.47%	0.31%	0.00%	1.29%	0.72%	0.97%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4773	738	160	495	313	484	363	139	262	210	237	61	241	176	79	179	79	247	207	103					
		59.14%	59.71%	69.57%	57.36%	64.27%	61.73%	53.15%	65.57%	55.39%	61.76%	54.23%	55.96%	56.84%	54.66%	75.96%	57.93%	57.25%	59.95%	61.24%	60.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	13	1	6	1	3	0	1	4	0	0	0	1	0	0	1	0	0	1	0					
		0.40%	1.05%	0.43%	0.70%	0.21%	0.38%	0.00%	0.47%	0.85%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.32%	0.00%	0.00%	0.30%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
