Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Лабытнангская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	273	16	17	21	11	9	11	9	8	20	6	10	10	14	21	9	27	26	23	5					
		1.94%	4.14%	2.52%	2.85%	2.30%	1.37%	1.80%	1.35%	1.0%	1.42%	1.25%	1.83%	1.22%	2.12%	2.35%	2.43%	2.18%	2.33%	1.86%	1.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	440	10	13	17	11	26	12	23	41	49	24	30	17	24	24	10	36	25	32	16					
		3.13%	2.59%	1.93%	2.30%	2.30%	3.96%	1.96%	3.45%	5.12%	3.50%	5.02%	5.49%	2.08%	3.63%	2.69%	2.70%	2.91%	2.24%	2.59%	5.81%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	284	10	12	15	16	13	7	13	19	35	10	15	17	11	6	5	32	19	27	2					
		2.02%	2.59%	1.78%	2.03%	3.34%	1.98%	1.14%	1.95%	2.37%	2.50%	2.09%	2.74%	2.08%	1.66%	0.67%	1.35%	2.58%	1.70%	2.18%	0.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	561	8	31	28	12	24	20	25	61	65	19	27	35	18	29	20	36	41	52	10					
		4.00%	2.07%	4.61%	3.80%	2.51%	3.65%	3.27%	3.75%	7.62%	4.64%	3.97%	4.94%	4.29%	2.72%	3.25%	5.40%	2.91%	3.68%	4.21%	3.63%					
22	"5. ""За Русь Святую"""	77	2	2	3	1	4	3	2	2	9	3	0	5	8	9	4	9	3	8	0					
		0.54%	0.51%	0.29%	0.40%	0.20%	0.60%	0.49%	0.30%	0.25%	0.64%	0.62%	0.0%	0.61%	1.21%	1.01%	1.08%	0.72%	0.26%	0.64%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	0	0	3	3	2	1	0	3	1	0	2	0	4	1	4	0	4	0					
		0.21%	0.51%	0.0%	0.0%	0.62%	0.45%	0.32%	0.15%	0.0%	0.21%	0.20%	0.0%	0.24%	0.0%	0.44%	0.27%	0.32%	0.0%	0.32%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	171	15	13	5	4	10	7	8	13	11	5	9	14	8	12	5	19	4	9	0					
		1.21%	3.88%	1.93%	0.67%	0.83%	1.52%	1.14%	1.20%	1.62%	0.78%	1.04%	1.64%	1.71%	1.21%	1.34%	1.35%	1.53%	0.35%	0.72%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	0	0	2	1	0	3	0	1	2	0	0	0	1	0	0	1	1	1					
		0.09%	0.25%	0.0%	0.0%	0.41%	0.15%	0.0%	0.45%	0.0%	0.07%	0.41%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.08%	0.08%	0.36%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	1	2	3	1	1	4	0	7	7	0	0	2	0	5	3	9	5	8	1					
		0.42%	0.25%	0.29%	0.40%	0.20%	0.15%	0.65%	0.0%	0.87%	0.50%	0.0%	0.0%	0.24%	0.0%	0.56%	0.81%	0.72%	0.44%	0.64%	0.36%					
27	"10. ""Аграрная партия России"""	165	1	8	7	4	2	10	10	8	20	2	4	9	10	12	5	14	17	20	2					
		1.17%	0.25%	1.19%	0.95%	0.83%	0.30%	1.63%	1.50%	1.0%	1.42%	0.41%	0.73%	1.10%	1.51%	1.34%	1.35%	1.13%	1.52%	1.62%	0.72%					
28	"11. ""Истинные патриоты России"""	13	0	2	0	1	0	1	0	0	4	1	0	1	1	0	0	0	0	2	0					
		0.09%	0.0%	0.29%	0.0%	0.20%	0.0%	0.16%	0.0%	0.0%	0.28%	0.20%	0.0%	0.12%	0.15%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	2	10	5	4	4	2	2	7	10	4	4	8	8	4	2	7	5	12	2					
		0.72%	0.51%	1.48%	0.67%	0.83%	0.60%	0.32%	0.30%	0.87%	0.71%	0.83%	0.73%	0.98%	1.21%	0.44%	0.54%	0.56%	0.44%	0.97%	0.72%					
30	"13. ""Демократическая партия России"""	19	0	1	2	2	0	0	0	0	1	1	1	1	0	0	3	1	2	4	0					
		0.13%	0.0%	0.14%	0.27%	0.41%	0.0%	0.0%	0.0%	0.0%	0.07%	0.20%	0.18%	0.12%	0.0%	0.0%	0.81%	0.08%	0.17%	0.32%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	2	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	2	0					
		0.08%	0.51%	0.14%	0.13%	0.20%	0.0%	0.0%	0.15%	0.0%	0.07%	0.0%	0.0%	0.12%	0.0%	0.11%	0.27%	0.0%	0.0%	0.16%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	4	0	0	1					
		0.07%	0.25%	0.0%	0.0%	0.0%	0.0%	0.16%	0.15%	0.12%	0.07%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	911	18	51	43	46	34	34	37	61	89	40	42	66	47	59	28	66	72	60	18					
		6.49%	4.66%	7.58%	5.84%	9.62%	5.18%	5.56%	5.56%	7.62%	6.36%	8.36%	7.69%	8.09%	7.12%	6.62%	7.56%	5.33%	6.46%	4.86%	6.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	1	1	2	6	1	0	0	3	1	1	0	3	3	2	3	4	2	1					
		0.24%	0.25%	0.14%	0.13%	0.41%	0.91%	0.16%	0.0%	0.0%	0.21%	0.20%	0.18%	0.0%	0.45%	0.33%	0.54%	0.24%	0.35%	0.16%	0.36%					
35	"18. ""ЛДПР"""	1534	45	84	83	41	77	77	71	42	123	53	59	89	66	98	38	130	181	151	26					
		10.93%	11.65%	12.5%	11.27%	8.57%	11.73%	12.60%	10.67%	5.25%	8.79%	11.08%	10.80%	10.92%	10.0%	10.99%	10.27%	10.50%	16.24%	12.23%	9.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	135	4	4	9	9	5	11	5	19	14	3	2	8	8	2	2	7	14	6	3					
		0.96%	1.03%	0.59%	1.22%	1.88%	0.76%	1.80%	0.75%	2.37%	1.00%	0.62%	0.36%	0.98%	1.21%	0.22%	0.54%	0.56%	1.25%	0.48%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	6923	172	324	378	224	317	306	340	407	720	227	272	393	334	442	166	612	524	614	151					
		49.36%	44.55%	48.21%	51.35%	46.86%	48.32%	50.08%	51.12%	50.87%	51.46%	47.48%	49.81%	48.22%	50.60%	49.60%	44.86%	49.47%	47.03%	49.75%	54.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	2	0	2	0	1	1	2	0	1	2	0	1	0	0	1	2	1	5	1					
		0.15%	0.51%	0.0%	0.27%	0.0%	0.15%	0.16%	0.30%	0.0%	0.07%	0.41%	0.0%	0.12%	0.0%	0.0%	0.27%	0.16%	0.08%	0.40%	0.36%					
39	"22. ""Развитие предпринимательства"""	49	1	0	0	4	0	1	1	6	10	3	1	4	4	3	0	2	2	6	1					
		0.34%	0.25%	0.0%	0.0%	0.83%	0.0%	0.16%	0.15%	0.75%	0.71%	0.62%	0.18%	0.49%	0.60%	0.33%	0.0%	0.16%	0.17%	0.48%	0.36%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1176	42	66	64	38	81	54	69	64	113	35	26	81	55	90	34	113	77	59	15					
		8.38%	10.88%	9.82%	8.69%	7.94%	12.34%	8.83%	10.37%	8.0%	8.07%	7.32%	4.76%	9.93%	8.33%	10.10%	9.18%	9.13%	6.91%	4.78%	5.45%					
																										
41	Против всех	895	25	24	48	35	31	37	32	32	80	33	39	48	40	63	30	93	75	112	18					
		6.38%	6.47%	3.57%	6.52%	7.32%	4.72%	6.05%	4.81%	4.0%	5.71%	6.90%	7.14%	5.88%	6.06%	7.07%	8.10%	7.51%	6.73%	9.07%	6.54%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
