Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Березовская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №401	УИК №402	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №442					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	0	3	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	1	0	0	1	0	0	0	1	1	1	0	1	0	0					
		0.21%	0.0%	0.0%	0.0%	0.22%	0.46%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	1.16%	0.67%	0.60%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.45%	0.62%	0.42%	0.0%	1.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1111	43	20	41	73	56	25	19	11	5	13	13	53	85	10	13	68	22	11	8	14	13	17	50	17	25	48	13	8	21	67	28	12	6	51	18	25	31	0	21	37					
		11.02%	6.68%	14.38%	6.40%	5.56%	4.31%	9.05%	12.58%	5.67%	5.68%	9.55%	14.94%	31.54%	22.42%	12.04%	19.40%	20.85%	28.94%	8.87%	7.33%	9.52%	11.40%	8.94%	20.74%	15.59%	29.06%	16.27%	7.87%	6.29%	19.81%	20.67%	15.90%	7.31%	4.34%	23.18%	11.25%	10.63%	31.95%	0.0%	8.4%	11.01%					
28	"11. ""Истинные патриоты России"""	17	1	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	2	1	0	0	0	0	1	0					
		0.16%	0.15%	0.0%	0.0%	0.07%	0.23%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.68%	0.0%	0.52%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.94%	0.0%	0.56%	0.0%	1.44%	0.45%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	8	2	8	10	9	3	1	1	0	2	2	3	8	2	0	1	0	1	1	1	1	1	2	4	0	2	0	0	2	4	1	1	1	1	1	3	0	1	7	1					
		0.95%	1.24%	1.43%	1.25%	0.76%	0.69%	1.08%	0.66%	0.51%	0.0%	1.47%	2.29%	1.78%	2.11%	2.40%	0.0%	0.30%	0.0%	0.80%	0.91%	0.68%	0.87%	0.52%	0.82%	3.66%	0.0%	0.67%	0.0%	0.0%	1.88%	1.23%	0.56%	0.60%	0.72%	0.45%	0.62%	1.27%	0.0%	1.0%	2.8%	0.29%					
30	"13. ""Демократическая партия России"""	25	1	1	3	7	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	1					
		0.24%	0.15%	0.71%	0.46%	0.53%	0.15%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.72%	0.45%	0.0%	0.0%	0.0%	1.0%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	3	0	0	3	5	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0					
		0.21%	0.46%	0.0%	0.0%	0.22%	0.38%	0.0%	0.66%	0.51%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.49%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.72%	0.45%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1					
		0.09%	0.0%	0.0%	0.0%	0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	1.13%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%					
33	"16. ""Родина"" (народно-патриотический союз)"""	354	32	5	13	67	61	6	9	7	3	3	4	3	14	9	1	4	1	4	1	2	5	5	7	3	1	7	5	2	2	13	6	8	3	18	0	2	0	2	5	11					
		3.51%	4.97%	3.59%	2.03%	5.11%	4.69%	2.17%	5.96%	3.60%	3.40%	2.20%	4.59%	1.78%	3.69%	10.84%	1.49%	1.22%	1.31%	3.22%	0.91%	1.36%	4.38%	2.63%	2.90%	2.75%	1.16%	2.37%	3.03%	1.57%	1.88%	4.01%	3.40%	4.87%	2.17%	8.18%	0.0%	0.85%	0.0%	2.0%	2.0%	3.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	2	1	1	3	2	2	0	0	0	3	0	0	3	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	2	1	0	0	2	0	0	3	1	2	0	0					
		0.33%	0.31%	0.71%	0.15%	0.22%	0.15%	0.72%	0.0%	0.0%	0.0%	2.20%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.87%	0.52%	0.0%	0.0%	0.0%	0.33%	0.60%	0.78%	1.88%	0.30%	0.0%	0.0%	1.44%	0.0%	0.0%	1.27%	1.03%	2.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1178	52	17	89	166	180	13	31	27	7	11	3	1	62	18	8	48	4	7	16	4	8	10	29	24	4	23	12	30	2	47	27	3	18	18	17	21	2	16	36	67					
		11.69%	8.08%	12.23%	13.90%	12.66%	13.85%	4.71%	20.52%	13.91%	7.95%	8.08%	3.44%	0.59%	16.35%	21.68%	11.94%	14.72%	5.26%	5.64%	14.67%	2.72%	7.01%	5.26%	12.03%	22.01%	4.65%	7.79%	7.27%	23.62%	1.88%	14.50%	15.34%	1.82%	13.04%	8.18%	10.62%	8.93%	2.06%	16.0%	14.4%	19.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	179	9	3	16	36	19	2	4	6	3	3	0	4	5	1	1	6	0	5	5	3	1	2	1	0	3	2	0	3	1	5	6	1	3	2	7	4	0	1	3	3					
		1.77%	1.39%	2.15%	2.5%	2.74%	1.46%	0.72%	2.64%	3.09%	3.40%	2.20%	0.0%	2.38%	1.31%	1.20%	1.49%	1.84%	0.0%	4.03%	4.58%	2.04%	0.87%	1.05%	0.41%	0.0%	3.48%	0.67%	0.0%	2.36%	0.94%	1.54%	3.40%	0.60%	2.17%	0.90%	4.37%	1.70%	0.0%	1.0%	1.2%	0.89%					
37	"20. ""Политическая партия ""Единая Россия"""	4540	373	59	292	657	549	160	58	84	44	77	49	59	128	24	31	137	40	74	32	83	57	55	113	33	25	139	107	49	45	105	73	53	49	62	72	139	50	55	116	133					
		45.05%	58.00%	42.44%	45.62%	50.11%	42.26%	57.97%	38.41%	43.29%	50.0%	56.61%	56.32%	35.11%	33.77%	28.91%	46.26%	42.02%	52.63%	59.67%	29.35%	56.46%	49.99%	28.94%	46.88%	30.27%	29.06%	47.11%	64.84%	38.58%	42.45%	32.40%	41.47%	32.31%	35.50%	28.18%	45.0%	59.14%	51.54%	55.0%	46.4%	39.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	1	0	2	0	1	0	0	0	0	3	0	1	1	0	0	0	0	1	0	1	1	0	0	3	0	0	0	0	0	0	0	3	0	1	1	0	0	0					
		0.21%	0.15%	0.71%	0.15%	0.0%	0.15%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	1.20%	1.49%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.52%	0.41%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.42%	1.03%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	0	2	1	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0					
		0.14%	0.0%	0.0%	0.31%	0.07%	0.23%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.68%	0.0%	0.52%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	821	26	7	49	68	90	37	9	12	6	4	5	17	28	4	1	21	2	5	27	13	10	82	15	2	4	17	9	14	17	38	7	57	14	25	16	13	1	3	27	19					
		8.14%	4.04%	5.03%	7.65%	5.18%	6.92%	13.40%	5.96%	6.18%	6.81%	2.94%	5.74%	10.11%	7.38%	4.81%	1.49%	6.44%	2.63%	4.03%	24.77%	8.84%	8.77%	43.15%	6.22%	1.83%	4.65%	5.76%	5.45%	11.02%	16.03%	11.72%	3.97%	34.75%	10.14%	11.36%	10.0%	5.53%	1.03%	3.0%	10.8%	5.65%					
																																															
41	Против всех	413	14	5	35	55	108	3	2	14	3	4	6	2	16	5	0	9	1	2	4	2	0	3	2	7	7	9	3	3	1	11	5	10	5	9	8	7	1	2	11	19					
		4.09%	2.17%	3.59%	5.46%	4.19%	8.31%	1.08%	1.32%	7.21%	3.40%	2.94%	6.89%	1.19%	4.22%	6.02%	0.0%	2.76%	1.31%	1.61%	3.66%	1.36%	0.0%	1.57%	0.82%	6.42%	8.13%	3.05%	1.81%	2.36%	0.94%	3.39%	2.84%	6.09%	3.62%	4.09%	5.0%	2.97%	1.03%	2.0%	4.4%	5.65%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
